description,subcategory
"Mr Sheila requested an upgrade to JC in this sector during boarding   Please deduct 35,100 miles   Cannot be done through KIS because The name of the offloaded customer is still in the system",Transactions
"INTRO: By CSV Debora at ML1 Escorted to suite by CSV (Purser was with a medical offload)  PURSER MET: On ground  MEAL SATISFACTION: Purser followed up with flight twice, both times was happy",IO customers
"infant upgraded  but not reflected on KiS       Mr Bakhit Paid the Upgrade from J to F for himself, and for the infant OSHA Bakhit  When auctioning the Upgrade on the KiS, the infant remains in J however the full fare was Paid, and He sat in first also",Product Feedback
Re  expired miles informed,Product Feedback
re  Expired miles informed,Product Feedback
re  Expired miles informed,Product Feedback
"Customer's profile was not updated  Mr Almahairi brought my attention during boarding that he is our skywards member ,however I checked the Customer one view it shows he is not a skywards member  He showed me his skywards card no is EK162821713 as a gold member however already expired in 2016,and also the email he received from Emirates that he has 111614 miles as a blue member currently  Mr Almahairi was not very happy the fact that his profile was not updated and he will need to start from blue member ,he asked me why I couldn't do it for him on the flight ,as I explained to him skywards transactions will be completed by a different department  He would like to have his profile updated and make sure his flight ticket no 1765342953288 1 was accumulated this time",Transactions
MILES NOT ADDING ON CODE SHARE FLIGHTS      Dr Attard noted he always has troubles from his miles not being added under his profile on any code share flights and that he has to write in person to skywards to do it on request as he said,Product Feedback
today we had twenty Nine high valued customers therefore they are All welcomed back only at the door During boarding as there was no time to speak to them Due to high number of high valued customers and very short flight   no complaints were received,Product Feedback
"Mr Mark was escorted to the aircraft ,welcomed and assisted to his seat ,did bot like to have a welcome drink ,after take off he had some sleep ,did not like to have breakfast , before landing when Mr Mark enjoyed his cappuccino",IO customers
"Re: No escort in BRU during deplaning   During deplaning, nil escort waiting for iO in BRU",IO customers
"Re: FC seat inop   During cruise, iO's seat cannot be moved electronically   Seat was checked pre boarding",IO customers
Upgrade with miles    Customer Mr Vyas requested upgrade from Y Class to J class  Customer use his credit card and amount of 10500 AED will be deducted from his credit card,Product Feedback
"HVC feedback report  I welcomed the HVC in JC on ground and introduced myself as well  While going for a quick feedback at the end of the flight , they were happy and did not have any issues during the flight except the WIFI and Aero mobile disconnection",Product Feedback
Mr Alameri requested 6 of his colleagues in Business Class to sit in First Class for landing so that they can disembark together once the door is open   A message was sent through ACARS and Deborah Frampton  MAS (NCC) stated that it is a NO for the re,IO customers
FEEDBACK       Mr Lambert was welcomed back on the flight and escorted to his suite   Crew had read all the information under his profile,IO customers
Expiring Miles        Mr Barazza was made aware of his expiring miles and ways to spend them,Product Feedback
"unhappy with Allocated Seat   Dr Kliesow expressed his bitterness to the cabin crew During the boarding He claims to have A middle Seat (e) Allocated to him at All times whenever He travels, however in his skywards profile it clearly indicates, that He prefers An aisle seat   He mentioned, that out the skywards preference is useless if at the counter the check in staff ignores it",Product Feedback
"During boarding, customer complained about the strong smell coming out from the lavatories in FC   After take off, when offering the menu and wine list, customer declined and informed that he just want to sleep after his glass of champagne    Customer",Product Feedback
customer escorted to and from the aircraft by A ground staff  customer looked after throughout the flight,IO customers
Mr Mehmood was met and recognised during boarding and through flight He did not want his AVML he preferred to order from the menus He was planning to fast so I wake him up for Sohour,IO customers
customer noticed crew giving out fast track cards after boarding and requested that she get One as she was A silver skywards member   she was Kindly informed that they were for Gold and platinum members,Product Feedback
"Mr Radi requested to upgrade from YC to JC using his miles   He had sufficient amount of miles and would be charged 11700 miles for the upgrade   Because the KIS application did not synchronise the flight final correctly, there was no vacant seat to u",Transactions
customer requested to Upgrade with his miles to FC   customer agreed to Upgrade even if FC meal could not be provided,IO customers
Gold Card    Mr Mdemu asked if it's possible to get gold skyward card as soon as possible since he just became gold skyward,Transactions
Customer was not being able to connect with the skywards log in for his WIFI  Customer used the skywards log in and it worked for him for his last flight  Customer skywards membership number is EK 583067343,Transactions
"Mr Mann was greeted, welcome and escorted to his Seat  Mr Mann requests for newspaper, magazine and extra Pillow were prepared before boarding as per his profile preference  Mr Mann had few Pierre water throughout the flight ,fruits, sandwich and red wine  Mr Mann needs were anticipated and met throughout the flight",IO customers
Mr Jaffer was a silver member and was holding a silver card but currently he is holding blue membership Mr Jaffer is not reflecting as a skywards member on his KIS profile Customer still receives his emails with skywards membership updates however miles are not credit to his profile every time he flies His profile name on his active blue profile as per the emails he receives from skywards is MR HUSSEIN JAFFER He would like his current miles flown credited under the above name,Transactions
"Skywards number  Mrs Dudhoria doesn't appear on the system as a Skywards member, however she is part of our loyalty program  Mrs Dudhoria Skywards membership no is EK 254137520  Customer is worried that her last sectors, PER and FCO won't reflect on her profile",Transactions
Customer requested to upgrade to FC using his Skyward miles,Product Feedback
checked customers Seat and IFE before He boarded and observed that his IFE was inoperative,IO customers
URGENT: Upgrade reverse needed Mr Alnashi was upgraded from 34H to 6D on ground in ARN Tried to do a reverse upgrade on the KIS tablet but it wouldn't allow it Mr Alnashi moved back to economy while still on ground in ARN Miles needed for his DXB SYD sector on 290518 Please contact Mr Alnashi to advice about his miles Contact details: Ajmanodi@hotmailcom Tel: 212 661889670,Transactions
"Customer would like to request Emirates to have 5 caviar portions per flight   loaded especially for him He commented, that he only flies FC, because of the Caviar and he usually does not eat anything else on the flight He had 2 servings on our flight, but we could not give him more, since we were catered for 4 customers only, hence not enough caviar to serve according t his request",Product Feedback
most customers with European Union passports were upset When they asked for fast track cards and we informed them that they could not get access to the fast track lane,Product Feedback
"Mr Siva said that they were disappointed regarding the AVML content   customer said they wrote About the quality of the meal and the content, but nothing had changed   they said on This route there were never yoghurt or chutneys, as they usually do not eat on short sectors   but for the Overall service of the day, the crew were very professional   Mr Siva discouraged me on Writing anything, because they said, nothing would change",Product Feedback
"Mr Siva said that they were disappointed regarding the AVML content   customer said they wrote About the quality of the meal and the content, but nothing had changed   they said on This route there were never yoghurt or chutneys, as they usually do not eat on short sectors   but for the Overall service of the day, the crew were very professional   Mr Siva discouraged me on Writing anything, because they said, nothing would change",Product Feedback
customer was informed About his EK skywards miles expiry,Product Feedback
pyjamas size M received from catering He slept basically the whole flight,IO customers
Please update profile with AVML request for return and following on sectors,Transactions
UPGRADE INFORMATION FOR 6F       On boarding 6F requested colleague in 49E to be upgraded to J class,Product Feedback
Due to time restraints and the amount of Gold skywards members on This sector I was unable to personally introduce myself to them all,Product Feedback
"CUSTOMER DECLINED BEING FIRST TO DISEMBARK ON ARRIVAL       Customer was seated in 8K for the flight   He was offered to be escorted after arrival into RUH   Whilst being escorted, he realised he knew other customers in 6EF and started talking to them",IO customers
Mr Clode's suite was prepared before he boarded the ac Three extra pillows and a fc blanket were placed inside his suite Mr Clode asked me for an extra mattress after take off and told me that he requested three extra pillows and an extra mattress and that should be under his profile,IO customers
"Miles fare for yj upgrade feedback During boarding the passenger approached me together with travel companion, seat 53K and requested for an upgrade At the time of the request, final load was 58 customers The passenger requested to check the miles of travel companion, 53K The profile for passenger, 53K stated ticket was restricted for skywards upgrades Passenger, 53K was disappointed to see that message Passenger, 10E then requested to check his miles balance It then became obvious the miles balance was less than the miles fare required for yj upgrade Passenger, 10E stated it is too much compared to before",Product Feedback
Miles Expiring  Mr Winters seated at 55D was informed of his miles expiring end of the month,Product Feedback
Mr Mathew was upgraded using miles during boarding  Customer was offered JC seat  6A as per his preference and the upgrade seat swap was done on the KIS tablet  KIS application still showed Mr Mathew's seat as 30G even after carrying out the upgrade,Transactions
"Customer claims that he received a request e mail from skywards for confirming his contact details and mailing address, which he has confirmed twice and updated his office email and mailing address with the contact details for the delivery of his new card and labels To which he has never received any items in regards to his Gold membership He would like a response to his query",Product Feedback
Miles Expiring  Mr Carrera seated at 54A was informed of his miles expiring end of the month,Product Feedback
Io experience    Mr Mann's preferred magazine (The economist) was already prepared on his seat plus an extra pillow However financial times was not loaded on this sector in any cabin  He was escorted on board onto his seat by the purser  His preferred drink ie chilled Perrier was also ready and kept chilled throughout the flight  He had his dinner and slept for the remainder of the flight and woke up just before top of descent for a hot beverage before landing,IO customers
"LIGHT BITES   SELECTION OF PASTRIESThe menu selection mentions four pastries as part of the pastry selection: Lemon fondant cake, blueberry gum macaroon, Battenberg cake and mango & passion fruit galette  Only 2 of the above choices were loaded; lemon fondant cake and Battenberg cake Blueberry bubble gum macaroon were not loaded",IO customers
LCML cancelation  Please cancel LCML from Mr Omeeghan profile as he'd like to have the standard meals,Product Feedback
Landing cards shortage in y class  unable to distribute the cards to all foreign passport holders  due to shortage of landing cards,Transactions
"KIS tablet screen brokendamage During boarding one customer in YC bumped into CSV Yameela staff382817 while she had the Kis tablet in the hand, it fell on the floor and the screen got damaged  Few crew were at the scene when it happened",IO customers
KIS devices   Both cabin Supervisors KIS devices did not connect in DXB therefore did not connect in DUR either,Product Feedback
"KIS App did not work , could not open this sector flight SGN DXB",Transactions
"Kindly note Mstr Fadall Al Blooshi was off loaded due to a concern that was brought to us by his ParentsWe were informed by his Parents that he may need oxygen during the flight as his oxygen level may dropThey informed us this happened on their previous flight on Etihad (Abu Dhabi   Dusseldorf) where his oxygen level decreased to 60% and needed to remain on oxygen for the remainder of the flight, fortunately they had oxygen available from another Customer who was a Medical Case on that flight and had Portable Oxygen for the flightIt was there understanding that we have Oxygen available on boardThey shared a document written by a Doctor stating his Medical History, and that his condition was stable however our concern was more that we did not Oxygen on board available when it was a concern he may need itThey claimed they informed Ground Staff today at check in that their child may need oxygen and they claimed Ground Staff said no problem",IO customers
Jenny was observed with a very large pair of Cabincourt shoes and the same is the case with her high heelsThe condition of the shoes were not as per the image and uniform standards,IO customers
"JC LAVATORY AMENITIES SHORTAGE There was a shortage of dental kits, moisturizers and other toilet amenities towards the second half of the flight",Transactions
JC Customer dropped her iPhone between seatCustomer Ms Cavalcantedecarvalhobertuzzi seated on 14K dropped her purple colour cover iPhone between the seat when customer was sleeping,Transactions
Items not counted due to no available time,Product Feedback
Items excess  Items excess from Duty Free N130  Item number 2097 1 Tru Virtu Wallet  Item was not missing from the other DF cart  Trip Record: 1875077  Duty Free Operator: Jesus Rosado s427511,Product Feedback
IO Customer Expedience  No information was received by ground personnel regarding IO customer on board information on KIS was received after the customer had arrived and crew were not aware of the IO customer until the PIL was received Upon arrival into DXB there was a change of stand from B16 to G16 and there was no information regarding which doors would have steps It appeared that steps would be available at L2 and not at L1 The IO car was initially parked at L2 door While the L2 door was being opened the steps were being attached at L1 door and the ground staff was waving to Pure to wait with the disembarkation at L2 This caused a slight delay with disembarking the IO customer Pur had escorted the IO customer to L2 door,Product Feedback
"INTOXICATED  DENY ALCOHOLMr Maheswaranunnithan and his friend in 7F travelled first time in JC A380They were in the lounge straight from take off drinking rapidly with all kind of mixed cocktails After 4 hours in the lounge, Mr Maheswaranunnithan and his friend appeared to be drunk They couldn't walk straight , talked laugh loudly and kept asking for more alcohol",Transactions
Insufficient amount of mattresses  During cruise as crew members started presenting mattresses they realized there were only 2 packs of unused mattresses loaded in business class cabin,IO customers
INOPERATIVE LEGREST After take off when Mr Chetty requested for his bed to be made   crew member noticed theres some problem with the footrest however customer just wanted to sleep and made the bed flat  When he woke up few hours prior to land the crew tried to fix the Footrest but unavailable  All seat functions was working however the footrest was inoperative  Customer just wanted the seat upright and while he was having coffee however seat was manually put upright prior to land,Transactions
Incorrect menu Menu cards were not loaded The only menu card loaded for the galley operator was also with incorrect menu,Transactions
IFE screens inoperative IFE was inoperative after take off in a lot of seats all through the cabins,Product Feedback
IFE NOT WORKING Customer was upset that his IFE system not working properly The ICE system been reset 3times and crew also did the seat box reset but the ICE still not working None of the movies can be played after being selected,Transactions
IFE inoperative During boarding IFE was working but suddenly it went black Several resets done without success,Transactions
"IFE inoperative  About an hour after take off, it was reported by Mr Kamal that his IFE screen could not be switched on",IO customers
"IFE INOP Miss Hellstroemsteimler, a child seated at 23E had the IFE inop for most of the flight",Transactions
IFE INOP Engineer in Dubai reset IFE power for 18H seat as it was only showing a black picture Once seat box were done it was still inoperative Shortly after take off customer told crew member Peng 454748 that IFE screen still not working,Transactions
"IFE inop About 15 seats in ey had problems with the IFE Some them did not have sound, some the screens were blank",Transactions
IFE INOP When the crew boarded the aircraft the master power switch was off and no engineers were on board When I switched on the master power switch it took around 20 minutes for all the screens to come on except 1K Called for IFE engineer to fix the IFE of 1K IFE engineer came to the aircraft 15 minutes before departure time and said that they rebooted the IFE of 1K but they do not have time to wait and see if it will work as they do,Transactions
IFE inop Mrs Nemeth informed the crew that her IFE is not working properly after the safety videoMrs Nemeth satisfied with the way her issues were dealt,Product Feedback
"IFE INOP During cruise, customer seated at 9F informed crew that his IFE would not go off Reset done three times but IFE did not work",Product Feedback
"IFE INOP  After take off, Mrs Abramova's IFE system stopped working  The screen would go black when the movie plays  Towards the fifth seat box reset IFE functioned, however the Control monitor did not work  Customer was happy to use the touch screen to access the functions  Mrs Abramova seemed happy that her IFE functioned",IO customers
IFE INOP   After take off it was observed by cabin crew Mike that Miss Fadzai screen wasn't working,Product Feedback
"IFE Customer advised crew that IFE was not working Unfortunately after the seat box resets the screen was still not working Customer advised that they did not want to move seats, as it was a short flight and they did not mindNo further incidents",IO customers
"IDBN Message for his checked  in baggage Mr Jones was approached to inform his about the IDBN message for his checked in baggage He informed that he is staying in Sydney only for a day before he go for his cruise trip He said that last time, this happened to him it took two days for his baggage to arrive, he seemed really upset about it",Product Feedback
I would like to recognise Patcharee for her performance during our EK418419 tripPatcharee was well prepared for the flight and her knowledge was updated Some of her knowledge was on the level as cabin crew For example service proceduresPatcharee interacted with crew and customers Some customers recognised her for being friendly For example Mr Smith on DXB BKK sectorPatcharee actively helped her First class colleaguesPatcharee was polite and cheerfulIt was a pleasure to fly with Patcharee,Product Feedback
I found crew member using her mobile phone in the galleyCrew member had a good performance throughout the flight,Product Feedback
"Huang's professionalismObserved several excellent examples: Hyang was approachable, smiling, helping during boarding towards customers He gave customers an outstanding first impression Hyang was constantly caring and genuine towards customers He displayed a genuine smile at all times During disembarkation Hyang received compliments from customers, thanking him for his professionalism",Product Feedback
HRE CREW LAY OVER HOTEL MAKIE   Please note that the crew  allowance we get in the hotel  is US notes   These US  bill notes are very  Dirty Old Soil  torn notes the hotel cashier gives to the crew   There US  currency notes can not be exchange in Dubai as they say it is far too old and the notes are soil and print is gone off,Product Feedback
"HOT BEVERAGES  Tea & Coffee service was suspended midway, due to turbulence",Product Feedback
"Highlighting the excellent teamwork of cabin crew member Mindy Lim 445372 on both sectorsI had the pleasure to be working with her on both sectors where she showed:  high level of team spirit helping all her colleagues without asking  high level of proactivity and initiation as she would think ahead and have everything ready for next step positive and enthusiastic about her role she was never seen complaining or negative ,always put energy and emotion in her work which reflected nicely on customer experience Mindy does her job if without waiting to be appreciated or to impress her seniors she does it as much she is committed  Nothing was mentioned to Mindy or highlighted as much she is professional",Transactions
HHC number: BA00786 INOP,Product Feedback
HHC No BA01331 in DF899 not workingHandover message left by the previous crew,IO customers
HHC no 2120653 from Duty free cart no 682 is inoperativeThe credit card reader was not able to read cards,IO customers
HHC inoperative  Faulty message   ''ERROR files is corrupted'',Product Feedback
HEADREST BROKEN  Customer informed during boarding the headrest of his seat was broken,Product Feedback
HARD BLOCKED SEATS  6 seats as opposed to 4 was used as two extra seats were available and no customers were seated in them  This was only possible as curtains was able to cover the extra two seats  3 sets of crew rest taken as opposed to 4 as per strategy,Transactions
HANDOVER FEEDBACK Purser Trevor Rocha who took over our flight from MLE DXB gave feedback that he had not see the fast tracks in the ships library Also that the magic box in business class handover was messy,Product Feedback
"Handling of the UM, Ms Victoria Juszkiewcz   was boarded by ground staff and hand over to me I introduced myself to Ms Victoria and offered assistance I introduced the CSV Ellis in the area and assigned cabin crew Justyna",Transactions
"Half way through the flight the TV screens stopped working, switching from movies to blank mode",IO customers
HAIRDIRTY CUTLERY Customer claims hair in food and cutlery was dirty,Transactions
HAIR IN FRUIT SALAD Ms Khoury found a long black hair in her fruit salad,Transactions
GR2 Gloria Njeru (434296) and GR2 Urte Budaite (453384) were pulled out as GR1 as per operational reasons,IO customers
giveaways eye shadescustomers were asking foe eye shades in Jc and they were short,Product Feedback
"GFML hot meal not recieved  Whilst delivering the SPML, cabin crew accidentally gave the GFML to the wrong customer, leaving Mr Basques without a meal for his GF tray",Product Feedback
"GFML Cancellation During dinner service, customer claimed that she did not order GFML   Please cancel GFML request",Product Feedback
"FYI Mr Taylor IFE was Inoperative, the screen remained blank after all reset attempts",IO customers
"Fresh milk should be loaded in first and business class, however only long life milk was foundLong life milk has very strange taste as compared to fresh milk",Product Feedback
For your Information  The above customer claimed that the arm rest seat control panel was not working,Transactions
Follow up on UM,Product Feedback
"Flight First Class Customers looked after well Please be advised that Mr Hoser was personally Welcomed on board by myself on ground in DubaiEnquired about his experience with Emirates and Skywards program, customer mentioned he was very happy with our serviceAfter take off customer had drinks followed by lunch and watched movies",IO customers
Flight feedback Mr Sawaf was one of the last customers boarding,IO customers
"FLIGHT EXPERIENCE FEEDBACK During the lunch service, customer stated to me that the quality of the food was very nice and he was very happy with the beer selection",Transactions
FLIGHT DELAYS  Security Search commenced at 0600 hours  Auto boarding of passengers was given at 0615 hours however Dispatcher informed that boarding has been delayed due to gate outside not opened yet  ETD at 0700 hours  ATD at 0713 hours  A delay of 13 minutes  Due to offloading and boarding of connecting passengers,Product Feedback
Flight Delayed due to IFE problem:ATD: 0940 hrs; Delay of 15 mins due to fixing IFE problem in EY Cabin & 10 mins due to loading,IO customers
Flight delayed 48mins due to late arrival of the inbound acraft into CMB,Product Feedback
FLIGHT DELAY  Flight was delayed 123 minutes due to the weather disruption in DXB  One hour delayed departure was announceddecided after the boarding had already started and an additional delay of one hour was decided on at a later stage  Several customers in JC were asking at times for how much further would the flight be delayed,Transactions
First class writing kit without pen inside customer was complaint that the writing kit was without pen inside crew did checked the amenities in all the suite and all the writing kits was seals,IO customers
First Class Lavatory   During the flight Mr Nguyen came to use the first class lavatories   Customer was informed that he had to use the lavatories in Jc   Customer informed us that the lavatories were occupied and thus he could not wait,Product Feedback
First class feedback:  All the customers were escorted to their seat including iO's  Offered menu and wine list  Introduced myself,Product Feedback
First class feedback:  All the customers were escorted to their seat  Introduced myself to all the customers  Offered menu and wine list,Product Feedback
First class experience ATH DXBOur customers were happy with our services,Transactions
First Class Customer Report:Welcomed onboardSettled into suitesMeal choice servedNo incidents,Transactions
"FIRST CLASS CUSTOMER EXPERIENCE  Customer was welcomed back, escorted to his suite and assisted to settle in  All pre departures were completed on ground  Mr Cohen informed me that he didn't wanted to be disturbed during the flight, and was looking forward to sleep on board  His bead was prepared immediately after the crew was released for duty at to p of climb  Customer expressed that he enjoyed the on board experience on this sector",Transactions
First Class Customer Experience,Product Feedback
First Class Customer Experience,Product Feedback
"Feedback on the new crew hotel room in SIN                                                   The room was very small and was very restricted on space, specially when the suitcase and the cabin bag was placed Did not have a chair and a desk The toilet had no space to keep the toiletries feels very claustrophobic and uncomfortable due to the Limited space Have to move the things around ( Ex: Bag suitcase  etc) in order to place the ironing board in the room Can hear people talking out side the Corridor which disturbed the restMost of the crew complained regarding the same while they came down for the Pick up",Transactions
FC SERVICE EXPERIENCE VALIDATIONCustomer load: 04 All customers were escorted to their seats PUR only had chance to opportunity to interact with all customers after take off as was occupied with various boarding issues  Customer who required assistance to climb stairs with hand baggage was assisted by PUR Full seat familiarization was offered  All customers enjoyed on board cuisine and appeared happy while disembarking,Product Feedback
FC FEEDBACK   All customers were welcomed back and escorted to their suites   Some of them ate after take off and some just relaxed in their suites   All disembarked as per normal,Product Feedback
FC Customer validation :,Transactions
"FC general feedback:   All customers were welcomed to their suites  FG1 crew members and the purser all greeted them, introduced the suites facilities, social areas and the service  During the flight, they were monitored regularly They did not have breakfast since they had it at EK lounge before the flight They only had hot beverage and had rest They had lunch before landing  Upon arrival, all crew bid farewell to them  They didn't forward any feedback or suggestions  They are friendly and approachable, they were happy with crew attentiveness, his suite comfort and first class service",Product Feedback
FC customers feedback:All customers were welcomedThey enjoyed the on board service,IO customers
FC Customer Experience Feedback,Transactions
"Express breakfast service done with 3 double ended carts instead of 4 We were short of one crew in economy class, so the crew doing the service in economy were 7 instead of 8 The aft of economy was not fully occupied by customers",Product Feedback
Expiring Miles   Mr Sarbaz was advised with regards to the number of miles expiring and the date of expiry,Transactions
EXIT SEAT Mrs Korteweg seated at 66K claimed that she had paid for an exit seat but ended up in 66K The customer provided an email that states that she paid 120 euros each way for DXB AKL and AKL DXB sectors but not for AMS,Transactions
"EXCEPTIONAL PERFORMNACE FROM KELLY SQUIRES 440166 Todays flight was extremely challenging with having diversion, delay on ground with customers and minimum rest",Product Feedback
"Duty Free item not available Mrs Shah requested to purchase DF item Benefit Gimme Brow Duo Set, 2074 1 She commented that she had requested for the same item on a previous flight, however the item was not available",Transactions
"Duty Free item No2113 from Drawer No 10,Emirates Dual USB charger,the package of the item was broken, it seems like to be used before",Transactions
Duty free item no 2115 ( Little Travellers embroidered stickers) was missing from drawer no 9,Transactions
"During the flight, customer informed the crew that she was feeling nauseous and had a slight stomach discomfortShe stated she did not have diarrhoeaCustomer claimed that she suffered from diarrhoea and nausea 24 hours ago and took Imodium",Transactions
"During cruise, area ready checks passed by JC but cabin not secureDuring cruise, when the seat belt sign came on it was observed that the area ready checks were passed by JC, and when observed the cabin, in JC did not observe any crew in the cabin on the left hand sideDuring this time CSV Caroline staff 378233 was in FCCaroline was informed that, I did not observe crew securing the cabin in JCWhen investigated, Caroline informed me that crew member Champupa staff 431792 stated that she secured the right side of the cabinShe stated that no one in JC Knew who passed the area ready checksCrew in JC did admit that no one had gone in the left part of the cabin to secureCrew apologised for there shortfall",Product Feedback
"During check out in the hotel lobby, crewmember Adriana mentioned to me that she had been vomiting one hour before wake up call She suspected it was because she drank tap water I asked how many times she had been vomiting She told me four timesAfter checking out, she went again to the restroom to vomit one more time Crewmember's skin looks pale and clammy",Transactions
"During boarding Mr Hamed stated that he would like to redeem his miles to upgrade his friend from economy class to business Upon checking his profile I have observed that his Skyward account was blocked During further conversation I found out that Mr Hamed was travelling on company tickets and explained to customer the policy and procedure of Emirates However customer was not happy, stated that it is nonsense, asked me to go, found out, and proceed with his friend's upgrade Mr Hamed stated that at the end of the flight he would speak to people in respectful department with regards of this issueDuring the flight the charging power socket was not working on his original seat   Customer was not happy with aircraft stating many times that it was old",IO customers
During boarding Mr Swanepoel seated at 59G informed the crew that his daughter Mrs Emma fell at the terminal and injured her left hand (Wrist),IO customers
During boarding Mr Rawoot approached crew member Ewelina 453825 asking her to place his heavy cabin bag in the hatrack,IO customers
During boarding Mr Black the father was sitting at this seat and a cockroach was found crawling on the consulAlso his IFE was intermittent and needed resetting a couple of times,Product Feedback
"During boarding customer requested to upgrade using miles, however her Skywards profile was not available on the KIS tabletGround staff printed out the customers Skywards details and advised crew to process on boardCustomer Skywards number EK208648311Available balance :70734Miles required to upgrade :16250",IO customers
During boarding customer request a crew member to be seated near to the Lavatory as says that he did not feel well due to stomach issuesUpon further investigation sample was taken Ground medical support  team contacted and as per their advise customer was off loadedNo medication advised by medical support team,IO customers
During boarding customer expressed that he is not happy being allocated a middle seat,Transactions
"Due to ac being inop and insufficient cooling in CRC, crew were advised to use jc seats for rest",IO customers
Disregard previous voyage report Kindly disregard the previous voyage report with regard to crew member vaccination booklet expiry dateCrew member Kiyomi Muto  380798 had followed up with EK clinic who confirmed that the yellow fever vaccination is life long and above indication ( Life long ) has been indicated on he yellow fever booklet,Transactions
"DISPOSABLE THERMOMETER NOT LOADED  As per revision 10 in the OM E, the disposable thermometer must be available in the amenities container however, there was no fever scan thermometer in all the amenities containers on the aircraft",IO customers
"Discrepancy in the food loadingTotal PAX in Fclass is 5 (five)The top up catering arrived just in time before closing the door despite this flight being a scheduled delayed departure  Extra caviar was brought but no extra condiments for it Hence for two main meal services we had only one tray of caviar condiments  salad was still for 03 pax  chocolate dessert was of three different kinds  hot canapes' for the top up catering was missing   second set of flight deck meals and trays were missing couldn't find them in business or economyWhatever top up catering arrived was not as per the guidelines for a 05 Pax in a 08pax first class cabin configuration with two main meal servicesMr Shibin, the aircraft catering officer had no control over the top up stuff sent from Flight catering",Product Feedback
"Discrepancy in DF300 drawer 7:Both stock printout attached to the hhc and the hhc itself are showing 18 itemsList on the front of the drawer shows 17 itemsPhysically there is 17 items, so no items s missing",IO customers
"Disagreement with fellow customer in 30G:  During boarding, I was informed by crew member Raissa Menezes (443934) that Mr Maidman and his wife were having an altercation with a female customer who sat in 30G Raissa informed me that customer in 30G placed her cabin bag under the seat infront of her and Mr Maidman informed the customer in 30G that her cabin bag had invaded his leg room space The customer in 30G was very annoyed by Mr Maidman's comment and a verbal altercation ensued",IO customers
"DF item missing Item no 2103(Michael kors watch set) firm drawer no8, from DF490 is missing",Transactions
"DF HHC PROGRAMMED FOR JFK DXB  As Aircraft was used from different sector due to ADHOC operation only 1 set of DF was used for sales on each deck The remaining carts were left to be used on next sector MXP DXB by the outbound crew  DF not used : DF 837 1064 Seal numbers : A009206765, A0747640809, A0081320646571",Product Feedback
DF cart 1035 Item 1905 1 PhotoFast iFlash 32GB HD Drive   customer requested to open the package and see if his phone is adaptable with the connector before purchase Package is opened and customer did  not proceed to purchase the item,IO customers
DF cart  DF59: Hand Held Computer was out of function after I sign in at the first sector of my IST turnaround flight The HHC screen was frozen and then turn into the error page all the time,Product Feedback
"DELAYED BAGGAGE NOTIFICATION Delayed baggage notifications were received for 3 customers The notifications details were missing: no number of baggage's, no tracking numbers, no flight details when bags will travel Due to the lack of information, no customers were advised of any baggage delays",Product Feedback
"DEFECTIVE IFE: After take off MrSaxena informed me, that the IFE screen at his seat was inoperative The screen was black",Transactions
"Dear Samantha,I'm so pleased to share with you the observations I had on the performance of Marko on the flight He was professional with his briefing and set expectations achievable to the crew and followed upHe visited all cabins and was kind to offer drinks to the crew Took photos of customers and took care of a customer who was with an infant, ensured the customer was looked after since he wanted his infant on the floor",Product Feedback
"Customers were very hungry when boarded the AC After take off, half of the customers  came to the lounge  and started having sandwiches 40minutes after take off there was no sandwiches left and no chips Salmon sandwiches were very minimal so it was all taken from couple of customers",IO customers
"CUSTOMERS EXTREMELY HAPPY WITH CREW ATTENTIVENESS  During one of my rotations towards the end of the flight, and while conversing with them about the experience with us, Mrs Alcorta stated that she actually wanted to compliment the crew, and in particular cc Julen Garcia Garcia, s429320  Mrs Alcorta stated that cc Julen had been exceptional during the flight, as he had looked after them very attentively and that you could tell he is very professional and kind   The customer and her husband were beyond happy with the attention provided by the crew and claimed this had been their best flight with Emirates",Product Feedback
Customers enjoyed their flight experienceNo showers availedall customers ate,Product Feedback
"CUSTOMER'S REQUEST FOR FREE UPGRADE UNFULFILLED Mr Jonathan Frey accompanied by Ms Vivian Pham asked to be upgraded for free in JC during boarding, as they are honeymooners",Product Feedback
Customer's IFE was inoperativeIt was black through out,Product Feedback
Customer's baby vomitted on the flight  Just before landing after the last meal service Mr Cyriac's baby vomitted,Transactions
Customer would like VGML meal changed to AVML meal as feels Options for VGML are very boring and bland and generally consists of pasta which customer do's not wish to have,Product Feedback
Customer would like to request AVML meal for next sector,Transactions
Customer would like to order VGML for his return flights,Product Feedback
Customer would like to order VGML for her next flights EK188 BCN DXB on 28 01 2018 EK372 DXB BKK on 29 01 2018,Product Feedback
Customer would like to order VGML for future flights,Product Feedback
customer would like to order for VGML from his onward flight,Product Feedback
Customer would like to cancel his GF meal,Transactions
"CUSTOMER WAS WELCOMED BACK AND ESCORTED BY ME TO HIS SEAT AND CUSTOMER ASKED TO SIT ON 1 A AND HE WAS GIVEN THAT SEATCUSTOMER HAD ASKED FOR EXTRA 3 PILLOWS AND PJAMAS WHICH WERE PROVIDED BY THE CATERING STAFF AND OFFERED TO THE CUSTOMER,",Product Feedback
Customer Was Unhappy With Children In JC Cabin  Customer and his partner at 6J wanted to change the seats after boarding completed since there were children in the JC forward cabin,Transactions
