description,subcategory
"During post landing checks, crew member, Fumika, SN401959, found a gray iPhone 6 on 24B seat", Outstation
"MrMartinek documents was received and checked by me  Seat vacant at 70BC  CSV Victor 408072 was assigned for UM  Drink and meal consumption: cheese omelette and apple juice for breakfast, chicken with black bean sauce for dinner  Ground handling ag", Dubai
Mr Sewell was boarded from the main deck with wheelchair While upper deck door was still open  passenger had much difficulty to walk up the stairs, Dubai
UM follow up        Mr Victor was Ensured that seated on Window seat    seats next to him were empty, Dubai
"MISSED place travel documents    customer claimed that He placed his his wife passports in hand luggage   the luggage however being off loaded prior board the flight   customer stated that gate staff did not let him board the flight with his hand luggage Due to over size, and weight restrictions but to Load them as checked baggage   customer claim that He forgot to remove hishis wife passports in off loaded bags   customer informed This issue When boarded the flight", Dubai
A black apple iPad was found in the seta pocket of 25H, Outstation
"SEAT CHANGED     Customer claimed that he purchased his seat, which at time of booking was 42A and B for him and his wife  Customer inquired with the crew during boarding why his seats were changed  Customer seated in 42C moved to another seat, which gave extra space to customer and his wife", Dubai
Customer claimed he lost his pen on the plane EK720 NBO DXB   Description: Metal black Parker pen   Customer was seated at 8A on EK720   Customer Tel: 33 619 014 601, Dubai
please change customer profile to WCHS, Dubai
"Black IPad was found by cabin crew Rana, s415436, on the seat 10G", Dubai
Boarding music  Mrs Farhani boarded the aircraft first and did not like the new boarding music specially during Ramadan, Dubai
LF449634  The cleaner supervisor found IPhone charger wire left on the seat, Outstation
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Alansari through the Airport", Dubai
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Alansari through the Airport", Dubai
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Alansari through the Airport", Dubai
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Alansari through the Airport", Dubai
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Kuzbari through the Airport", Dubai
"Upon arrival into DXB, no ground staff was available to welcome and escort Mr Kuzbari through the Airport", Dubai
"The UMNR's comfort, condition and well being was closely looked after by Cabin Crew Member Christina Tzorou (sn 422108) throughout the flight   He declined to have dinner (first service) and only asked for apple juice   He was observed to have slept", Outstation
Mrs Sachin whose traveling with an infant was upset because she carried a car seat not is not approved by EK to use on board Customer stated that the staff in the check in counter stated that it is allowed on board Customer has a vacant seat beside her, Outstation
Most of the FC customers I spoke to after boarding and before landing into DXB mentioned how much they missed the Lounge in JFK and that they were only given vouchers to be used in the airport   The Lady in 3K highlighted the fact that 2 A380 flights l, Outstation
"Handed over a JC hand luggage that was given to me by ground staff in JFK, to security upon arrival into DXB, Lost and found form: 277531", Dubai
Handed over IN ad customer to ground staff upon arrival in DXB   Handed over paper work number: 121604, Dubai
Customer wanted to move to a window seat   during boarding customer requested to move to 38A as it was vacant and he wanted to sit next to a window   customer said he had paid for his seat;37B but ok he wants to move to 38A, Outstation
"Customer claimed she was mistreated   After boarding a ground staff came on board and asked Ms Maggy to hand over her passport   Ms Maggy refused and she very angry and upset   Later on she informed me that she was refused entry to the country for visa issues and she was mistreated by both immigration and ground staff   She said that they refused to interact with her and explain the situation and that they treated her as if she was a criminal  PS: the ground staff handed her back her passport after she got deported and she was not escorted to the AC , after boarding they came on board to claim it from her", Outstation
A lot of customers were separated from their families  customers traveling with children were seated separated from them  boarding was very hard to manage as everyone was standing trying to find seats next to their families Push back time we still had two families standing and fighting for seats  customers they do not speak good English as well, Outstation
customer was well taken care of on the flight, Outstation
LOST AND FOUND ITEM DISPATCHED TO DEL   I received one plastic bag containing chocolates to dispatch to DEL  Bag was in good condition and seal intact  Rush tag EK876924  Way bill 151601, Dubai
2 metal rings found on 33K Handed over to ground staff in CAI station Paper work completed LF 445267 For no 272038, Outstation
"LOST & FOUND     Whist doing post landing checks, G1 crew member Elena (s422741) found an Apple iPhone wireless headphone cover on Mr Rashid's seat   There was no headphone inside the pouch it was only the charging dock with its cover   Witness was CSV Korolin Burke (s404090)", Outstation
The child was met and taken to her seat   Made sure the female customer was seated next to her   Before the service Naganymisha had orange juice with ice   During the dinner service she had vegetarian option and 7 up   After landing Naganymisha was, Outstation
UM HANDLING  UM was boarded and escorted to hos seat  CHML provided  Handed over to BKK ground staff, Outstation
"During check in with our suitcase, ground staff behind the counter provided me only with Pre Flight Security Search Checklist He was busy chatting with his colleague   I asked about further information ie Gate Number, any other customer information   He answered 23 in an abrupt manner and did not seem interested to inform me about the customers   Once we boarded, found a note from outbound Purser regarding 2 Liters of Therapeutic Oxygen provided in hatrack 87HJK", Outstation
There was a black IPhone found in the seat pocket of 88K during the pre flight security search our of LGW  There was a customer who already asked the ground staff to look for it, Outstation
Flight handling  Handed over from Purser S peacok 354384 to S Sripiya 527382 in Chennai  crew delegated to take care of UM's was Cosmo 443114 and Charlton 441776  Was seated together and next to 3 UM's  Ate standard AVML and did not want an extra drink, Dubai
Flight handling  Handed over from Purser S peacok 354384 to S Sripiya 527382 in Chennai  crew delegated to take care of UM's was Cosmo 443114 and Charlton 441776  Was seated together and next to 3 UM's  Ate RVML and did request another drink apart from what was n the tray, Dubai
Ms Kodali UM, Outstation
A golden coloured ring with crystals was found in the suite post disembarkation LF bag 410823 L&F form 273942, Dubai
Mr Kodali UM, Outstation
Ms ADhanuja travel with us from DXB   TRV, Dubai
Miss Unni travelled with us from DXB   TRV, Dubai
brown polaroid sunglasses found by cleaners in seat 16g, Outstation
Tapi was escorted onto the aircraft by staff Sheila s600369 During the flights he sat first alone on the way to LUN and next to MrsMutombo on the way to DXB He had snacks and tea with milk He was escorted out by, Outstation
customer had Salmon and orange juice for breakfast   no One was sitting next to her, Dubai
Lost and found   A JVC headphone was found at 51E, Dubai
"RE  Small Card holder pouch   Mr Ram Sasisekharan claimed that he might have misplaced his small card pouch containing 2 UOB card, 1 VISA card and his USA driving license   He claimed that he might have either dropped in the seat of the car or at the first class lounge area   his phone number is 1 617 699 4949 Email address is rams@mitedu or rams@mitcdn", Outstation
UM            Vishakha was escorted to the aircraft by the ground staff  She was escorted to her seat by the cabin crew  Crew Nicola was assign to look after her  Vishakha she took a meal tray without the hot meal and had it together with mango juice  I spoke to her at the beginning of the flight and at the end as well  Vidhakha asked me for apple juice before the landing which was delivered   Vishakha was escorted out by crew Nicola and passed to ground staff  Vishakha stated she had a good flight, Outstation
Items found after customers disembarkation                         Items found  Empt trolly bag   Cutlery set  food items   Lemon flavoured tea box X2, Outstation
"UM Report    Both of the Kannigati UM's had the vegetarian meal for dinner, and the Pepper Fritata for breakfast They both had various refreshments throughout the flight; ie juice and water", Dubai
The customer escorted to the aircraft by ground staff Clive72000148 in LHR  The travel documents were checked, Outstation
"BOARDING DELAYED DUE TO IFTAR TIMINGS      Security checks were completed by 1900hrs LT  Iftar coincides with time when boarding should start, and as informed by the ground staff the whole airport including immigration, security and gate agents need to break the fast  Due to this boarding only commenced at 1918hrs from the gate and 1st customer boarded at 19 and was completed at 2023hrs  Doors closed at 2026hrs after all customers were seated and hatracks closed", Outstation
A brown reading glasses was found at seat 9D, Outstation
Jason had a CHML for supper with a glass of water  Sandwich and a muffin for the express snack service  Handed over by staff member (s538856) in LOS  Taken by Alina (433983) in dubai, Dubai
obese customer   It was observed that customer takes extra space and make customers seated next to him uncomfortable  Customers seated next to him complained as he takes part of their seat, Outstation
Compliments to ground staff Rafiq  As we waited to board the aircraft I noticed Rafiq assisting the catering staff in the business class galley  In the first class galley he assisted the cleaners by mopping the floor so they could see to more pertinent issues like emptying bins etc  This was done to ensure that an on time departure  He was very polite and pleasant to everyone he interacted with, Outstation
I didn't receive any documents of UM  The ground staff said the kids are travelling with their parents on this flight So they didn't need UM service, Dubai
UNACCOMPANIED MINOR       For your information, Outstation
Flight delayed Last door closed  5min STD Pushback  47min STD due to problem with cargo handling and ATC, Outstation
UMs 69A and 69B  Two UMs were brought to us by the ground staff in LAX They had child meals on board There was a female sitting at 69C They slept the majority of the flight, Outstation
"UM On Board   Mr: Victor Kimosop was escorted to the AC by female ground staff and escorted to his seat with female cabin crew  Mr: Kimosop confirmed that he has no allergies to any kind of food or drinks  Customer does not speak English, so the Swahili speaker was translating the info", Outstation
Miss Worsley claimed that she lost the gold ring with engraving  She said she was not sure if she lost the ring on board or before the flight, Dubai
UNACCOMPANIED MINOR       Handed over by EK ground staff in DXB   Signed for by Purser Ahmed Musheen 183142   Assigned to CSV Chloe Cattenoy 408626 in YC   Looked after by crew member Lucie 451886   Customer had a snack sandwich for the first service and then chicken and apple juice for the main service   Sat next to a female travelling with her family   Handed over to ground staff on arrival in LUN, Dubai
UNACCOMPANIED MINOR       Handed over by EK ground staff in DXB   Signed for by Purser Ahmed Musheen 183142   Assigned to CSV Chloe Cattenoy 408626 in YC   Customer was politely asked to move to 38B which she accepted to accommodate a mother with infant   Sat next to a female travelling with her infant   Looked after by crew member Jack 446412   Customer had a snack sandwich for the first service and then chicken and ginger ale for the main service as well as water throughout the flight   Handed over to ground staff on arrival in HRE, Dubai
Miss Ferwagner informed us that she lost her phone (IPhone 5s with a white cover) at the waiting lounge in Budapest airport E mail address : csillaferwagner@gmailcom Phone number : 00336702399806, Outstation
"BUSES CAME LATE ON ARRIVAL      Since we landed early, the buses were not available for about 10 12min after we reached our parking bay hence doors were not opened  FC customers stated they had cars to pick them up anyway and we should just let them disembark  Some customers on both decks were unahppy about having to wait", Outstation
UM food and beverage consumption on board, Outstation
"UM's experience     During boarding ground staff informed me that we would have UM travelling with us   UM was escorted to AC by ground staff Parmova (90506) Document folder contained Passport, nation ID and boarding pass for Onward flight   During t", Outstation
FEEDBACK UM HANDLING   Received by ground handling agent Cristina Rinnevuto  977  Handed over in dxb by agent sherryl 396417, Outstation
A trolley bag left behind and handed over by Yclass crew was handed over to the dispatcher while disembarking Crew claimed that bag left over in Hamrick right side row 35, Dubai
A black laptop case left unclaimed was offloaded in SIN station Case contains hard drive Pax was going to BNE Pax would like to have it back as soon as possible Pax email: jamesambrosini@hotmailcom Phone numbers provided: 04 12744576 07 33499755, Outstation
"Please kindly inform Mr Gotthardt that crew Fei on his Yinchuan flight followed up as promised  I made sure ground staff to retrieve his 400 euro lighter back from Chinese custom, the lighter is currently kept in emirates yinchuan office under his name,", Outstation
UM was brought to the AC by Maddaiena 1171070 UM was looked after my CVS Maria UM only ate the dessert from the dinner tray and drank apple juice UM was handed over to Bridgette 439436, Outstation
During disembarkation customer brought up to the door golden ring and stated He found it on the Seat in forward section of YC, Dubai
"Dina complained about hotel in Rome the staff overcharged her room service payment  She ordered continental breakfast She paid 24euros with 8euros tips, which she didn't put tips on the bill  She complained that it was not discounted and she didn't wr", Outstation
Customer requested to have a spare seat beside her and her husband, Dubai
Customer requested to have a seat with additional space to rest inflight, Dubai
"Rishichintakuntla was met and taken to his Seat by the crew   the crew made sure the kid was seated close to female customer   During lunch service had only coke, no meal   Srivar was assisted During disembarkation", Dubai
"Cleaning   unsatisfactory from ARN     The Economy pillow cases looked like as if it was not changed at all due to folds and creased on them   Crew had to clear the bits and pieces under the seats in Business Class   No soap in Lavatory C and D   Ear plugs were left in 2K suite Dried orchids in 1E, 2 pieces of orchids were found on top of the dresser 2 out of 8 suites had no pens   2 out of 2 cabin defects raised to Engineer before boarding were checked but not fix", Outstation
Mr Janna was met and taken to his Seat by the crew   the crew made sure the kid was seated close to female customer   During lunch service Srivar had Mutton curry and Coke   Srivar was assisted During disembarkation, Dubai
Network Router   Network Router found in JC galley on ground in DXB    Router placed in lost and found plastic envelope and form filled    Router might belong to purser Pattrawan  309654 as per Log Book record, Dubai
"Mrs Fleming left her Chanel reading glasses in black Chanel case, her UAE driver's licence, Dubai ladies club card and 2 other cards, (not credit card) behind", Outstation
Flight handling  Handed over from Purser S peacok 354384 to S Sripiya 527382 in Chennai  crew delegated to take care of UM's was Cosmo 443114 and Charlton 441776  Was seated together and next to 3 UM's  Ate RVML and coffee during service, Dubai
Mrs Mlynarska claimed that she lost her diamond white gold ears ring on her previous flight EK073 CDG DXB departed 20052018   Mrs Mlynarska occupied seat 2F   Mrs Mlynarska informed me that she contacted Dubai Lost and Found and she was informed tha, Dubai
Passenger name does not match KIS tabletMOD agains PIL   Customer seated at 7K is Mr Pierre Guenganic, Dubai
Mobile phone left on board from previous flight   During security searches Crew member Sewwandi Ralalage found a small black Samsung Mobile Phone in between the seats 43BC   Mobile phone was switched off and was not switched on by the crew members, Dubai
01 white set of Beats  head phones found in 48K seat pocket, Outstation
01 black jewelled hair band found, Outstation
"Tablet found    A black Lenovo tablet was found by a customer (separate security report raised) and handed very to crew member (Barbara Therese Rotter, 446728)   It was found in the seat pocket of 19E between the magazines as per the customer   The Lost and found form's number is (272159)   The sealable bag number is (LF449882)", Outstation
Lost and found upon arrival in LHR   Two bags of duty free was found separately in hatrack number 8B9A and another bag was found on 23A seat, Outstation
"At the airport, going to the gate, the mid heel of the right shoe got caught in the escalator and it broke", Outstation
Mr Wang's Bag was left in Dubai and resulted in a delayed bag notification being sent to inform him, Dubai
Ousmane barely speaks English and speaks only French  CC Andrea (MR4 French speaker) escorted him to his seat (no one sit next to him), Dubai
All YC crew claimed that in their respective areas Pillow covers were not changed as some were still creased   crew stated that One head rest was also dirty with stains, Outstation
seatting               during boarding customer claimed that she has requested to be seated at 7A but ground stuff gave her with a boarding pass which was 8A and customer was not happy about it   customer was also mentioned during the flight that the IFE screen in business class are not touch screen and she was not happy about it, Dubai
Many customers were not happy that they were asked to walk up to the end of the bridge to get their wheelchair, Dubai
"Handling ground staff (boarding): Alana, 447928 Acceptedchecked documents by: B Dixon (Purser) Assigned crew members: Charl (CSV) Customer next to UMYP: Emptyblocked seats Mealsbeverages consumed:   Lunch: Declined food, coca cola drink   Light bites: Declined   Breakfast: Declined Handling ground staff (arrival): Toaiva 62048", Dubai
IDBN   No IDBN messages were received, Dubai
"Aircraft engineer refused to change the seat covers of a soiled business class sweetheart seat   When approached by the CSV Sandeep Puthran ,He said  We don't do any thing here , it will be only done in DXB   A Couple was separated as they could not b", Outstation
Charlie had a chicken meal w orange juice for his lunch Afternoon tea was served scones and another orange juice, Dubai
During the flight was served a CHML Afternoon Tea was served scones and juice Was seated next to another two UM's, Dubai
Introduced to crew in the area Served an AVML for her Lunch, Dubai
there were no IBDN Messages received on This flight, Dubai
ETD was 09:50 ATD was 10:38 This was due to cargo loading as there was issue in the aft cargo area with a container, Outstation
HEADSETS NOT PLACED ON THE SEATS   OUTSTACION   CCU   Upon boarding crew noticed that headsets were not placed on all seats, Outstation
MacBook Pro laptop left on board        One MacBook pro was found on seat 30F, Dubai
24 Minutes delay faced approximately due to baggage loading, Dubai
Transit  Mr Shah informed Manal R2 that he wants to speak to supervisor regarding vegetarian CHML when she was taking meal order  Manal informed Mr Shah that vegetarian meal from the menu would be given to his child, Dubai
UM Service    The customer was a UM on this sector  He was carrying his own travel document and travelling along with his sister and brother (69AB), Dubai
The customer was a UM on this sector  He was travelling with his brother and sister (69BC), Dubai
The customer was a UM on this sector   She was travelling with her 2 brothers (69AC), Dubai
PAX 37K forgot valet on his seat   Lost and found form no 282538 filled   Valet handed over to ground staff, Dubai
Item left on previous flight      Customer informed crew member that she left her red colour passport holder with her ID inside and photographs on her EK 543 MAA DXB flight, Dubai
"Customer forgot her laptop    After boarding, customer informed the crew that she forgot her laptop at the boarding gate   Customer mentioned that the laptop was on one of the green seats just facing the boarding desk", Dubai
WCHR NOT PROVIDED                             Mrs Ponnapalli stated that she ordered the wheelchair service out of DXB  Mrs Ponnapalli staed that she did not receive the wheelchair, Dubai
WCHR NOT PROVIDED                   Mr Ponnapalli stated that they had booked the wheelchair service  Mr Ponnapalli stated that the did not receive a wheelchair out id DXB, Dubai
DELAYED BOARDING DUE TO REMOTE STAND     Flight deck entered briefing at 06:55am   We left briefing room at 06:57am   There was no bus to take us to C35   Once it arrived bus left HQ at 07:03am   Bus arrived at our remote stand at 07:18am   Started boar, Dubai
Customer is travelling with his wife and an infant They were given seats at row 40   The flight is very light load and a few bulkhead seats available They should have a priority on those seats, Dubai
IDBN received in flight for 21A and 21B, Dubai
Handling OF UM   Crew was brief about the UM seat number and introduce to the economy crew once she boarded the aircraft  Made sure that the UM is not seating next to a male customer  Regularly check to ensure comfort during the flight, Dubai
"Customer claimed that had paid for leg space, however due to aircraft change from B777 300 to B777 200, his original seat was not an exit   Original seat : 24J", Dubai
"Customer claimed that had paid for leg space seat, however due to aircraft change from B777 300 to B777 200, seat is not an exit Original seat : 24A", Dubai
"Mobile phone (Iphone7) left behind      An iPhone 7 was left on the flight from DUS DXB, EK 058 dated 22nd May   The iPhone 7 is black in colour with a black & white casing cover   Please contact the customer via contact number below   Phone Number in Japan: 81 90 4837 1513  81 55 262 1776", Dubai
"Customer claimed that had paid for a leg space seat, however due to aircraft change from B777 300 to B777 200, seat was not an exit Original seat : 24K", Dubai
"Pre Flight Security Search   Cell phone found in L5 area     During the pre flight Security Search, YC CSV Nikolaos Senizoglou, s411383, found a cell phone in 40C seat pocket   It was between the seat material and magazines and could not be visually seen", Outstation
Mr Hoare asked crew member Rosanne s451446 how to report a lost item  The Passenger was uncertain whether he misplaced his iPhone or transferred it in his checked in baggage when he rearranged his belongings at NRT airport  item description : IPhone 6, Outstation
"During boarding, Mrs Pritchard moved from 51G to 54G seat for more leg space", Dubai
"During boarding, Ms Carroll moved from 56C to 67D seat as she prefers to have more leg space", Dubai
"During boarding, Mr Hosie moved from 56B to 67E seat for more leg space", Dubai
Groundstaff who handed over UM: Giang 437471 Groundstaff who took UM: Raja 6022   UM only had the light bites after take off with a Pepsi   CSV Kapil looked after her throughout the flight, Dubai
RED BAG There was no Red bag that was catered on the sector from MEL   DXB The paperwork was kept in my CWS for the flight, Outstation
"Customers seated at 49G and F , stated that they paid for seats in economy class upper deck , and they want refund money back cause they didn't sit at upper deck Customers are upset cause they are not seated at upper deck", Dubai
IPhone Accessory left behind   IPhone accessories without the phone was left behind in an iPhone box at seat no 87B   Lost & found form seal no 267521   Lost & found seal bag no LF445862, Outstation
Mr Butt lost his book on his previous flight EK 008 LHR DXB   Seat 11F   Name of book : Water The next frontier   Contact details : 447714396437, Dubai
Ground staff   In both sectors DXB to CMB and SIN to CMB the following was observed Ground staff including the airport agent (staff with no EK uniform were in rush to finish boarding and close doors  that rush led to little faults : At the first sector  Red bag was out and I was asked to close the door  I had to remind them to collect the security checks form from the cockpit before closing last door   I was asked to close last door in the way back while two engineers were still in cockpit, Outstation
"UM in flight experience    UM was handed over in dxb by ground staff , Anton Ique (staff 428894)  He was looked after by crew member Maryna (staff 453900)  He consumed the scrambled eggs option for breakfast and did not wish to drink anything", Outstation
"UM Handover Information    Airport service staff, Noreen 445841 escorted the UM, Miss Reyes to the aircraft before other customers and handed her over to purser along with UM documents in the envelope  The paperwork was signed and the documents were checked  She was taken to her seat and introduced to a crew member operating in the respective seating area of the UM, Daniela Varvaroi 449647  The seats next to her, 11H and K were occupied by female customers  She had continental breakfast after take off and was served Seafood noodles for lunch", Dubai
Unaccompanied Minor Handling   Customer handed over to Purser by ground staff Giang 437471, Dubai
UM In flight  UM was escorted to the aircraft by ground staff Giang (437471)  Operating Crew who accepted UM in flight was Purser Amelyn (368336), Dubai
Ms Karan left her own charger and mug in the flight  Ms Karan left her red charger cord (htech brand) at her seat before she disembarked  Ms Karan left her own personal mug at her seat before she disembarked, Outstation
Lost mobile phone   The customer claimed that he left his mobile on the previous sector  The previous sector was from DME to DXB EK134 on the 22nd May  The customer claimed that the mobile is an IPhone 6 Pink colour and the cover is gold  Customer has a return flight with Emirates on the 28May MLE DXB DME; EK0659 & EK134  Contact email: afanasievdaniil@gmailcom, Dubai
LOST WALLET   Customer claims he had left behind a brown leather wallet at the security screening point, Dubai
Mr Dharmabandu was complaining about the EK ground staff in Myanmar  He said that they lack training and they are not meeting customers' needs  He also claimed that the Emirates customer line in Myanmar wasn't working and that he had to call the helpli, Outstation
customer forget his personal item ( wallet and jacket) before boarding the aircraft in waiting area, Dubai
"During security search cabin crew Kethelyn (s442946) found ID card on the name Maximiliano Lionel Duran, document ID 23372949 at 21C  Since customer wasn't on board ID was handed over to ground staff Allan Maggessi in GIG  There was no lost and foun", Outstation
When All customers boarded Mr Hasan came to me at L1 door and claimed that his hand bag was tagged at the boarding gate ( boarding lounge area) and no One asked him if He had any valuables inside his bag Mr Hasan stated that One of the ground staff ta, Dubai
Dark blue jumper left behind at 33A 265089 Walker left at 48J 272371   Cabin crew member Georgios Paraskevaides 452152 found a dark blue jumper with the 'Superman' logo at 33A hat rack after customers disembarkation   Cabin crew member Omar Abou Hachem 440091 found a walker stick at 48J after customers disembarkation, Outstation
Economy class cabin dress material     None of the economy class head rest or pillow covers were changed by cleaning staff in KUL, Outstation
"SPECIAL HANDLING PAX  As per information and paperwork provided by ground staff exDps 2D, he was WCHC, however when we landed in DXB, staff had no information about him and all special handling pax were WCHR  We were parked at remote stand in dxb", Outstation
Srivar and Rishi were brought to the aircraft by ground staff Isabel Montoro 599331 Both ate dinner during the flight and had something to drink They also slept, Outstation
"Customer complained about seating   Customer informed me that he requested assistance from check in staff to give him 3 or 4 vacant seats so he can rest, as the flight was half empty   He said that the staff were useless and pathetic and finally changed his seat to 38D which is a bulkhead row of seats which armrests cannot be lifted up", Outstation
"One black jacket (brand   Celio, size XL) found by cleaners at 27D in HYD", Outstation
Mr Imran said that the ground staff did not handle the delay situation very well  He says they keep announcing every half an hour regarding the boarding that will commence but never does hen  He explains that it's very frustrating & that there were no, Outstation
Aryan and Arush travelling together to BOM as Unaccompanied Minors, Dubai
The small Evian water bottles and socks & eyeshades were placed in the bulkhead falcon seat pockets on row 6 & row 8 by the catering in Adelaide, Outstation
The small Evian water bottles and socks & eyeshades were placed in the bulkhead falcon seat pockets on row 6 & row 8 by the catering in Adelaide, Outstation
"Cleaning not fully done    Cleaners were called back for some areas of the aircraft which were not being cleaned properly Eg Aft galley, seat pockets in YC", Outstation
Dispatcher Rebecca did an amazing job Please pass on the appreciation She is very proactive and very much willing to help and assist whenever required, Outstation
Received Chloe from ground staff (Ghunter   S41111) & handed her over to Cabin Supervisor   Mihaela (421217) she escorted her to her seat & informed the Grade 2's about her   Checked with Cabin Supervisor   Caroline (408978) about her throughout the fl, Outstation
Customer was boarded and handled inflight as per UMNR procedure   AVML was served as per profile with juice as per their request, Outstation
HEADSETKINDLE   1 Bose headset and Kindle reader was found at seat 9B after disembarkation, Outstation
Customer was boarded and handled inflight as per UMNR procedures   SPML Child vegetarian meal was served with soft drink, Outstation
"RE: UM's welfare  Msrt Richard was traveling with his brother, Ryan Sam  They were escorted to the aircraft, Ms Giang (437471)  They were seated by a female customer  They were assigned to crew, Katarzyna(445351)  Mstr Ryan had CHML meal, Mstr Richar", Dubai
YP handed over by the RUH ground staff with proper documents   YP was taken to her seat at 17K and could only commute in Arabic   CSV Chadi staff no 392919 from economy was helpful in conversing with the YP   YP ate her meal from the menu   YP hand, Outstation
"RE: YP's welfare  Ms Riya was traveling with her brother, Mstr Rohit Martin  They were escorted by EK ground staff, Giang (437471)  They were assigned to crew, Melissa (449505)  They both had AVML, 7 up and water  They were seated by a female custome", Dubai
"Mr Seed realised that he had left his orchid flowers in the boarding area in SIN during cruising       SIN ground staff informed us there was a shopping bag with two boxes orchid flowers left at the boarding waiting area  Made PA in English and Arabic twice in the cabin, and crew walked around in the cabin with the orchid flower box, yet nobody redeemed the item  During dinner service, customer informed me that he had forgotten his orchid flowers in the boarding area", Outstation
SEATING      Mr Felder travelling with Mrs Felder and Mr and Mrs selbst seated at 23D E F G complained about their seats in the middle of the cabin when the had paid extra for a bulk row  Customers were frustrated and said that this is not acceptable and couldn't sleep for the entire flight, Outstation
Seating complaint   After take off Ms Sheridan told the cabin crew that she was not happy with her allocated seat because it was next to a toilet   She stated she had paid for an aisle seat but not next to the toilet She asked for a refund   She also stated she was a nervous flier hence why she wanted an aisle seat and also stated that it was disgusting to sit next to the toilet, Outstation
Grey cabin bag found in hatrack 41C, Outstation
Therese was escorted to her Seat by One of our crew member and explained Seat functions, Dubai
Complaints   Remote standMobile steps   After passengers from first and business class cabins had disembarked from L1 door Economy passengers were allowed up to the L2 door where the mobile steps were placed   The steps were not placed correctly after multiple efforts by the ground personnel   Several customers who were in the front of economy who had been waiting by L2 door were informed that they would now need to disembark from L5 due to a technical issue   Several of these customers were unhappy for being at a remote stand but more so for having to disembark at L5 now, Dubai
"Black laptop, DELL, found in 20H after disembarking", Dubai
UM Report      UM eat chicken hot meal and orange juice   UM was handed over to the ground staff, Dubai
Customer cannot walk and needs on board wheel chair WCHC, Outstation
Mr Mpedzisi was escorted to his Seat During boarding, Dubai
Customer wanted window seat they said they booked window seat originally, Outstation
Costumers preference, Outstation
COMPLAINT FOR DELAYED FLIGHT During boarding while introducing myself to Mrs Rasool she complained about the flight delayed out of London She claimed that she is an old lady with many health problems She stated she usually takes Qatar airways who are never delayed and that she regret taking Emirates Due to the delay she had to wait for several hours at DXB airport for the next flight to KHI Also she claimed that she wanted to get in contact with her driver but had run out of data, Outstation
Praying Mat found at 37G hat racks    SL :LF449778 Form number: 270078, Dubai
Boarding delay due to bird strike upon landing       Crew boarded the aircraft (A6ECC) at parked at gate A13 at 1540   Shortly after briefing was completed the ground staff informed the crew that they would have to deplaned and change to another aircraft (A6ECI) at gate A9   Crew were asked to wait for further instruction at gate A9   Crew boarded the aircraft at 16:55   Catering left the aircraft at 17:23   Customers started boarding at 17:37   Last customer boarded 18:01   Last cabin door closed 18:06     All timings as per ATH local time, Outstation
"UM General Feedback   During boarding Miss Sentelwmusa was handed by ground staff to Purser Esen  176831   She was briefed by the PUR and regularly monitored   She was seated next to a female customer   Customer was offered main meal services   Customer slept during the flight, watched IFE   Customer was handed to ground staff on disembarking by Purser Esen", Outstation
Customer was escorted to his seat and regularly monitored throughout the flight by the crew  Crew member Sara Pires 454956 was responsible for the UM as she was L4  Know one was seated next to the UM through out the entire flight, Outstation
"UM was brought to the aircraft by Miss Justine N 806 ( Entebbe ) I escorted him to his seat, where he was seated alone Crew member Fouad Alokaily 438223 was assigned to look after the UM He had beef for his dinner, mango juice with savoury crackers before that and mango juice and coke during we care schedule Was watching movies throughout the flight", Outstation
Cleaner staff 26463 found I phone 7 plus on the seat 8F, Outstation
Customer forgot a bag in the departure lounge   During boarding Mr Raspanti claimed that he forgot a bag in the departure lounge  Customer described it as a plastic bag containing a blue jumper and some duty free items, Outstation
"disembarking in NBO                                                          after landing in to Dubai and opening the L2 door for disembarkation, the WEATHER was raining heavily  there was no bridge attached only steps , and the customers had to disembark While it was still raining  some customers were not happy", Outstation
"Staff that handed the sisters over: Francova 90650   Staff who received them: Nimala 446791   Eliska and her sister Emma, were looked after all crew, especially the Czech speaking ones   They both had their CHML, however they did not eat much We o", Outstation
UM Inflight experience, Dubai
Extra cabin bag charge    Mr Sandineni during disembarkation he mentioned that he bought a duty free cabin bag from Dubai airport  Then he paid extra charge for the second cabin baggage, Dubai
lost and Found items in J and Y cabins  A small black handbag was found in 9A under the seat  LF 445048  form 266283  Black plastic reading glasses was found at 36E seat  form 266284 filled up LF bag was unavailable in Facility container, Outstation
UM Inflight experience, Dubai
UM inflight experience, Dubai
YP Customer Experience      Welcomed Mr Konneh   Documents were checked signed and accepted from ground staff Fangamou staff 815, Outstation
Travelling as UM  Ground staff Sanulaths Staff 4412 took him in KWI, Dubai
"Customers in F class and J class were angry with the lounge staff in LGW   They complained that the Gate Call was late and only called at 1405the gate was due to close at 1410   No other calls were made, only the last call Customers commented th", Outstation
Pakistani passport  EN1912121 ARSHAD MOHAMMAD was found on seat 21AB seat back This was alerted by customer seated at 21C during cruise 5 hrs into the flight   Used passengers name on the KIS to investigate however the customer was not listed on the, Outstation
