description,subcategory
"DIVERSION WEATHER RELATED   After take off 20 minute call was received for descent to Dakar   05 minutes before descent captain requested purser to flight deck (through interphone call to L1)   Informed that due to storm in DSS airport, debris has cover",Diversions
"During cabin preparation mother was advised to fasten seatbelt of the child and keep it fastened until aircraft will get parked, and she complied   After Cabin crew had passed checks Cabin Ready to Captain mother unfastened the child and moved to her",Passenger Behaviour
Customer was using inflatable seat extension and foldable wooden chair during cruise    Customer claimed that she used it for few other flights and no one had ever told her anything,Crew Procedures
ref: crew seated for 30 minutes   We were informed by the Captain that he received a in flight report and he is expecting a severe turbulence in 1015 minutes   Captain advised us to secure the cabin and the galleys and to be seated,Crew Procedures
Strong Cigarette smoke was identified at LAV 5ML  The smoke detector didn't activate  The customer who smoked wasn't identified,Smoking 
Child restrain device for disabled child     Mr Siddiqi's daughter has cerebal Paulsy and is severely disabled   Her own wheelchair was loaded in the hold   She sits in a blue seat which looks similar to a basic car seat with shoulder harness to keep her in an upright position   The device has no label on it that it is aviation approved or not   Without this seat the child is not seated comfortably or without falling and she gets a little stressed,Crew Procedures
"prior to closing last cabin door, Purser highlighted to gate supervisor that no cargo paperwork were received   gate supervisor stated that no cargo papers to be expected and requested to close last cabin door   after doors were closed and armed, bridge was reconnected and A knock was heard on L1 door viewing window",Communication
Smoke alarm at the toilet N at the R4 door activated after a passenger sprayed aerosol spray Crew checked the toilet for any signs of smoke or fire,Smoke Detectors
A customer smoked at lavatory R by L5 door customer was identified and cautioned,Smoking 
CHALLENGES THAT SHORTEN LAYOVER TIME      Upon arrival to IAD crew spent 50 minutes at the passport control  Next day due to late arrival of the aircraft from DXB crew waited 50 minutes at the gate to board aircraft  this is 100 minutes deducted from layover which should be 24h45,Crew Procedures
"Safety video played in additional language    After considering the customer profile as many of them were connecting to Pakistan and speak Urdu, decided to play the safety video in Urdu language",Communication
"01 EY crew shortage due to no available crew , claimed by briefing deck counter staff  flights are full on both sectors",Crew Procedures
PURSER NOTE FOLLOW UP     Customer received baby bassinet after take off  Safety instructions of use were given in a clear and assertive manner  Customer complied with the regulations throughout the whole flight,Passenger Behaviour
Customer boarded the flight with walking sticks as he just had leg injuries He was asking to be upgraded to J class Crew Iza told customer the upgrade price and the customer decided not to pay for upgrade  He asked crew Iza for extra leg's room Crew,Crew Procedures
Please be advised that (as per ACI2018 013) upon checking the onboard OME it was found not to be updated The latest ACI included was ACI2018 003 ACI2018 004   016 missing,Crew Procedures
"5 minutes (5000 feet cabin altitude) before landing Mrs Azntouti stood up and went to give her baby to her mother seated at 7B  She ignored and was rude to the crew and CSV Nadia 390803 when they asked her to take her seat and fasten her seatbelt, she",Passenger Behaviour
sitting on the floor   Mrs Alaryani was caught 4 times sitting on the floor   Mrs Alaryani was feeding kids sitting on the floor   Kids were sitting on the floor on the cabin bags   Several times Mrs Alaryani refused to be seated on her sit   During disembarkation crew blocked Y class customers as F and J class customers were disembarking by ML1 door Mrs Alaryani pushed me and said move we all waiting   Alaryani family 16 members was changing seats and they would not show me the boarding pass or passport to identify them self during the flight,Passenger Behaviour
"Hand baggage issue   During the boarding Alaryani family was demanding assistance with hand luggage   After take off Alaryani family took 3 cabin bags and kept them on the floor   During the flight Alaryani family could not decided where they want the cabin bags and keep asking crew to put them up and down   Before landing during cabin securing Mr Alaryani (young, strong, healthy man) refused to stow his bags saying I pay for you and you must do it It is you job to do You have to do what I say, I pay for the service   Customer spoke to crew and me like to the servant and had no respect   All family members were very rude, demanding, loud and act like they own the aircraft   Customers around them were complaining about noise and unacceptable behaviour (Especially 46B Ms Alnjaidi, VR raided)   Alaryani family 16 members was changing seats and they would not show me the boarding pass or passport to identify them self during the flight",Passenger Behaviour
"Customer refused to stow his baggage in appropriate hat track space     During boarding , Mr Crausaz stowed his luggage in securely in hat track space above   cabin bag large for hat track to be safely stowed  When crew approached him , he started cursing her , used inappropriate words : What sort of fucking aircraft is this ,and refused to safely stow his luggage to adjacent vacant hat track",Passenger Behaviour
JC galley ceiling centre light is part of mood lighting so when lights to sunset its very dark in galley On night flights this could be a threat,Crew Procedures
Mobile phone under seat  Mr Shah claimed he fell asleep and his phone dropped from the console under his seat  Phone could not be found  Customer claimed he did not operate the seat after losing the device  There were no sign of smoke or burning smell,Cabin Management
"ML4 door Slide armed light illuminating while attempting to open door While crew was opening ML4 door for catering in BCN , crew observed the slide armed warning light illuminate white steady This was also observed by door checker cabin supervisor Andrej Both crew confirmed the standard door operating procedures followed This was on ground after arrival in BCN after post arrival search while opening doors for catering",Doors
Faint Hissing sound heard near UR2 door area Faint Hissing sound heard near UR2 door area This was a few minutes after take off The sound diminished a few minutes later After some time the sound went off,Unidentified Noise
Transportation between the Airports and the Hotel The bus driver was very rude and aggressive and was acting in a very weird way he start screaming at one of the crew and the way he was handling the bags and closing the bags door aggressively this kind of behaviour make us feel unsafe to ride with Ground staff who escorted us through the airport to the bus were surprized to see that and said they will report this to his company Capitan as well witness all the driver abnormal behaviours,Ground Operations
EMERGENCY ESCAPE PATH LIGHTING BROKEN  The emergency escape path lighting in the Left Hand corner of the bulk head in the Aft Galley in Economy class (near CRC door) is broken,Technical
children on floor mid flight      it was observed that their child was on the floor sitting on blankets and playing with toys with other children  crew Informed the parents that due to safety that the child cannot sit or lay down on the floor   the parents did not respond but eventually placed the child on the seat  a few hours later the same was observed this time with other children from 52DEF was observed by crew and the parents were instructed once again to have their children in seats instead of the floor,Passenger Behaviour
"Mr Powell was seating on the steps in the aft of economy and was politely informed by crew Gabrielle that he is not allowed   Customer replied  the other crew said it's ok  and refuse to move   MrPowell was referring to me , because 10 minutes earlier I was assessing a customer that was complaining about food poisoning   While I was taking SAMPLE MrPowell was very curious and I politely, asked him to give some privacy because it's a medical situation   Instead of allowing privacy , MrPowell was insisting in asking questions , sick about what, what is the problem",Passenger Behaviour
Mid galley on this trip provided a waste cart for the cat 1 Service   the cart is longer than the cart designated space in the galley   Cart is protruding out from galley stowage   Cart is not latched with galley latches   only Brakes used to secure,Cabin Management
"During boarding I asked the passenger to show me her boarding pass and she Refused to do so, and tried to enter the aircraft with out showing it",Passenger Behaviour
PASSENGER'S SON WAS SLEEPING ON THE FLOOR During service passenger's son was sleeping on the floor and customer explained to me that he was allowed to have the child sleep on the floor from CPT DXB Customer initially refused to place the child on his seat but crew insisted on safety and passenger complied,Passenger Behaviour
ONE CREW SHORT IN YC (DUE TO CREW SHORTAGE FROM DXB)   galleys were not manned and properly secured at all times due to crew shortage and the need for CSV and R5A to be part of the crew serving customers  many customers would finish their meal while oth,Crew Procedures
Customer went into the toilet next to the mid galley right hand side As he exited there was strong smell of cigarette smoke   Crew asked customer if he smoked and he admitted he had and thrown it in the toilet bowl,Smoking 
"During cruise, seatbelt sign was turned on, crew were seated as per captain's instructions as turbulence was getting worse   Passenger continued to get up and get her large cabin bag out of the hatrack   the hatrack was open exposing all other items to passenger's seated below, and causing potential injuries   passenger's child was in the bathroom and whilst I was securing her family and the suitcase as quickly as possible to avoid injury, I observed her child had returned",Passenger Behaviour
Customer refused to fasten his seat belt when Crew member Yasmine (456173) asked customer to fasten the seat belt before take OFF Customer said that he will NOT fasten it no matter what,Passenger Behaviour
"MRS ALHUSAINAN WAS TAKING A VIDEO OF THE CREW DURING DESCENT   During landing into Dubai, crew Prisca and Alex in LR3 stations, had seen Mrs Alhusainan taking a video with her mobile phone, capturing them in the crew jumpseats and of the cabin and other customers   Alex and Prisca assertively asked Mrs Alhusainan to stop recording a video of them, but she did not stop and continued taking a video until landing",Passenger Behaviour
"During take off ex DXB a burning rubber smell could be smelt in the cabin from LR1 to LR2  LR2 called me during sterile cabin period to inform me of the smell  Capt advised to give it some time, and to check again in 5 min with him if the small persist",Diversions
"Customer has 2 infants travelling with her and our bassinet cannot accommodate one of her infants  Despite this explained to her, she placed her elder infant into the bassinet during cruise phase of the flight  Crew members had to continuously monitor",Passenger Behaviour
"Sleeping on the floor     On 2 occasions, Mrs Fnu was trying to sleep on the floor behind the bulkhead  Customer was asked twice to take her seat   Customer complied",Passenger Behaviour
The smoke alarm in lavatory 1ME in economy class activated during the flight,Smoke Detectors
Passenger refused to stow her handbag in the overhead stowage compartment for take off ( she was seated in the cross aisle seat ) She insisted her handbag was on the floor in front of her seat,Passenger Behaviour
Cabin temperature ranged from 27   295 degrees throughout the cabin during boarding Several passengers very displeased Emirates was not able to provide a comfortable temperature for boarding,Ground Operations
"Passenger did not comply with crew instruction after landing   passenger stood up from her seat when aircraft was taxing   she said she wanted to make a phone call   passenger ignored crew and went to the front when aircraft has stopped however as APU was not working on ground, seat belt sign was still not on",Passenger Behaviour
Customer was seen using CPAP while sleeping during the flight  Customer claimed that he wasn't aware of the emirates policy on CPAP and he has been using it on his previous flights  Customer said he can't sleep without it and make sure he gets the perm,Passenger Behaviour
Mr Abdulellah was reluctant to remove the infant form the bassinet when the seatbelt sign was switched ON He was reminded several times to remove the infant out of the bassinet To which he stated that  i will be responsible for him  He stated that,Passenger Behaviour
"After the breakfast service before landing, crew member (441607) informed me that she sense cigarette smoke in R4 lavatory area",Smoking 
"During turbulence (moderate) passenger refused to seat down stating he needs to take care of his children  Passenger was traveling with his wife and 4 children Wife and children seated at 36,A,B,C,D,E and Mr St Strickland at 37A  When asked to seat do",Passenger Behaviour
"During top of descent , Mr Phoolo alerted crew of his IPhone being trapped between seat cushion and seat frame  IPhone could be seen crashed in between wires",Cabin Management
"DISREGARD TO SAFETY PROCEDURES  During approach for landing, passenger came to L5 demanding to use the toilet claiming we are wasting her time yet she can use the toilet  After landing while still on the runway she came again to the toilet demanding to use it and she mentioned the procedure was ridiculous",Passenger Behaviour
"Just after the captains PA before landing, a customer was using a spray in the toilet and activated the smoke alarm",Smoke Detectors
"Pre flight check of the OM E on board : Hard copies of the ACIs available : 001, 002 & 003",Crew Procedures
"Crew member Donia , did not have a spare set of glasses to comply with her license regulations   A KIS report was raised to document this",Crew Procedures
"Mrs Haidarzada kept her baby sleeping on the floor, everytime she was requested to avoid keeping the her daughter on the floor , she hold her and Then Once the cabin crew passes she put her back on the floor",Passenger Behaviour
During a period of moderate turbulence at the end of the Dinner service 2 of the final clearance carts in the Business Galley (3U) fell over Crew had been asked to sit down at the time,Cabin Management
"SMOKE ALARM ACTIVATED   LAV 3MG 1 hour before descent, the smoke alarm was activated at 3MG",Smoke
"USE OF FLY LEGS UP While I was walking around the cabin, I noticed Ms Stelco was setting up a 'Fly Legs Up device",Crew Procedures
"Sleeping on the floor after take off   Mr Peters was observed sleeping on the floor after take off When I informed that sleeping on the floor was not allowed as it was not safe, he told me that he needed to lay flats for a bit I assertively insisted and he continued telling me he was either praying or meditating",Passenger Behaviour
"MR Muhammad refused to put his seat belt on and to bring hos seat forward Customer kept on smiling and covering his face with his scarf Customer kept pointing at the crew saying : you service, me customer",Passenger Behaviour
Mr Alshadokhi tried to go to the lavatory whilst we are taxiing on the runway   He was walking from business class to forward economy   He insisted that He needs to go to the bathroom   He did not understand English very well and only understood Arabic,Crew Procedures
"When turned on oven n°5 on ground after arrivals a burning smell could be noticed       After arriving to Bombay, I turned on oven n5 in aft galley to heat up the crew meals    Oven worked for about 3 minutes before it started making a burn like smell , very similar to the smell a resistance cooker makes ( the one we use when traveling )   Oven had six crew aluminium foil hot meals and had no paper nor plastic inside   No flames or fumes noticed , only the burning smell and the redness of the metal frame behind the fan    Oven never used again during flight smell vanished",Fumes 
SMOKING CUSTOMER   During cruise customer smoked a cigarette in toilet 3MH   Smoke detector was activated,Smoking 
Door operator replacement   Crew member Iseul 436326 ML4A replaced crew member Anamaria 448605 ML4 who stood down during the flight due to illness to operate the door for landing,Crew Procedures
"Customer smoking in lavatory  Customer smoked half cigarette, put it out with water and threw it in the waste bin  Cigarette butt located and doused with more water  Customer could not speak nor understand English ,a standing by customer was used as translator  Customer understood the caution and apologised for smoking",Smoking 
"Customer refused to be seated when instructed by the crew during turbulence, when the seat belt sign was switched on   Customer stated : I'm waiting for my wife to be back from the washroom",Passenger Behaviour
"Mr Douglas was observed drinking at a quick pace in the JC lounge   Purser advised him to take his drinks slowly, as he will be assisting his partner, Ms Brown who has difficulty walking, therefore he was advised to be slow with his drinks   At this point, Mr Douglas was compliant with the instructions and was observed resting   During the moderate turbulence, half way through the flight, Mr Douglas was seen kneeling in front of UR2 seat   Once the CSV had approached him, he had a cigarette rolling paper and filter in his hands that he dropped on the floor   He was advised to take his seat due to the turbulence   Towards the end of the flight, a smell of cigarette smoke was detected by the two crew members and one customer seated opposite of UR2 seat, who claimed to have seen Mr Douglas kneeling again   At this point, there were two traces of ash, one at each station, UR2 & UL2   He was observed by some crew spraying perfume on himself occasionally",Smoking
"Life Jacket  During pre  flight check, a life jacket was missing from Suite 3E  Crew was instructed to retrieve a life jacket from the spareextra one and place it in the suite  Informed Engineer and Captain",Emergency Equipment
'' mobile phone and seatbelt ''  customer ignored crew instructions to switch off  flight mode his mobile phone and to fasten his seatbelt,Passenger Behaviour
NON STANDARD BABY COT     Passenger was using a non standard baby cot that kind of looked like a baby sized cushion They placed it on the stowage between seats 19D and 19G,Passenger Behaviour
"When A crew member lifted the handle of the business class ESPRESSO maker to place An ESPRESSO pod in (to make A cappuccino for A passenger), An ESPRESSO pod that had been in the machine burst instantly sending debris (coffee grinds and bits of paper) A",Technical
"Hissing noise after take off        After the airfract lifted off the runway, R1 started having a loud hissing noise   The noise kept going on   As we had a dead heading captain, we asked his opinion and to have a look after we were released",Unidentified Noise
"after landing, During taxi to the gate, we had to wait to reach the final parking stand  most customers had All of A sudden stood up and started taking their luggage out of the hatracks",Passenger Behaviour
"Refusal to fasten seat belt  During final cabin secure for landing, Mrs George didn't want to fasten the seat belt for her child seated next to her  After crew Ainsley (444049) explained and insisted the seat belt must be on for landing  customer fastened the seat belt, only to remove it after that  Upon crew Ainsley asked again, customer stated she doesn't want to (it was too late of Ainsley to go to customer at this stage, as landing was imminent) and customer didn't comply with our safety instructions",Passenger Behaviour
"At 1900 GMT Mr Metref has come out of the 2MM lavatory, next to ML2 door and the crew member Slobodan, 451854, smelled the cigarette smell as the passenger passed him   The smoke alarm in the respective toilet did not go off",Smoking 
Customer was seated at emergency exit Customer for take off resisting to wear his shoes Customer for landing was resisting to stow the IFE,Cabin Management
"Customer not properly seated , having her baby on the same seat with both not secured",Passenger Behaviour
Door Owners Changed for landing An incident with a customer who was overly drunk took place in flight and the following crew members were changed to assure safety standards were maintained for landing :   ML1 Cabin supervisor : Ahmed El Halabi ( 404904 ) was shaped places with Ml5 Cabin superior Jenny Lee Leslie ( 397704 ) Reason for supervisors to be swapped was that the customer who was intoxicated was in the forward of YC and was denied alcohol by Ahmad and was getting aggravated when seeing the crew   ML3 crew member Velimir Rasovic ( 451397 ) was moved to MR2 and swapped positions with crew Alexandra Nastase ( 441775 ) as the captain and myself decided its better to have a male crew by an armed door for landing which was close to the customer at 54G,Crew Procedures
"Passenger Behaviour   refusal to stow PED   Swapped seat due to light load   47D   When CSV Vaiva was securing the cabin asked three times for him to turn off his laptop and stow it   On the third time, he said 'no and then why?' aggressively Vaiva ex",Passenger Behaviour
During landing customer stood up to walk towards the toilets located at the aft  crew assertively asked customer to remain seated but He continued to walk to the aft  customer opened the toilet by himself and used the toilet,Passenger Behaviour
"Passenger running through the cabin and fell down during take off   Cabin crew Alina Agatev, staff number 451778, claimed that during take off Mstr Abdullah was observed running through the cabin and fell on his face in front of R4 jump seat   Alina claimed there was small bleeding coming from Mstr Abdullah's nose   Alina claimed that after take off she asked Abdullah's parents for information to perform first aid but parents claimed everything was fine   I approached Abdullah's mother who claimed he was fine and needed no first aid",Passenger Behaviour
"Safety video in English only     During taxi out, on the return sector, the safety video (areaeng version ) could not be started from the CMT, the crew were advised to be prepared for a manual demonstration After multiple unsuccessful attempts, the safety video could be played in English only NB: the safety video pre flight check was carried out of DXB",Communication
"Cigarette Smell from the Lavatory       Immediately after the First service and final clearance, When Purser Kristina was walking towards Economy she noticed a cigarette smell coming from the lavatories by L3 Door  She quickly alerted the crew in Y class and me and Karim((454098) went to L3 To Investigate",Smoking 
Ms Mariana Cirnu wanted to stand up during landing  Crew Sarah had to remind Ms Mariana Cirnu to remain seated and fasten her seatbelt  Ms Mariana Cirnu claimed she wanted to use the toilet  Sarah claimed that Ms Mariana Cirnu asked her what are you going to do if i stand up? and then she opened her seatbelt  Sarah claimed she had to say firmly sit down and Ms Mariana sat down,Passenger Behaviour
During securing the cabin for take off the customer informed the cabin crew that his infant was crying because He did not like the infant seatbelt and that He was just going to hold the baby  I explained to the customer that it is mandatory for infants to use the infant Seat belts and that This is for his safety and the safety of the baby  the customer became angry and initially Refused to comply  Once I insisted He unhappily did comply and cooperated with the cabin crew who were trying to fasten the seatbelt around the infant,Passenger Behaviour
"pre flight safety and security search of Purser area has been conducted by CSV Carlo Eugenio staff no395336, due to Purser (myself) being pulled out for the flight and arriving to the aircraft prior to closing doors for departure",Crew Procedures
"During second meal service one and a half hour to landing , Mr Martinezburon has activated the 1MB lavatory smoke detector   Mr Martinezburon used an Ecigarette in lavatory Crew involved: Sydfrey 384095, David 408362, Isabel 433496, Mariana 435752, Vicky 430871 , Georgia 445184, Laura 448673 and Nada(purser) 400126",Smoking 
Mr Samant had taken 10 photos of meal tray showing piece of cheese in sealed packaging but with a chunk missing  Mr Samant said he would post photos on Facebook and did not want to delete the photos  Whilst CSV Wasih was explaining process of KIS repor,Passenger Behaviour
"pax refused to stay seated when aircraft had to return to stand  pax demanded to use toilet CSV, believing it was of urgent nature, instructed crew to unlock the lava door for her  it was later revealed by fg1 Niann How 387119 that when she tried to ge",Passenger Behaviour
"Smoke detector activated      When crew got on board smoke detector at toilet F inbound YC was on, light and sound",Smoke Detectors
Hat rack number 23 inboard opened during take off   blanket fell from the hat rack nothing else,Cabin Management
Customer did not want to remove the baby from the bassinet  Customers baby was in the bassinet during the seat belt sign being on and claimed the baby was in deep sleep and she did not want to disturb the baby  Customer left the baby on the floor and claimed she was safe in front of her on the floor,Passenger Behaviour
"Slight burning smell  Approx 20 minutes to Top of Descent, a slight burning smell was observed in Lavatory E at R3 by crew member Carmen (staff 445132) She kept the lavatory door open and called another crew member for a second opinion  When she informed me a few minutes later, the smell had become lot less There were no fumes or signs of someone having smoked, just a feeling of warmth inside the lavatory, suspected to be caused by the heating unit behind the mirror This was checked but was not overheating",Fumes 
During our descent into EBB Capt Masood asked for crew to sit down immediately through an interphone call with FG1 Victor  A 'Cabin Crew take your seats' PA was done immediately by me  Few crew in business and economy delayed taken their seats for nea,Crew Procedures
Passenger was using child sleeping device on board Passenger stated that they used it in previous sector Passenger was asked 3 times to remove device,Passenger Behaviour
"Refusal to fasten the seatbelt for the child   During cabin securing for take off the customer was requested to get her child seated with the seatbelt fastened (the child was sleeping across the seats, the armrest was up), however the customer did not comply The request was repeated once again and the customer took the child on her laps and requested for the extension seatbelt   the customer was explained that the child is too big to be provided the extension seatbelt (above 2 years old and was assigned the own seat) and must seat in her own seat, however the customer refused to put the child in the seat The husband of the customer got involved also requesting for the extension seatbelt   The customer was assertively instructed to get the child seated with the seatbelt fasten by the Purser, the customer complied",Passenger Behaviour
Economy Crew said that it was harder for them today due to shortage of crew   We were 6 crew instead of 7   Economy crew said that their body was more tired than usually,Crew Procedures
Customer was found sleeping on the floor  Customer and her son was found sleeping on the floor in between the seats several times regardless of times being told by crew member that it was forbidden on board,Passenger Behaviour
Customer requested for extension seat belt for 4 year old child    While securing the cabin for take off I have noticed that Mrs Sajin has her son in her lap without the seatbelt   Customer then requested for extension seatbelt for her 4year old son and claimed that on every previous flight the crew has provided it,Passenger Behaviour
baby sleeping on the floor  Mrs Elvisa put her baby on the to sleep  Bassinet was too small for the child  She claimed that she has never been told this by on any Emirates Flight,Passenger Behaviour
"After take off, CSV Ezra ( 361690) informed me that when she was sitting at ML5 for take off, a service tray tumbled all the way down the stairs from the business class galley",Cabin Management
Denial of usage of humidifier     Mr Aboud was observed using a humidifier on board  He stated that a crew member gave him the brand of this device and stated it is allowed to be used on board He claimed that he uses it on every flight and no one addressed this issue before,Ground Operations
"Smoking E cigarette   Passanger was smoking e cigarette in the lavatory   I cautioned him, he said he will not smoke, however e cigarette was taken away from him till landing",Smoking 
Mrs Kazara Refused to fasten seatbelt as well as the Extension seatbelt for her infant   During landing she stood up and also During taxing   During the flight wanted to put her infant sleeping on the floor,Passenger Behaviour
"Non   compliance   refused to place child aged 3 years on seat for take off , child placed on lap  The parents insisted that a extension seat belt was enough and questioned safety policy and insisted that it be shown to them  They claimed the child is sick and had vomited earlier in the day on three occasions Soon after takeoff mother placed child on seat",Passenger Behaviour
customer was found smoking in the lavatory   Smoke detection alarm was activated and crew identified the customer as He was still inside the lav When crew went inside,Smoking
"REFUSAL TO REMOVE CHLD FROM BASSINET DURING TURBULENCE      During the flight, seat belt sign turned on many times and stayed on for a long duration PAX was told to remove infant from bassinet PAX did a couple times, however, did not comply later on   Had to be reminded to put his seat belt on during landing, including securing of his with extension seatbelt",Passenger Behaviour
"CHILDREN SLEEPING ON THE FLOOR      During the flight, PAX's two children were sleeping on the floor   Children were sleeping on 33ABC and 33DEFG floors   Was told twice",Passenger Behaviour
Mr Rahul required a extension seat belt seated in Emergency exit He agreed with the procedures with no problem,Ground Operations
"Crew member was sleeping on the jump seat for landing    After the captain PA for landing, crew member Rene Sebastian Staff number 419169 was observed sleeping on the jumpseat, had to wake up her up for her to review Alert",Crew Procedures
Safety Briefing for Visually impaired customer   Individual safety briefing was done for the customer   Braille card was offered but customer does not read it,Crew Procedures
"Refused to Remove Baby From Bassinet    Approximately an hour before landing into BKK, seatbelt sign came on due to turbulent weather, therefore Ms Manai was requested to remove her baby from the baby bassinet whilst crew were securing the cabin  Ms Manai refused to comply and when CSV Ibrahim staff 421853 went personally to Ms Manai insisting for her to secure her baby, she replied by telling him that it was the 3rd person saying so and so she chose to ignore the commands",Passenger Behaviour
Refused to pick baby up from the floor   Mrs Almazroa was observed during cruise having her child tucked in mattress and blanket placed under leg rest on the floor   Agueda GR1 (S 435906) informed me that she told Mrs Almazroa 3 times to pick baby up which she refused saying that it is her baby and her responsibility and that she doesn't mind safety risks,Passenger Behaviour
customer has been very difficult with the crew   refused to take the baby out of the bassinet during turbulence   when I went to ask her to take the baby out and sit she told me that I am the 3rd person asking her to do it and she'll just ignore me   th,Passenger Behaviour
CHARGING OF CPAP       customer was charging his clap  when informed by cabin crew that he is not allowed per Emirates safety procedures he claimed he used it and charged before on his previous flight  he claimed device do not have batteries and it can be operated only while plugged in  he claimed that he needs it for medical purpose,Passenger Behaviour
"The FAK at L1 station was blocked and inaccessible   the stowage that its located in its large, 6 bags of customer kit bags are loaded on top of the FAK   a strap to hold the FAK in a accessible way can be made on the door or walls of the stowage   t",Emergency Equipment
"after take off customer IPad slipped under the Seat, customer Seat was in the lounge position   customer moved his Seat and stated that He would take responsibility   after light bite service, customer was seen asleep with his Seat in the bed position",Cabin Management
"Customer Seen Walking Around During Descent After passing Economy checks, customer was seen walking around and trying to open the toilet doors at R5 and R4",Crew Procedures
"Mr Alhoshan refused to upright his seat   During landing, he refuse to upright his seat while cabin securing",Passenger Behaviour
Mr Mohammad's daughter was found sleeping on the floor  Crew was very assertive in telling him that it's not allowed because it's not safe for his daughter  He refused to pick up the baby saying the baby is sick and he doesn't want to disturb her sleep,Passenger Behaviour
Mr Aswad was approached 3 times to fasten his seatbelt and that of his son but refused   He mentioned that he will do it before landing as his son had refused to be seated on his seat,Passenger Behaviour
"Customer was sleeping on the floor       After take off during preparation for the service customer was observed sleeping on the floor   Customer was covered with blanket and his head was covered as well   Other 3 customers seated on 67E, F, G were trying to hide him by placing their legs on the bulk and letting blanket hanging from both sides",Passenger Behaviour
I was informed by crew member Juvi Lebrillo that Four spare child life jackets missing from UR1 station during safety and security checks,Technical
Passenger trying to bring economy class passenger to j class She was stopped going up the stairs and then got aggressive with me when I was trying to ask where he was seated She said they were going to talk to someone But she was just using that as an excuse as to why she was bringing him to j class She was told to stay in economy if they wanted to talk They then sat on the stairs to which they were told to move but they said they were told they could They had to be told again by the j class CSV to move They then moved and sat on the evacuation slide They were again told by j class CSV to move They moved from there to jumpstart The purser was brought in to handle the situation Passengers finally moved,Passenger Behaviour
"Refusal to seat during taxi in While taxiing in towards the aircraft bay, customers stood up to use the lavatory 5MI (ML5) Customers on 84EC, Mrs Donugues and Mstrs Donugues, 87E Mrs Gnanakumar, 88AD Ms Huang and Mstr Shen stood up to queue onto the lavatory",Passenger Behaviour
"Non   compliance cabin secure for take off and landing: After Safety video   While securing the cabin for take off the customer was requested to switch his mobile phone to Airplane mode ON by UR2 Charbel   Customer did not respond him, ignored it   Later JC CSV Sharon followed up and he told her that he will not do it until the aircraft moves to the runway   During descent, after Captain's PA, crew were collecting the mattresses per standard   He was not happy with request and he angrily requested the PUR",Passenger Behaviour
Customer wanted to use a leg rest attachment for his kid which is not certified as aviation safe   Informed customer that this was against regulations   Customer was extremely rude and impolite when I told him the same   Informed customer that it was for his own Safety   Customer informed us that he was a frequent traveller with emirates and has used this in the past and no one has ever told him anything about this device      Note make sure customer doesn't use this device on future flight as it is not aviation Safe,Crew Procedures
During disembarkation it was suddenly noticed that the Evacuation signalling command go off in the cabin it was discovered that the above mention customer pressed the guarded bottom on his way out of the aircraft at R3 station Station door operator Douglas Correa Silva  450081 claimed this happened so quickly he was unable to stop him Evac reset was done at the initiating station to stop signals at all stations,Passenger Behaviour
During boarding crew assisted the customer by moving her to a row of 4 seats at the bulk for her baby as she did not want a row of 4 seats and preferred the bassinet   Customer put a non standard item over the bassinet which she was asked to remove and she said you remove it   Then during cruise the Captain switched on the seatbelt sign and the customer refused to remove the baby from the bassinet when the crew member asked   Crew member told me that she will not remove the baby and when I went to speak to her she told meyou remove the baby and if the baby cries if I'm gonna take care of it and she'll remove the baby if it gets' too turbulent   Customer was very rude and not compliant at all   Do not provide bassinet on DXB SYD sector as pax is not compliant,Passenger Behaviour
"Passenger Refusal to have daughter be seated for landing (YC):   On descent, passenger refused to have her daughter at 19H be seated for landing   Passenger had already fastened her seatbelt with the daughter in it She added that the child turned 2 years old, 2 months back and she does not feel safe leaving the child asleep with the seat so she'd rather hold the child   We were already advised for a landing short cut and crew members had to be seated asap",Passenger Behaviour
Passenger and her companion arguing with crew to get to sleep on the floor     During cruise first Mr Iraola was found sleeping on the floor at ML4 door area by cabin crew   Later Ms Roncoroni was sleeping on the floor at the same door and companion was trying to argue with the crew to let it continue   Customer claims they were trying to upgrade to business class but as their next sector to Paris is full the upgrade was declined,Passenger Behaviour
During cruise the customer was sleeping on the floor against the L4 cabin door   When the customer was asked to go back to her Seat she slammed her blanket on top of the slide raft cover,Passenger Behaviour
ALARM ACTIVATED DURING SPRAYING    LD CRC smoke alarm activated whilst we sprayed in the cabin and CRC on ground   During the flight a continuous buzzer for 30 seconds came on due to the 'LOW AIRFLOW' in the CRC   Upon checking 'LEAVE COMPARTMENT' sign was illuminated and CRC lights were full bright,Smoke
"after first service, lavatory smoke detector (3MH) alerts operated  crew applied fire fighting procedures (standby with Halon cold door hot doors principle used)  ML1 CSV and Purser discovered customer smoking e cigarrete in lavatory",Smoking 
Today we had a customer with a AssistNico item This is supposed to replace a cigarette and give the feeling of smoking,Crew Procedures
Mr Aziz claimed that during boarding a laptop from the hatrack above him fell onto his head   Customer claimed that the customer next to his seat 26B and put her bags prior to incident happening   Customer's head was bleeding,Cabin Management
