description,subcategory
"Swelling of the knee after the surgery   During boarding Mr Souissi informed crew that he has had an operation and his knee was swelling   Customer asked crew to provide extra leg space during the flight and some ice for the leg   Mr Souissi also complained of the pain, but refused Panadol, since he was taken own anti inflammatory medication",Passenger
feeling like fainting   During the service Mrs Aydiborchani informed me that she feels week and dizzy   Customer explained that she don't like flying and don't feel comfortable,Passenger
Medical incident Report number 410756 Customer loosing balance while standing Customer recovered and walked out unaided,Passenger
High blood pressure   Casualty has a history of high blood pressure  She felt weak with 88% oxygen saturation  Casualty took her own medication and reqeusted for oxygen,Passenger
During cruse Ms Fatma Complaint of dizziness and felt fainting and requesting of oxygen,Passenger
"Customer vomited during flight  after take off customer vomited in his seat, he said it was possibly due to old food he had eaten earlier",Passenger
"5,5 year old Samir felt nausea, vomit once during flight, 3 hours after take off   No other symptoms till the end of the flight",Passenger
Mr Raghavan felt very weak and almost fainted Due to lack of sugar in his Blood   customer stated that his medication is inside cargo and He took it last week   refuse to allowed me to use TEMPUS since He recover after sweet drink and Banana He had,Passenger
customer was vomiting around 3 hours into the flight  customers family claimed that she had motion sickness,Passenger
"Customer vomited onboard  20 year old male traveling with a friend from Germany to Bali (boarded at Zurich Airport, connecting at Singapore Airport)  During Breakfast service I asked the customer if he wanted to eat and he said he only wanted the fruits and a seven up  When I was preparing his tray he started vomiting on a plastic bag  I inquired and he told me he had been vomiting on the previous sector and on ground (approximately five times in a period of 12 hours)  Customer had little sips of seven up and asked for water before landing into Colombo",Passenger
Ms Duan felt ill inflight     After having her meal Ms Duane complained of a rapid heart beat,Passenger
"During boarding Amir's mother asked for assistance since Amir didn't feel well She said that he vomited 3 times in past 5 hours and that last time he vomited was before boarding Family Rahimi had connection from Hamburg, Germany and Amir vomited on that flight as well",Passenger
"Passenger was offloaded    during boarding, passenger came to mid galley where cabin crew Danilo s441260 was there and she asked for water Cabin crew Danilo gave her water ask her if she's okay and she replied that she is not feeling well and she feel like vomiting He then ask her as well if she had vomited before and she replied (yes) 10 minutes ago and a couple of times on the other flight  cabin crew then call and informed Purser José s377798 about the status of the passenger  passenger was travelling with 36E , and he went with her upon disembarking  Both of them were offloaded",Passenger
CUSTOMER OFFLOADED FOR ILLNESS       Mr Hossen boarded the aircraft and proceeded to projectile vomit across the business class cabin   Mr Hossen went to the bathroom and came out telling crew he was fine   He had travelled from Bangladesh where he had been sick twice on the flight He had been given medicine but did not know what it was and no record was on the KIS tablet   Mr Hossen said his head was spinning,Passenger
Casualty had seizure in flight  Nine hours into the flight casualty experienced seizurefit  Casualty has history of Epilepsy and was carrying medication for the same  Seizure lasted for 35seconds  Casualty regained consciousness 15Minutes after the seizure  Mirf number:420815,Passenger
"Customer fainted briefly in his seat   His friend, seating at 85 B informed crew about the incident   After administering the oxygen customer felt much better and his condition remained stable for the rest of the flight   MIR number 415042",Passenger
"Hot coffee burn                    Ms Anil spilled hot coffee on herself (left thigh area)   Claimed the area was red , warm to touch and a spot where there was visible skin peeling   MIRF number is 400015",Passenger
"Allergic Reaction      During the meal service the passenger alerted the crew that she was having an allergic reaction   Her eyes were red, swollen and her throat itchy   She has a history of allergic reactions, however did not know what triggered it this time   Passenger also had a history of asthma",Passenger
Customer stated on cruise that her daughter Eman was having fever,Passenger
Parents of Ms Harjot informed crew that her daughter was having fever,Passenger
"Piece of glass under foot  Mr Hunt got a small piece of glass stuck under his foot while walking barefoot to toilet  Mr Hunt thanked crew for the help, disembarked satisfied with all aspects of service",Passenger
"From pushback Mr Ehilegbu behaved strange; claimed he forgot some cash at home and that he needs to go back home to get it   Since aircraft was already pushed back, customer was offered to offload which he declined   Mr Ehilegbu was sent to his seat;",Passenger
Suspected Allergy      Customer's parents informed crew member during cruise that they think their child is having an allergic reaction but they don't know what triggered it   Customer's parent informed crew member that their child doesn't have any medical history and no history of allergies also   Customers shows rashes and spots on arms and legs,EMK/FAK/SEMK/UPK
"Customer feeling dizzy     Four hours into the flight, Mr Berman started feeling unwell and informed the crew, he felt light headed   He was connecting from JNB and did not eat since his last sector",Passenger
Difficulties in breathing    After take off passenger experienced difficult in breathing   Mr Alazemi claims not to be asthmatic but usually carries with him an inhaler,Passenger
"Customer fainted on the flight   Ms Pudilova was feeling, faint and dizzy, when she stood up to use the lavatory   Oxygen was administered, and customers was given something sweet to drink and some fruit and bread as she informed us that she had not eaten anything since her last flight",Passenger
Passenger claimed that she was dizzy and nausea   She was feeling cold   She claimed that she was having a headache 30 minutes before   Passenger claimed that she did not take any medication for her headache   She also claimed that she did not have a past history,Passenger
Shaving Cuts   During boarding the team notices Mr Blake with a number of blood spots as the customer confirmed these were from shaving,Passenger
"Paper Cut   Mr Poddar requested for a band aid, advising the team his daughter Sahasra sustained a paper cut and it was just a bruise",Passenger
"Nose Bleed   Mrs Thrush aged 69 traveling with Mr Thrush, experienced nose bleed about 30mins before landing   As I noticed the holding onto her nose and the nasal spray(afrin spray) at her side, I advised the customer not to use the spray, instead to follow the press and hold cycle for 10mins pattern   After the 30mins the bleeding slowed down, but did not stop, as I was about to complete the MIRF and was explaining to the customer these steps, Mrs Thrush stated oh wow the bleeding has stopped  Mrs Thrush explained in my country we follow the method of using the nasal spray",Passenger
CUSTOMER WAS ACCIDENTALLY HIT WITH A MEAL TRAY     During the service cabin crew Kidist (s402432) was holding two meal trays and was on her way to the business class galley when she accidentally hit Ms Desai's left cheekbone from the edge of a meal tra,Passenger
"Inflight Illness Vomiting   Just before the commencement of the last service, Mrs Rasha advised the team that she was feeling unwell and wanted to vomit   As the customer was given ginger ale at first and the customer stated this help for abit, but thereafter the customer vomited twice   Mrs Rasha explained that she is allergic to dairy and eggs when she travels and suffers with motion sickness   Customer made a full recovery after a period of rest with eye shade, ear plugs and some cold towels   Mrs Rasha also stated that she did not received the required rest due to a child in the JC cabin being abit noisy",Passenger
"Mr Hattoi   Nosebleed   8 hours after take off, Mr Hattori had a nosebleed   Purser Iliyana 261892 noticed this during breakfast service as she was going through the cabin with drinks",Passenger
"The glucometer was displaying error 5 message when taking the reading  We attempted few times , including the on  board doctors tried as well  This message was being displayed when the strip was being inserted into the glucometer with the blood drop",EquipmentFault
"Suspected Heart Disorder     At 18:45 GMT , Mrs Atme suffered from Pressure on the chest leading to difficulty in breathing   Initial readings :   blood pressure 14491 escalating to 166110 within 10 minutes   Oxygen saturation 80 %   Pulse : 80 bpm  Mrs Atme have a history of diabetes and took a pill of Diaforim 1000 2 hours before incident   EMK closing seals: 104149  104150    MIRF : 420682  Mrs Atme phone number : 61421890748 Dr Samira green GMC : 7410169 Mobile number : 447795432748",Passenger
CUSTOMER SUFFERED FROM MOTION SICKNESS   Customer vomited 4 times within 2hrs   Customer has anxiety and fear of flying   Customer is 15yrs old   Parents said she is very tired and has been on a vehicle all day prior to the flight   MIRF:392186,Passenger
"Customer informed crew member that he was getting anxious  Sample was taken, customer informed us he had history of panic attack and he is on ( Lexe pro 5mg)   Customer was continuously vomiting ,sweating alot   Contacted GMS who advised us to admini",Passenger
"Customer not feeling well  One hour before landing Customer brought it to the attention of the crew that she had blood in her urine, was feeling nauseous and faint",Passenger
"Relating to the previous medical report raised for the same passenger, MIRF NO 415597",Passenger
"Three hours into the flight, passenger started vomiting   Parents said she has a problem with the stomach and she used to take medication for that(Samak) ant that she had sleeping pills prescribed by doctor before the flight   Passenger is 17 years ol",Passenger
"During boarding, customer complained of abdominal cramps, she claimed she is having her period",Passenger
Sick customer     During cruise Ms Vongehlen presented sign and symptoms of nausea and vomited 3 times After medication was given customer felt better,Passenger
Customer Illness    Customer was found having epileptic reaction on his seat,Passenger
"Crew sicknessHKG     Crew info: G1: Tze Lui Chan Staff No: 433674   Crew member informed Purser (via hand written note left under hotel door), that she was ill and not be operating flight back to DXB   iCrew roster information also indicated crew mem",Crew
"PASSENGER ILLNESS       During boarding, passenger at 18E informed us that he wants to offload himself because he is feeling weak, dizzy and vomited when he boarded the plane   Passenger also stated that he might not be able to do the flight",Passenger
Passenger vomited multiple times   Around 2 hours prior to landing Passenger started to vomit around 6 to 8 times  Medlink advised to give 1 tablet of Sturgeon and if tablet is not tolerated for a prolonged period of time to make a PA for a medical,Passenger
Passenger vomited after during take off once  During take off Ms Bettinardi vomited once   After the incident it remained the only time of her getting sick MIRF 360473,Passenger
"YC patient suffering from persistent loud cough and struggling to breathe     Patient was suffering from diabetes, kidney condition and a lung disease, waiting to have lung transplant   Patient was carrying his own insulin and various medications purchased in Japan for his medical condition as he lives in Japan   Suffered from persistent loud cough, low oxygen saturation level and fluctuating pulse rate   Oxygen was administered throughout the fight to stabilise the symptoms upon ground medical personnel's advise   MIRF serial number 392391",Passenger
Diarrhea with Stomach Pain  Customer complained of passing stool 4 times in span of 1hour,Passenger
"Customer vomited due to migraine   On top of decent, Ms Giffard complained of headache due to her migraine She took her own medication and vomited in the toilet before landing",Passenger
After the meal service Suhail’s mother informed me about her child experiencing tooth ache (Lower left teeth Pain scale 610)   Child medical history ( Asthma ) Takes his own medication,Passenger
re: Mr Colgate is visually impaired customer,Passenger
re: pax own Portable oxygen bottle needed to be used throughout the flight,Passenger
Crew Member Declared Pregnancy    Crew member Manuela 419639 declared that she is pregnant while walking towards the aircraft   Upgrade of passenger was done manually due to time constraints and curfew at the airport This was done to accommodate crew,Crew
Mr Riyadh vomited all over himself,Passenger
Customer vomited 5 times during the flight     Customer vomited 5 x throughout the flight  Customer said he has the history of air sickness travel  Customer is a king own medication Prochlorperazine,Passenger
": Customers parents complained that their child Amira has a fever : Customers asked if we can give her panadol, saying that is what they use for their baby",Passenger
CUSTOMER VOMITED ONCE    Infant Arham Phuiya vomited once during the flight at 2315GMT time;,Passenger
CUSTOMER BLEEDING    Cabin Crew al L3informed me at 420GMT time of Mstr Phouctai Chau who was bleeding;,Passenger
":PASSENGER FAINTEDINFLIGHT: :Approximately 5 minutes to top of descent passenger collapsed in the aisle and crew were alerted by another passenger Passenger was responsive and SAMPLE details were as follows S:Fainting, weak, semi conscious A:NONE M:Aspirin before the flight for fever P:NONE L:Chicken for dinner served on board E:Connecting to SKorea, was in her seat for a long time and blacked out after getting up suddenly :Pulse rate:65 & Oxygen saturation 98% on oxygen at the time of incident :Passenger recovered after oxygen administration Contact:821033802183",Passenger
"Customer Fainted  1 hour after take off, during the dinner service, Mr Talbots wife brought to the attention of the crew that Mr Talbot was unconscious",Passenger
STOMACH CRAMPS     Customer said he was in pain because of stomach cramps and stiffness  Customer did not drink or eat anything during the service,Passenger
"About one hour after take off, customer reported to the cabin crew that her infant (30 months) have had an episode of vomiting   Sample was taken and assistance was offered   After another hour the infant vomited again, and shortly felt asleep   Moth",Passenger
"Crew member struck against galley metal stepper lever   During pre departures, Crew member Jovana struck her RH leg against the metal lever in the galley as it was in the down position by previous colleague's usage",Crew
"CUSTOMER FEELING UNWELL   Mr Lillas came to the galley and informed me he was feeling faint, weak and nauseated He informed me he had major surgery 6 months earlier",Passenger
CUSTOMER VOMITED ONCE   Customer informed cabin crew that she had vomited once after the meal service She then requested an upgrade or a row of empty seats,Passenger
About 1 hour to landing customer came to the galley and asked for a sick bag She said she felt like vomiting  Mrs Mccumiskey started vomiting as she was waiting to use the lavatory  When crew was taking SAMPLE customer informed that she suffers from s,Passenger
"During the flight Mr Baxter Gary Robert seated at 83 K fainted  He was cold and sweaty  Was feeling very weak  Tempus was used, initial readings were (Pulse rate   34, Blood pressure   9344, SPO2   98%)   With Oxygen his condition improved and his fi",Passenger
halfway through the flight Mrs Gannon felt short of breath and A little dizzy as she was getting up to go to the lavatory   customer accepted as MEDA passenger fit to travel alone While she is recovering from A injuries sustained from A Bad fall as A result she can only sit in One position and is unable to move very much This along with the pain she feels whilst breathing was hindering her breaths,Passenger
during cruise customer told purser he has vomited 1012 times and same number of times he is been toilet for diarrhoea,Passenger
While loading meals in galley for dinner service Victoria had leaned over the cart just as CSV Mahesh 381593 was standing up resulting in his head hitting her in the nose  Both claimed they heard a crack when it happened and Victoria became dizzy  Ice ap,Crew
"SUSPECTED FIT Approximately 20 25 mins before landing, customer displayed signs and symptoms of a fit  Let out a sharp cry, body got rigid and eyes were open, but blank Did not respond to my voice, touch or pain Remained conscious but unresponsive for 10 15 seconds He then vomited and was immediately more alert and responsive Oxygen was administered at 04 lpm Crew sat by customer for landing and customer got better and skin colour and general disposition was more normal However, after landing, customer vomited once again Was met by paramedics upon arrival into DXB",Passenger
customer felt dizzy when she woke up suddenly after approximately 5 hours sitting down,Passenger
"Customer was taking a lot of medications   Miss Vanrensburg was smoking in the toilette  When we approached her and talked to her we observed that her speech was slurred and she was disoriented  She also was keep asking us to repeat questions again and again, as it was hard for her to concentrate to listen  Customer seated next to her on 32H Mr Somerset informed us that she has her bag full of medicines cigarettes And tobacco Also in the beginning of the flight she took some pills  In the middle of the flight she took around 7 pills of Azor 1mg and 2 pills of other medication  After this she asked for a glass of red wine  Miss Vanrensburg also mentioned that of she doesn't take medication Azor, she can hear voices  After taking all medications mentioned bellow, customer became even more disoriented and smoked again in the toilet She also constantly was thirsty and hungry",Passenger
"Customer bleeding  After took off, Mrs Delphine stated that she is 6 weeks pregnant and now she has a minor bleeding  She asked if we do have any space for her to lay down and stay still  She stated she went to see the doctor 2 days before travelling and the doctor said It could happens",Passenger
"Passenger   Medical case   Mr Looper's wife informed the cabin crew that her husband was behaving strangely, as he could not recognise her and other family members   She claimed that he appeared confused and was making non sensical comments and had glassy eyes   She informed me that he had taken a strong sleeping pill named Ambien, that was prescribed by his doctor   He had also had 3 4 alcoholic drinks prior to taking it, eg, whisky, wine, etc",Passenger
"MS ROUDHA A AL JAZIRI SEAT 4A   During the service, while having her meal, Ms Al Jaziri started coughing continuously and showing signs and symptoms of Choking   She was pale, anxious, weak and having difficulty in breathing   She's traveling with a family member seated at 4B and informed crew that the balsamic vinegar she had was too strong that it felt like she choked on it",Passenger
"MIRF : 398609 S   Diarrhoea A   nil M   nil P   nil L   E   Suspected of Food Poisoning from meal consumed during layover Treatment :  2 tablets Immodium administered, encouraged her to drink water with salt and sugar diluted in it  Crew member reported that she threw up once after the above mentioned treatment, after which she felt slight relief",Crew
"Passenger illness on ground     During boarding, crew observed this child looking unwell and her mother said that she had a fever   Child was observed wrapped up in blankets",Passenger
"Customer Claimed to have broken toe  five hours prior to land Ms Rabura approached crew member Melissa and informed her that she felt a bit of pain on her foot and when she checked se had a bit bruised  Customer shared that she did not want any medical attention at the moment however just asked for ice  Customer also had two Panadol tablets  1:30 hours prior to land customer requested for ice again  Since she mentioned that she might be checking Doctors at the airport she agreed not to take further Panadol as it might interfere with medication to be given at the airport  Customer was offered on several occasions further attention, and to call Ground M Services however it was declined",Passenger
"Customer Feeling Nausea  Two hours after take off customer's mother informed me that her son was feeling nauseous  She shared with me that this happens often to him on flights however she left medication in the checked in luggage  Customer informed me that son had no history, no allergies and no recent events that could led to it  She informed me that since he might have a headache administered her son with Tylenol 100mg  Ground Medical Support advised to administer Chlorohistol 10ml  Fully recovered 20minutes after medication MIRF 419891",Passenger
Customer felt sick        Before landing Mr Abdulmumin Abdulmuminheji seated at 23 G informed me that he was not feeling good,Passenger
"CUSTOMER EXPERIENCE ALLERGIES ON THE FLIGHT  Just after the service, Miss Brasília approached me and told me she is experiencing allergies  I noticed that her eyes are very swollen because of the allergy  She also mentioned that she has itchy throat  Upon taking the SAMPLE, Miss Basilio told me that she is allergic to prawns  She has history as well however, first time that her eyes became swollen due to allergies  She said that she took the noodles with prawns during the lunch service however removed the prawns from the noodles and did not eat it",Passenger
"During taxi, Mr went informed A crew that He has A diarrhoea and that He had been going to the toilet seven times in the past two hours",Passenger
"Dizzy    Casualty complained about dizziness and felt like fainting on top of descent  Casualty was transiting from Australia, and stated that she was feeling good before the flight MIRF no:391741",Passenger
"Offloading Mr Slimane seated in 40H Due to illness    Customer approached me few minutes before closing last door L2 for departure and stated : I am not feeling well, I vomited two times this morning ( specified 3 hours before the flight) , and I have severe diarrhoea, keeps going to the toilet    customer showed me that he is taking medication ''Dimepra'' 2mg    customer stated that he had two pills 3 hours before boarding    Customer claimed that he might not be feeling well during the flight, and that and he might have gas Stuck in his stomach",Passenger
UM VOMITED DURING THE FLIGHT:  M Truong vomited twice towards the end of the flight ( one hour before TOD )  He said that he felt nauseous before he vomited but was feeling better afterwards,Passenger
"top of descent customer asked coffee and Once He was served, He split coffee on his right hand",Passenger
"RE: Crew accident report (serial no : 71594)   Hoo Jeong (Esther ) got a bruise on her LHS the last finger and I observed when I came down YC at 19:00 DXB time Esther was taking YC mid galley position as well due to one crew shortage   She claimed, the milk jigger drawer from the container dropped on her hand when she tried to take out as the inside container side steel holder was curved   She placed the defective sticker on the container(no : 08M7 in location no : M702 YC mid galley)",Crew
"MIRF 420310   After dinner service, Mrs Irani claimed that she is having anxiety attack telling us she was feeling her heart beating very fast and little difficulty in breathing  She stated that she gets it when she is stressed out  She also said she get rashes when it happens hence she took her own medication for allergic reaction which was called Rupatall",Passenger
"sharpbox use Mr Hans was observed taking his medication with meringue ,the crewmember who was assisting him offered him sharpbox from HRK",HRK
CUSTOMER OFFLOADED   Upon boarding customers was observed going to the toilet all sweating and vomiting   Customer brought to my attention he ate Prawns for lunch and he suspects he might have foot poisoning,Passenger
Customer vomited 04 times within 01h 45m,Passenger
"feeling swelling throat     Mr Dahl accidentally ate nuts from the cheese board which was not aware of it, He realised only after few minutes While having cheese board and did not mention to the crew regarding Allergy with nuts   after few minutes Mr Dahl expressed that his throat is little itchy   He said that normally He carry medication for Allergy Telfast but He kept in his luggage",Passenger
During cruise customer brought to our attention that her child has fever (375)  Child has fever since the night before the flight,Passenger
As per latest ACI (2018 015) FAK to be resealed after every use with yellow seal   Only one seal was found inside FAK at L1,EMK/FAK/SEMK/UPK
After take off customer approached cabin crew Calum McKernan (s4386656) and claimed that he has diarrhoea & has had it for the last two (2) days  Customer claimed that his bowel movements have been unsettled since he departed Australia,Passenger
"SUSPECTED BROKEN ANKLE (Right side) Mr Sutherland claimed that he was injured by a crew member in his previous Emirates flight He said  I didn't think it was serious, I just need more space to lift my leg Customer didn't provide any additional information",Passenger
"SEIZURE       Customer had seizure on her seat during her sleep, customers next to her said she was banging her head on the TV screen  We managed to gain sample when she had woken up and customer had a seizure before  Customer was very confused for more than 1 hour and she did not know what was happening",Passenger
"GR2 Ludmila Bellizzi (s454401) injured her nose during service preparation in the galley    While preparing for the Light Bites service, Ludmila said that one of the lids from the tea flasks fell off and hit her on her nose bridge   She said that the lid was not closed properly   Her nose bridge was observed by Purser and Cabin Supervisor Thananyar Siyarnont (s398884) to be swollen, red and bleeding from a cut less than 1mm   The wound stopped bleeding after direct pressure was applied on it   She said that she had pain 5 out of 10",Crew
"Kindly be informed crew member claimed that she injured right thumb during security search of the mid galley in YC   Cart latch was loose and retracted back which caught her finger in between   Instant pain, bruise and visible bluish colour around her",Crew
"During boarding Ms Varghese approached the crew and told her she was in pain and had cramps she also mentioned she was 14 weeks pregnant and needed an empty seat next to her when supervisor went and talked to her and mentioned she will call a doctor, she stated that she was fine, and that the crew did not understand what she said she gave another version of her medical history and stated she was not in pain",Passenger
Loss of consciousness  Customer lost his conscious for a few seconds during the flight  MIRF number: 415017,Passenger
About four hours after take off the passenger informed the crew that he was having difficulty passing urine When I spoke to him he claimed that he was using a catheter He claimed that it was his first time to use a catheter When I asked him how much water he had drunk in the past four hours he stated he had about three glasses He claimed that he was afraid to drink a lot of water because it was his first time travelling with a catheter fitted He also stated that he was afraid the catheter had not been fitted properly by the doctor in LOS,Passenger
"Customer was having cramps in abdominal area  Mr Jamilnasser brought our attention that he was feeling dizzy and nauseous, he was suffering from diarrhoea since last night before the flight  He told me he was having abdominal pain at level 08  Customer has a connecting flight after arrival in DXB",Passenger
Continuation Customer contact details: changhungphukan@gmailcom,Passenger
"Customer stepped on a piece of glass After take off Cabin Crew Eun SN382659, informed me that the customer stepped on a small piece of glass Customer contact details: changhungphukan@Gmailcom",Passenger
"Customer offloaded due to illness  Customer during boarding informed Crew that she vomited 6 times within the last 2 hours,  Mrs Jennings was assisted to ML1 jump seat which she was assessed by ground medical team,  Customers husband threatened and shouted my self that he will be suing me and the company for offloading his wife and him when I informed him that medical team requested the couple to get off the flight No personal details were provided",Passenger
"Tatiana accidentally struck by a duty free cart on her foot She was in severe pain After applying ice, she felt better and continue to operate the flight Captain informed",Crew
Aprox 2h30 min after take off Mrs Bushell came to the galley and informed crew Nicole Marsh (454991) that after take off she start feeling dizzy and now she start passing the blood like she is menstruating (while she didn't have period since over 10 ye,Passenger
Customer felt dizzy,Passenger
Prior to the flight the purser from DME  DXB sector EK 132 called me to inform me that Mrs Jennings had not been feeling well on the precious sector and should be checked prior to the Melbourne sector  Informed CSVs of surname of customer as no purser no,Passenger
"Approx 45 mins after take off passenger Nazia Pervez, seat 64D reported to CSV Anne Sloan391883 that she suffered from a severe nut allergy and could feel a reaction starting She had eaten the salad on the meal tray   She said her throat was itchy an",Passenger
Customer complained of feeling dizzy and weak  Oxygen saturation read 97,Passenger
"Customer felt dizzy, nauseous     During boarding, Ms Asrak approached the crew and informed them she is feeling dizzy, nauseous and she has a headache (5th level out of ten)   The 22 years old customer connected from Cape Town and claimed she has history in low blood pressure and she doesn't carry her own medications",Passenger
"MIRF : 352095   At TOD, customer informed crew he is not feeling well   He claimed he did not eat anything during the flight but had 5 whiskeys, however I saw he ate lunch as he had a tray he ate from   Complaining of stomach pain on lower RHS   10 on a scale 1 10 (10  the worst)",Passenger
Claimed for fever   When lunch service commenced the customer's father stated that the child had fever   The customer stated that the child slept through and just woke up   There was no signs and symptoms for any concerns   The child's father stated that the child had fever   Temperature shown 371 degrees on TEMPUS   The child's father stated that he was happy to see the normal temperature   After landing the child's father stated that the child still had fever and it was shown 373 Celsius degrees   Dosage was shown only till 1~2 years old and which was 1 ~ 12 ml   The child's father stated that he's a doctor and it would not do any effect The customer asked for 10ml   The customer asked for the whole bottle   The customer stated that he would go to the clinic and the customer did not take any medication from the aircraft,Passenger
Customer could not breath normal       Short before Top of Descend customer's father claimed that his son can not breath and is having asthma   Customer had a breathing device but did not obtain permission for use on board   Customer claimed to forgot the battery as well and wished to use the device plugged into the aircraft sockets,Passenger
Two hours into the flight Anastasia vomited After that she felt better Ate only crackers,Passenger
One hour into the flight customer complained from Diaorrhea,Passenger
"CUSTOMER VOMITED DURING BOARDING   During boarding, Ms Cheng 12 years old, traveling with her brother 15 years old, stated that she is not feeling well   The customer stated that she had travelled from Madrid and since they landed in Dubai, she started vomiting   The customer vomited twice in the past 2 hours and she was feeling dizzy and tired   The Medical Clinic was called from the Flight Deck and they advise to give STUGERON 1Tb and monitor   Before closing the doors the Airport Medical Staff came on board and did a medical check   The customer was monitored throughout the flight and had plenty of water   Right after take off, customer felt asleep and didn't want to eat Customers details: Wenxi, Lishui City, China Tel: 13216886589 Grandpa 4003 696078299 Spain Mother",Passenger
"22 month old child  Mother: Ms Edwards, alerted crew that her son and daughter had vomited  Upon further investigation, she informed the YC CSV Boni Holloway 404455 that she had travelled from AKL, where both children had vomited twice  She stated that she had sought medical attention on ground in DXB and doctor had said the children were fit to fly  Oscar's temperature was 39 degrees and GMS called",Passenger
"2 hours into cruising, customer came to the lounge to say her daughter has motion sickness and since he is a doctor he demanded a medication for severe vomiting",Passenger
"Miss Antia was feeling nausea and sick , she appeared pale and vomited Once",EMK/FAK/SEMK/UPK
Medical   No follow up     Customer was feeling lower abdominal pain reached 810 claiming blood went out from genitals  Customer felt a lot better already while I was connecting her to Tempus  Due to an emergency ADHOC situation no follow up was made ( Volcano eruption in destination)  Customer was recently married and had first intercourse 4 days ago,Passenger
During the lunch service the customer informed One of the crew members that He is feeling unwell   the customer said He is feeling too hot and has gases in his stomach and stomach pain   the customer did not have Lunch   the customer said He is diabetic,Passenger
Offloading Customer:   Mstr Nisar was feeling sick and had fever   Her father informed the crew that she vomited twice after landing from KHI and 20 minutes before boarding the Ac,Passenger
"Motion Sickness   At 1600 GMT, Mr Hatthing complained to crew Joana 442382 claiming that he feels unwell and nauseated",Passenger
MIRF 413521   Passenger seated at 46D vomited several times   further information to be found in the MIRF,Passenger
"FAINT  VOMITING   Mr Sabapathy felt nausea and decided to go to the toilet to clean up his face   He stood up abruptly, got dizzy and fainted, his wife supported him and placed him on the floor   Later on he vomited twice at an interval of 2 hrs   For reference refer to MIRF : 413520",Passenger
At around 11:50 GMT approximately 6 hours into the flight Mr Alekabi complained about pain in his both legs and we noticed that they were very swollen   He was 67 Yo male that had an history of Diabetes for 15 years   When he measured his sugar leve,Passenger
Mstr Dalvie had a 39 degree fever before closing the cabin door  He is 35 yrs old  His Father (74J) is a General Practitioner (ID checked)  His father took responsibility of his wellbeing  MIRF: 415308,Passenger
"FAINTING    Customer fainted in the aisle after the breakfast service She was traveling with her husband, that stated this had also happened on their previous flight, to Dubai  Customer regained consciousness a few seconds later",Passenger
Passenger Allergy   4 hours into the flight passenger had redness and itchiness on both of her hands  She claimed the itchiness was 8 out of 10  She did not have any difficulty of breathing,Passenger
MILD ALLERGIC REACTION       Mrs Fuda approached Ahmed (R5A) at the aft galley after the service to mention about the itchiness she was experiencing all over her body particularly torso and legs,Passenger
Mrs dayal's daughter was not feeling well as she was crying due to ear pain as the parents said  They said she vomited twice after they gave medication  Vomited before the medication once and after taking medication once  Parents said she has no other,Passenger
"MEDICAL CASE ON TOP OF DESCENT  75 year old passenger displayed weakness when briefing and looked pale  After gathering primary details we gathered she had low oxygen level  Using the onyx , her oxygen level was 90  After placing her on oxygen her level stayed above 96  She felt better after 15 minutes oxygen  Hugh lifter ordered to assist on disembarkation  She couldn't provide contact detail nor her companions  MIRF :400027",Passenger
"Allergic reaction      One hour into the flight customer ran next to crew member, holding her Epipen, in stress, stating that she needs to administer Epipen due to allergic reaction from yogurt with sesame that she had on flight",Passenger
"Twisted wrist     during decent, Mrs Fatha approached me complained of a severe sharp pain in her right wrist  She told me that when she was holding her daughter she felt that pain as the daughter was moving a lot  There was no bruising or redness however she was complaining that she could not move it as it hurt a lot  she said the pain was a 9 out of 10",Passenger
Mrs Mansour informed us upon landing that Adrian was also vomiting During landing   his sister Katia has also been feeling ill During the flight   parents suspect their children to have travel sickness   they had their own medication   Please ensure both Katia and Adrian are physical fit and have been assessed by A medical professional before the next sector,Passenger
"Ms Mansour vomited at least 3 times during the flight   Mrs Mansour told us that her child has ben sick only 2 hours prior to landing   Ms Mansour's mother informed me that last year when they travelled from Sydney to Dubai, Katia also fell ill dur",Passenger
Leg pain   Mr Mengrani (the father) requested painkiller for Miss Mahan as she had mild pain in her calves   Mr Mengrani claimed that the pain was due to tiredness and that this is a recurring problem she is facing when tired   No additional signs and symptoms   Miss Mengrani felt better after 15 minutes and disembark unaided,Passenger
CUSTOMER HURT HIS ANKLE    During the flight Master Gunn went out of his seat and when returning to his window seat he climbed over his father and sister ending up hurting his ankle Customer had a small scratch around the ankle with no wound or blood just slightly red,Passenger
Unwell Customer  Ms Animashaun felt dizzy as she was walking to the lavatory  She stated that she dizzy and had no any other symptoms  Customers telephone no 2347088325900,Passenger
Unwell Customer  Mrs Diane felt dizzy as she was walking to the lavatory  She stated that she dizzy and had no any other symptoms  Dianes telephone no 2348033016111,Passenger
"Mrs Bui complained of motion sickness on our flight DXB HAN  she had her own medication, but did not want to take it  she also Refused any oxygen and medication from our side",Passenger
"Mr Guldimann seated at 49A fainted in his seat around 3 hours into the flight Tel 0041786113171 Address: Geissackerweg 74146, Hochwald, Switzerland",Passenger
"During boarding, PAX complained of nausea and fever She also claimed that she felt like vomiting however she could not vomit when she tried   PAX claimed that she has previous history of gastric pain Customer consumed panadol to relieve the pain 30 m",Passenger
NOSE BLEEDING    Customer had a nose bleed just before the breakfast service  Casualty stated that he has a Heart condition and was taking warfarin 3mg as a blood thinner,Passenger
