description,subcategory
HIGH HEELS SHOES  Crew member Thi was encouraged to change her shoes  She claimed that she was not due yet for a replacement  Kindly allow replacement,Image 
"Nathalie is an excellent crew member Her enthusiasm for the job rubbed off on the other crew and made a positive flight Nothing is too much for Nathalie, she is always ready and willing to help anyone She is always smiling and making conversation with customers, ,making them feel welcome and asking about their trip She takes initiative and is extremely organized Several customers commented on her friendly nature",Compliments
"Excellent cabin participation     I observed Georgina paying attention to her customers in the cabin  Georgina did the seat refreshment, folding blankets and rearranging pillows, mattresses, headphones, seat belt nicely for customers when they returned  Georgina kept the customer seats clean, tidy, clearing rubbishes, empty glasses, etc  Georgina was being personal, remembered her customers wine preferences, she brought the wine and offered to the customers without being asked",Compliments
"Special attention to detail:  During the flight, the Purser and myself noticed that crew had an exception attention to detail and tried to make the best for the customers  Georgina was always genuinely smiling  In each communication with customers that we observed she always had an extra chat with customer, and made the customers smile  Observed freshening customers seats, cleaning plastics and folding the blankets",Compliments
"Overall FC customers flight experience : Satisfied      Greeting by introducing myself and Welcoming all FC customers after take off  Observing discreetly throughout the flight  Before prepare the cabin for landing, Went to make farewell and check customers' satisfactions  Seek for any feedback",Compliments
No Trouser icon   Daniela is wearing trousers,Image 
Uniform shortfalls   Uniform is tight and skirt is short,Image 
Praise to a great job done   We had a very emotional offload of a girl who did not have the relevant paperwork to travel,Compliments
"Observation during difficult time   We had a very emotional offload, of a completely paralyzed girl that didn't have the relevant paperwork to travel",Compliments
Uniform shortfalls   Flat shoes worn in terminal,Image 
This is to complement Carlos for his leadership on This flight  Carlos had been swapped from JFK to our flight While in the briefing but be kept A positive spirit through out telling me we are here to do A job regardless of the DESTINATION  While on boar,Compliments
General feedback about GR1s operating the galley   GR1 had never operated the galley and has been in grade for over 1 year,Complaints
Conflict happened after first service between Me 410671 and crew member Maria Cunha 429017 about final clearance Maria did not do any pre departure with no excuse After many conversation with purser CSV me and her Maria said her point of view without listening to our points or trying to understand the situation,Complaints
During flight catering misplaced special meals and loaded one full cart in economy upper deck and giving wrong counts  Had an serious effect on delivering a timely manner service as flight was 5 and half hours with 2 services Anouska immediately took ov,Compliments
FC CUSTOMER EXPERIENCE     Escorted all customers to their seats   Seat function thoroughly explained as it was equipped with full close door suites   Three customers ate after take off and then watched movies   Two other customers slept and had light meals before landing   All customers were happy and thanked crew for a personalised care,Compliments
Upon arrival at the hotel my name was not on the crew list to check in I was pulled out from airport stand by from 0600 to 1000 Reception staff advised they won't be able to hand me the meal allowance until they get email from DXB with the new list,Hotel Feedback
"Hedvika was A great crew and assisted me for both sectors in J class  crew served wines , help crew clear trays and interacted with customers  with Hedvika I managed properly to speak with the HVC in J class and Y class  also withHedvika in the cabin I managed to check flight deck properly as Hedvika was assisting crew  Please thank her on my behalf",Compliments
Ms Zehi claimed that crew member Nuree Park(454626) was rude with her While securing the cabin before take off   she claimed she was talking to her and her husband nervously with low professional manner While she was asking them to stow their luggage I,Complaints
"First Class customers' overall flight experience    Purser introduced herself and welcomed back all customers during boarding   Purser and FG1 crew regularly checked on them during the flight, there were no issues or any negative feedback",Compliments
"FIRST CLASS CUSTOMER EXPERIENCE Mr asked not to be disturbed after take off as he wanted to sleep and only be woken up just before landing, this was done  Mr was offered tea with biscuits prior to landing",Compliments
"Had the pleasure of working on both sectors with Antea Although she may initially come across as quiet, that is only the initial observation as she was observed interacting with customers through both sectors Engaged her colleagues in conversation thus maintaining a very friendly and comfortable working environment Antea demonstrates a very professional and efficient work ethic Takes the initiative to carry out task  Can anticipate the service flow and plan accordingly Exceptional eye for details and ensured the service standards were maintained One of her colleagues was little unwell on the return , Antea looked after them and ensured to check on them regularly Truly thoughtful and kind",Compliments
Crew appreciation    I am pleased to highlight commendable performance of Dana  She had a positive approach throughout the trip and motivated the crew to stay positive at all times  Her interpersonal skills are also worth mentioning  She genuinely cares for her customers  I noticed that she went out of her way to accommodate customer requests  Dana is a Team player and assisted her colleagues at all times  She constantly communicated with me at all times  She is only an asset to the Emirates team,Compliments
Crew appreciation    I am pleased to highlight commendable performance of Seungmin  She had a positive approach throughout the trip and motivated the crew to stay positive at all times  Her interpersonal skills are also worth mentioning  She genuinely cares for her customers  I noticed that she went out of her way to accommodate customer requests  Seungmin is a Team player and assisted her colleagues at all times  She constantly communicated with me at all times  She is only an asset to the Emirates team,Compliments
Ante is from Perth and knows the city very well He shared the information to the crew During briefing and PR with customers on board   Ante is very active and hard working crew He was dealing with difficult customers and handling them very professional   Ante often checked and replenished toiletries in lavatories without being asked to do so   Ante went inside the cabin taking photos for children the customers were very impressed and happy,Compliments
"Abir came to help in A full business class cabin after she finished the service in Economy   red wine from A bar cart was spilled over the customer During the meal service, Abir took initiative to offer pyjamas from FC for customer to change and cleane",Compliments
"crew PERFORMANCE and contribution   based on my observation During briefing and flight   well on time for briefing, proper self introduction   observed well organised for the briefing   shared flight information with his team, and Ensured they are involved in briefing discussion   Assigned tasks for the flight, and followed up on tasks completion During the flight   involved in service and work side to side with his team   observed crew PERFORMANCE in the cabin and Ensured fair share of we care service   Professionally handle medical case and followed procedures and documentation   continuously walking in cabin During none service time ensuring crew in looking after customers   maintained open communication with me and the team for the duration of the flight   showed respect to All crew members and customers   cabin always secured on time and passing checks professionally",Compliments
"Mr Colquhoun highlighted that Team Member Natalija Sapkauskaite staff number 415587 was very professional and attentive throughout the flight    Mr Colquhoun stated that Natalija was very pleasant and extremely attentive, with menu descriptions along with personal recommendations of food and wine choice He stated that Natalija had first class competencies and that throughout the 13hrs flight she was professional and friendly",Compliments
"2 grade 1 crew members and Purser only available crew in Business Class   Grade 1 called out as grade 2 needed in the Economy class cabin   Purser to be Purser, CSV and Grade 1 on the left hand side   Full load to capacity in JC & YC   JC service was sl",VCM 
"Crew member Angshu volunteered to work in JC when his colleagues who was pulled out from airport standby was not familiar with the JC service Angshu was professional Ms hard working crew member , with a little bit of guidance and assistance  He was able to deliver a great service to the customer traveling in JC without affecting the customer experience or the flow of the service Many customers on his side complemented him for his amazing service  Angshu sid not hesitate to ask questions when in doubt It was a pleasure for me to fly with him and wish him all the best in his career in Emirates",Compliments
Crew operating out of grade  Operational reasons                                                                Cabin crew GRADE 2 Samir Alfaidi 452136 operated as GRADE 1 on sectors DXBCDGDXB   Please revise pay accordingly  Thanks,Payroll adjustments
Crew operating out of grade  Operational reasons                                                                Cabin crew GRADE 2 Houda Djendoubi 442168  operated as a GRADE 1 on sectors DXBCDGDXB   Please revise pay accordingly   Thanks,Payroll adjustments
"F class experience     All customers were welcomed and assisted during boarding   Introduction was done by crew and myself to all customers on ground   Pre departure service was carried out accordingly   Menu was offered with Dine on Demand concept   Bed was made for customers who wanted to sleep   3F had remote controller defect, which was documented with details   All other customers had no defects   All customers had their choice of meals and drinks",Compliments
COMPLIMENTS   I would like to give compliments for Mario's high performance in the flight,Compliments
Crew complement of fourteen crew instead of fifteen on this sector Only two GR1s on GD Briefing staff called me on my mobile prior to briefing start as briefing room line was not working to inform me we will be going one crew short as in quote we don't have crew,VCM 
GR2 Monika operated as business class crew on this sector Position given was R2,Payroll adjustments
"Cabin crew Uaploy was very kind offering help in business class, once first class was not busy She approached customers that had finished their meals and asked if they would like to be cleared Then she approached me to inform that, so I could continue with the desserts, cheese and fruits order Excellent team work and customer service It was a pleasure flying with her",Compliments
"FC CUSTOMER EXPERIENCE     Followed instructions as per email received from Samantha James, MCC, re validating FC customer experience on every flight",Compliments
"Customer unhappy with crew member      Ms Felicia was seated at emergency exit 37K for landing   Customer stated that crew member Eleanor 425698 has an attitude problem because of the tone she used when she asked her to place all items in the hatrack for landing   Ms Felicia stated Eleanor has a problem with her throughout the flight, and stated Eleanor was bumping into her during service Customer stated she feels Eleanor has a problem and is having a bad day or something   Customer contact: Feliciabrown1081@yahoocom",Complaints
FEEDBACK   Customer travelling also with customer in 2F   Canvassed for feedback regarding their flight experience   Customer was happy with the flight   Customer and her husband were verbally arguing at the beginning and end of the flight for extended periods   At one point when she was trying to get into his suite he pushed her out and she fell over into the aisle and started crying   At this point I jumped between them and told them to stop what they were doing but the husband did not understand what I was saying   I escorted the wife back to her seat and checked on her well being and she said she was fine   By the time I returned with Russian speaker to tell them their behaviour was unacceptable they were both asleep with their suite doors closed,Compliments
FEEDBACK   Canvassed for feedback regarding their flight experience   Customer was happy with the flight,Compliments
FEEDBACK   Customer travelling also with customer in 2A   Canvassed for feedback regarding their flight experience   Customer was happy with the flight,Compliments
FEEDBACK   Customer travelling also with customer in 1F   Canvassed for feedback regarding their flight experience   Customer was happy with the flight,Compliments
FEEDBACK   Customer travelling also with customer in 3F   Canvassed for feedback regarding their flight experience   Customer was happy with the flight,Compliments
FEEDBACK   Customer travelling also with customer in 4A   Canvassed for feedback regarding their flight experience   Customer was happy with the flight except for the seating situation which they were very unhappy with This Is detailed in a separate report,Compliments
FEEDBACK   Customer travelling also with customer in 3K   Canvassed for feedback regarding their flight experience   Customer was happy with the flight,Compliments
Vjekoslav Markulin s445630 offer himself to assist in J class after finishing the service in his cabin He displayed a wonderful attitude and delivered an excellent service His teamwork was crucial in this challenging flight,Compliments
"The flight overall was quiet and easy   the customers were sleeping   I had to prompt twice the Gr1s working in the cabin to do the We Care service (exception were galley and lounge operators, because they were always busy and fully involved in the job",Complaints
Mr and Mrs Jacques welcomed on ground,Compliments
Crew Shortage     3 crew vcm,VCM 
"SAFE TALK PERFORMANCE  Amber Williams was asked first question through safe talk guideline 1 B777 how can you activate the emergency lights manually, Two answers required Amber answered one (L1 CSP ) which was correct and she answered L5 CSP instead of the Flight Deck 2 How do you make an attendant All call in the cabin? Amber honesty acknowledged she did not know the answer 3 How can the smoke detection system be reset ? Amber answered correctly by pressing the amber light flashing on the affected toilet door",Complaints
I observed amber that she is wearing A fake lashes   double checked with CSV Charlotte and she observed the same,Image 
"During our check out and we were About to go to the bus, One of the hotel staff approached me to inform me that One of my crew member Yin Xin Yap S447891 was noisy last night and they received A Complaint from A room next to her   the hotel staff claim",Hotel Feedback
"I would like to bring to your attention about one of your CSA's Marjorie Lotivio s418836 for her excellent performance   Marjorie maintained image and uniform standards throughout the trip, she ensured her lipstick always replenished and her tabard wel",Compliments
"Compliments to the whole team     Mr Marder witnessed when 20F was shouting at me during the dinner service  During desserts service, he mentioned to crew Simone that he was impressed by the team spirit, and the way the service was delivered, specially after the ordeal that he witnessed and how I handled the situation  He mentioned that we are very professional and even with an upsetting situation we were able to bounce back and still have a smile on our faces",Compliments
CATEGORY NA        Due to an incident on board CC Franco (s395323) ripped his waistcoat  Please assist him to get a replacement,Image 
CATEGORY NA       Due to an incident on board CC Franco (s395323) ripped his waistcoat  Please assist him to get a replacement,Image 
CATEGORY NA       Due to an incident onbaord CC Franco (S395323) ripped his waistcoat  Please assist him to get a replacement,Image 
"This report is highlighted due to the exceptional work of Abdul today We had a INAD customer with a 2 man security escort flying with us This customer had been refused on 7 flights due to his disruption and aggression, even being offloaded 2hours before by the EK385 Captain, Emirates were being fined each day the customer was in HKG (this was the 3rd day) Azzam was our Arabic speaker and managed to calm the customer down, he explained to him in detail what was happening, and reassured him The customer immediately became calm due to Azzams nature and professionalism Azzam checked on the customer regularly ensuring he was ok and showed genuine care and consideration towards him",Compliments
"There was full load customer in FC  After take off all customers wanted to sleep and bed have been prepared  Crews checked customers from time to time during the flight  2A, MrRavi, has his own glass when asking for Chivas 21 years old and requested",Compliments
The crew member worked as a CSV on this sector,Payroll adjustments
"crew hair was not up to standards ,(long pony tail ) touching the jacket  shirt  waistcoat and sides falling out   Undergarment was not skin tone or any f the colours allowed",Image 
Crew Ruifand has assisted her supervisor upon discovering a medical case    Ruifand was translating when SAMPLE was takrn    Ruifand as volunteered to be seated with the customer until she recovered as she administered oxygen    Ruifand also was a goo,Compliments
FIRST CLASS CUSTOMER EXPERIENCE  We had seven customers in first class today and they enjoyed the Emirates First Class experience,Compliments
"Outstanding performance    Took over the galley preps, prepared everything on ground for 2 sectors    he was in the cabins assisting customers in all the cabins and welcoming them back    a lot of initiative throughout the flight, even did the tasks for other crew member : doing the camera, taking extra carts for clearing, doing the final clearance all the way on the cabin   fast to deliver the service without compromising the quality of it   great in service recovery and following with issues that customers had during the flight and made sure it solved and customers happy",Compliments
"Outstanding performance    Took over the galley preps, prepared everything on ground for 2 sectors    he was in the cabins assisting customers in all the cabins and welcoming them back    a lot of initiative throughout the flight, even did the tasks for other crew member : doing the camera, taking extra carts for clearing, doing the final clearance all the way on the cabin   fast to deliver the service without compromising the quality of it   great in service recovery and following with issues that customers had during the flight and made sure it solved and customers happy",Compliments
Hotel didn't give wakeup call Not the first time this has happened Room wasn't changed from check in,Hotel Feedback
"AMAZING PERFORMANCE   VIktor was seen to have the following attributes that made him one of the best performing crew on our trip:   Effective galley management, everything was prepared on time and the galley was kept neat and tidy VIktor also arrange some of the items like orange juices to be readily available for breakfast   Team player  Viktor helped his team throughout the trip, replacing the lounge operator so have she can have a meal break and took call bells when his colleagues were busy   Customer service: Viktor was always seen interacting with customers and being friendly with a warm smile",Compliments
Hotel offers very little service and is inconvenient location Several crew didn't get wakeup call Myself and other vegetarian crew including the FO had no options for dinning at the hotel beside a salad Hotel isn't near any grocery store or restaurants Must travel over an hour to reach a location with food Hotel room has cooling issues Several crew complained they couldn't cool their room and their rest was disrupted because of the temperature of the room Called housekeeping to request items such as fan for room and a softer pillow and all request were ignored Staff isn't helpful and not willing to assist and often ignore request for service during meals Crew reported a lot of noise from the cleaning staff when trying to get legal rest before flight,Hotel Feedback
"Hotel offers very little service (vegetarian crewmembers including the FO had no options for dinning at the hotel beside a salad) Also, choices on the menu are limited   Several crew didn't get wakeup call including myself   Hotel room has cooling is",Hotel Feedback
"Subject: Outstanding Performance (Page33)  As cabin secure checks were needed for landing Ichchyya assisted crew to secure the cabin  Two hours before wake up call Mxp Jfk, I received bad news regarding a friend of mine I was able to share my news with Alsemu Alsemu was a good listener to me and gave me emotional support This allowed me to remain positive for the rest of the sectors I almost returned to Dxb from Mxp, without continuing to Jfk  Barbara shared with me information on her Amsterdam flight from the 18th till 20th May 2018 There was a customer that proposed for marriage to his girlfriend for marriage You will able to see the customer was able to coordinate with Barbara Barbara gave her full support, The marriage proposal took place in the business class lounge It was outstanding",Compliments
"Wake up call 1905, got woken up by 3 housekeepers at 1800 with continuous knock and loud chat outside room 3082 that affect my rest before flight   Did not get my wake up call",Hotel Feedback
"Outstanding performance      During both sectors, Raquelle showed great skills, she has been observed interacting with the customers during boarding, very detailed with the service and also helpful to her colleagues   Despite the fact that it was a busy flight, Raquelle was always smiling happy and making everyone around her smile with her energy and good sense of humour yet professional   During the service, Raquelle was making recommendations to her customers, using their names whenever possible and using menu terminology",Compliments
"During a challemging flight with 2 medical cases and 35 wrong special meals, Abdelmoneim found solitions to minimize the impact on customers, helped to splve several minor issues that could lead to complains and ised his proactive way to expedite the ser",Compliments
"Silvia used her language skills to wow custpmers, dong An excellent job to solve minor issues since boarding and making A great positive impact on custlmers journey",Compliments
"It was a pleasure working with Pedro both sectors; he's an excellent and professional team member  Excellent galley operator, so organized eg everything was ready for the service wines are chilled and mealssoup piping hot, galley was kept clean and",Compliments
"Excellent team member, I have the pleasure working with Ren both sector and I was able to observed how consistent he was in what he's doing  Observed Ren to be very helpful to the customers and team alike eg assisting customers all over the cabin, do",Compliments
Please note that Hanane Sahraoui was deadheading on today's flight due to an injury that happened on previous sector,Payroll adjustments
Customer recognition of hard working crew  During disembarking a customer came to me informing me that he appreciated Nevena's hard work in such a short flight  He said that he was monitoring her fulfilling all customers requests despite it being a short and busy flight   He said when she promised something she fulfilled it with a smile  He appreciated her hard work and enthusiasm in the cabin  It was also noted by him that she always had a smile and was professional through out the flight,Compliments
"Outstanding performance By Olga      On a ULR flight to Adelaide Olga maintained focused, calm, Proactive, and friendly   On first sector She took leading role to deal with sensitive medial case, Customer seated in 28F had food poisonings and she couldn't held her fluids As the customer didn't have her own clothing Olga communicated with Purser and First class she arranged her pyjamas She checked on Her wellbeing for the rest of the flight On disembarkation customer sincerely thanked for everything was done to make her flight comfortable",Compliments
"While Mrs Riffert was in the business class lounge, she asked for A Cocktail from Ahmed  since the latter could not hear properly what she was saying, Ahmed asked her to repeat herself  according to Ahmed, customer Then turned to her husband and told hi",Complaints
"I worked with crew member on three sectors, DXB BKK and BKK HKG BKK my professional behaviours (organised)   in DXB, crew member operated as   MR5 after All customers had boarded in her area of responsibility, it was observed that All the hat racks were",Complaints
"I was really impressed with Arbaaz performance  He was really active in the cabin, interacting with all our customers  Arbaaz helped with all the medical cases we faced during the flight  Arbaaz offered to clean some vomit from a sick customer, since no one else in the crew wanted to do it  He volunteered to keep the duty free since the other crew preferred another position",Compliments
"I observed Xenia on both sectors, she was really active and showed an impressive teamwork  Her positive attitude brought smiles to the colleagues & customers faces  Xenia delivered the service with style, was observed making suggestions to the customers regarding the meals and drinks  She helped with the medical cases that we faced during the flight and followed up with the customers  Customer traveling in her area talked to me and asked me about her name in order to write a compliment feedback on the website",Compliments
"Dear Natalie, Sub  CC Member was sleeping on the jumps seat SOPHIE 390731 I hope you are well, I operated flight EK 18226 052018 BRU DXB in to DXB during final descending cabin secure checks were given to the Capitan, I observed CCM SOPHIE 390731 was sleeping on the jumps seat I had to call her three times reminded her not to sleep on the jump seat as we are going to land soon After landing again observed three times I had to call her name and reminded not to sleep unfortunately she continue she was informed that feedback will be given to her manager She asked me do you think my manager will give me extra days off as I am very tired I told her I have no idea Regards, Syed Kamil",Fitness 
"Bianca volunteered to help with the service in economy class She stayed for the whole service and came to help with we care and was even answering call bells She was overall helpful throughout the flight On the return sector Bianca came to help again, after finishing her duties in first class Despite having customers in her cabin she still took the time and came to help in economy Bianca displayed a rare quality of helping without being asked to do so She contributed to a successful flight and showed great team work",Compliments
"After take off, Mr Paul brought it to my attention that when crew member ( Thea Eyers 427161), was not professional She just placed the mattress on the floor and stated this is for you",Complaints
Outstanding Performance of Cabin Crew   During the flight one of the customer informed cabin crew Diego that he got bitten by the mosquitoes in Thailand that caused him an allergy with rashes and swollen leg  Diego took his initiative to relocate customer's seat so that he could lay down for his comfort  Diego kept monitoring customer entire flight and kept his senior updated  During cabin secure customer stated to Diego that his condition got worse and he could not walk out of the aircraft so he requested for wheelchair for disembarkation  Customer was very appreciated to Diego on his consideration and his service mind,Compliments
FC CUSTOMER EXPERIENCE:   All FC customers were welcomed back and escorted to their seat   All customers were made comfortable   All customer requests were well taken care,Compliments
"Noisy rooms hindering the adequate rest of the crew  The whole crew team complain about having noisy rooms (constant airplane traffic flying over the hotel day and night  Also it was mentioned that the rooms curtains allow too much light inside the room  Noise from other hotel customer also can be heard at all times since there is a big gap under the main room doors allowing more noise to travel inside the room  Hotel its not suitable for proper crew rest, I have this ongoing complain each time I do the flight and Vr are always raised  All the rooms come equipped with white noise machines on the bed side table to cover the outside noise coming from the planes This solution make the noise even worst since its creating noise to cover noise",Hotel Feedback
"FC EXPERIENCE REPORT   met on ground: No   1K was on the phone when opportunity was available on ground and fell asleep during take off and slept there after I spoke with him half way through the flight Apologies for delay extended   meal appreciation completed for all: Yes   declined all foodbeverage: None   farewell completed for all: Yes Pre landing validation:   Overall First Class experiences achieved: Yes; All requests met; service recovery not required   Customers' expression of their experience: Happy, comfortable, restful   Used shower spa: 1E, 2E, 2K   Declined shower spa: All others offered but declined",Compliments
"Damaged uniform because of accidental wine spillage on the blouse      When crew member was opening a wine container, the opened wine bottles from the previous sector spilled on her  This was due to the inefficient handover from the previous crew, as the wine bottles weren't closed properly  This incident damaged the blouse and cardigan  Witness crew Haritha 401221",Image 
"GR2 Nassim Martini, s448622, worked in J class on DXB IST and IST DXB sectors",Payroll adjustments
meal option not available     During the service Mr Divrikli asked for chicken meal option  crew member Marino informed the customer that This option is not available and offered him lamb option instead  customer declined and stated that He want to have chicken for his dinner,Complaints
Gold member seated at 19A claimed that Albert was very rude to customers when distributing water cuplets during boarding   When I approached Albert about the issue cabin crew said that he is aware that he can come across in a wrong way and he is workin,Complaints
While I was doing the wine basket Mrs Khursheed seated at 6K asked for a diet coke and asked me to leave it in the can  As I was doing the wine basket I asked the crew serving her to give her the diet coke  Seyup delivered the drink 30 minutes later a,Complaints
Gold member seated at 19A complained that Albert,Complaints
"CREW STOOD DOWN   During checking at the hotel, crew informed me that, she couldn't point a particular event, but that gradually she was feeling some discomfort on her left wrist   Crew informed me that she was going to rest, and take some antinflamatory medication during the layover and monitor the discomfort on her wrist   On the present sector, before starting the security searches, crew informed me that, at rest she didn't experience any pain, but her wrist would hurt whenever she attempted to use that hand to liftcarry anything weighty, ie storing away her cabin bag   This flight was operating with VCM 1, before crew was stood down",VCM 
During TOD into Riyadh I was informed that Cabin supervisor Ivana T 402557 (pulled out as GR2 operating as R5A) and Cabin crew member Chelsea M 444347 had an argument  Due to Iftar time approaching towards the end of the flight some of the trays were l,Complaints
"Customer praised Operating GR2 Cecilia Marie's (Michelle) s431402 great performance on today's flight giving me a piece of paper commenting as follows: Dear Emirates, I'm happy and glad to have Michelle on my flight to Dubai I really appreciate her good service She made me choose Emirates again in the future She is really passionate about the job and willing to help Since boarding I noticed she's always smiling and kind to people",Compliments
"Dear Annie Marie, This is to highlight Operating GR2 Michelle's great performance on today's flight, praised by Miss Zhou seated at 69K written on a piece of paper and handed to me as follows: Dear Emirates, I'm happy and glad to have Michelle on my flight to Dubai I really appreciate her good service She made me choose Emirates again in the future She is really passionate about the job and willing to help Since boarding I noticed she's always smiling and kind to people",Compliments
"Boarding    After the second service, and while Mrs Oyeyipo handed over the Survey form, she commented on cabin crew performance during boarding  Mrs Oyeyipo claimed that when she came on board, she didn't find space for her bag, and requested from cabin crew Jasmine Labrosse 456189 to assist  Mrs Oyeyipo stated that cabin crew pointed out the available space, which was above her seat  Mrs Oyeyipo claimed that cabin crew was not helpful  Mrs Oyeyipo's cabin bag was placed above her seat, in 29ABC over head locker",Complaints
"CREW PROFFESSIONALISM DURING LONG DELAY   EK 784 on 26 05 18 was initially delayed with customers on board for 4 hours 25 mins due to a technical issue and very little information from engineering as well as ground staff side as to the progress of the solution   Although the Captain made multiple PA s to the customers, there was not a lot of information he was able to give as well regarding timelines    Therefore cabin crew were taking care of 325 customers who were increasingly becoming irate and losing their patience regarding the lack of information nor action as it appeared to them   The situation in the cabin was getting tense and customers various requests and questions were increasing regarding their connections",Compliments
"Crew feedback    Upon conversing with Mr Abubakar about his on board experience, he stated that he observed the crew since boarding and throughout the flight, and felt that they are all courteous and respectful  Mr Abubakar stated that when he came on board crew welcomed him with a smile, and found crew friendly, attentive in customer requests, and that the team was well managed",Compliments
"EXEPTIONAL CREW PERFORMANCE    MERYEM was observed assisting customers in need   She performed and extra ordinary job, helping each and every customer during boarding    Very vigilant during boarding She spotted on customer who was shaking, she approached the customer and took SAMPLE Customer was not feeling well at all and ended up to be offloaded   On ground, it was about iftar time She gave water and juice to all cleaners She even distributed the crew sandwiches  Very positive and motivated Takes initiative and motivated others",Compliments
"Compliments to Emily Maningas s383173      Despite the aircraft technical delay and stress on making sure we are not delayed any further, Emily made sure that she helped speed up the process of disembarking the aircraft by clearing the galley and putting all necessities back in it's place as all carts and catering items will be moved to the next aircraft   The next aircraft we moved to, the microwave as not working, and with her quick thinking, she heated the soup in the oven, using her skills, managed to heat up the soup without the use of microwave and soup jug this was to make sure that the service was delivered smoothly without any delay and to avoid complaints   This was very innovative of her Such an amazing and hard working crew",Compliments
01 FC customer was welcomed back and escorted to her seat Ensured her comfort Established that she was fasting,Compliments
"STOOD DOWN FAMILY EMERGENCY   While transit in CEB, cabin crew informed me that she got a call from her Mother informing her that her brother met an accident and in COMA She was in heavy tears   Requested if she can deadhead to DXB, instead of staying in CRK for one day",Peer Support
"Compliment feedback to crew for multiple competency      Christos is an amazing hard working crew, he kept himself being busy by arranging all the carts and drawers, tea coffee, milk jiggers, special meal stickers, etc for the service,that all Y crew did not have to prepare anything after take off   Christos initially did the camera for children right after take off even it was not his responsible duty   Before the meals were being heated for the service, Christos initially went to all HVC and asked their preference meal choices to make sure they would have their meal choice later   Christos always volunteered to do the final clearance, toilet checks",Compliments
"FC customers experience All customers were greeted and assisted at their suites Purser introduced herself, menu, DOD, wine list, DP 2009 and DP P2 2000, carafe All customers had their preferred meal and beverage choices On TOD Purser talked to all the customers about their experience",Compliments
During the flight Divya Managed to Enrol 6 Customers in skyward program ( 48J 48H 48K 47H 49G  49F) as i asked all the crew to do that and she was the highest among the crew,Compliments
"Customer and his friend seated in 8A (Mr Martinek) compliment Monika GR1 staff nr 417775   They said Monika was super friendly, attentive to details, and she knows all the steps of the service and she keep taking care of them during all flight",Compliments
"Customers seated in 8A and 8B praised Monika They said Monika was super friendly, attentive to details, she knows all the steps of the service and she took care of them during all flight",Compliments
"escorted Mr Al Fajeer to his Seat, introduced my self and had A quick chat she was fasting Then He broke While we were still on ground He asked for An sandwich and we offered  He received All his meal choices at the time He preferred  crew Paid full attention to him through out the flight  He was very much interested in our IFE sys  I spoke to him, including after his meal and at the end of the flight  He had A good experience on board He did not make any complaints",Compliments
I would like to take the opportunity to thank all my team on EK50 on26th of May After 7 hours delay flight has been cancelled and we had minimum rest in MUC and deadhead back to Dubai,Compliments
Flight EK50 on May 26th has been cancelled due to technical issue STD : 15:40 we signed in for duty 14:40 and stood down from duty 21:30,Payroll adjustments
"Strong Teamwork Spirit     Crew member Veronika displayed strong Teamwork spirit and contributed heavily on building up safe, professional and cheerful working environment to all colleagues  She voluntarily organised SPMLs during meal service preparation and proactively assisted colleagues with any situation that happened in the cabin  Assisted senior with galley management and displayed great organization skills  Veronika kept her genuine smile on at all times and her positive attitude stood out from all her qualities, which reflected on influencing colleagues in delivering the best in flight experiences to all customers",Compliments
crew member Aiko displayed high standard of professional qualities on both sectors  maintained excellent I&U standard& professional behaviour and elegantly represented Emirates Brand on board and in public  demonstrated great passion and strong respons,Compliments
Noticed that Sankala had knowledge about the lates ACI's and onboard updates and she shared experience during briefing  Observed Sankala did camera after take off because her colleague was busy dealing with customer  Observed that she answered a lot of,Compliments
"Professionalism     Crew member Anissa displayed high standard of professional qualities on board  Maintained excellent I&U Standard& professional behaviour and positively represented Emirates Brand on board and in public  Demonstrated great passion and strong responsibility of her role, that influenced all colleagues with positive energy and enhanced teamwork spirit  She was smiling, polite, respectful and responsive to all customers and colleagues from different cultures, which built harmonious and home feeling cabin ambience to everyone  As majority customers were French, Anissa contributed heavily in translation, benefiting from her language skills the world's best in flight experience delivered to all customers on both sectors",Compliments
FC CUSTOMER EXPERIENCE     Escorted all customers to their seats   Seat functions and dine on demand service explained   Mr Colomberotto on 01K slept after take off and then woke up two hours before landing He had his meal and received all his choices   Mr Wuensch watched movies throughout the flight and he also had all his meal choices when he ordered for meal   Shower spa facility was not used by any customer   Time to time initiated a small talk with FC customers and they were very happy with the personalised care they have experienced in FC,Compliments
observed that Jyoti prepared Milk jigger and sugar in advance  noticed that she prepared tea and coffee without being asked  observed that she volunteered to answer call bell While other crew eating  observed that she was smile and approachable to Cus,Compliments
"Left behind   Crew member Bruna (sn: 443980) left behind some jewellery ( 2 necklace, 05 rings and 02 bracelets) in a blue pouch at room no 504 in Mercury hotel in Singapore",Hotel Feedback
"AMBITIOUS CREW     I would like to highlight as a compliment of her Flight performance that Paula mentioned to me that she would want one day to become Purser   Paula showed interest in the company and constantly tries to improve her knowledge   Paula is curious on how things are being done ( crew roles, service in different cabin) she takes as much information as she can   I wish her great success within the company and hope that she will carry out her great work among us",Compliments
"Good day Adenike   Hope this e mail finds you well   I'm writing these words to compliment Octavian on his performance on todays flight   His customer service and professionalism was not only observed by me Mr Ahmed, who is a Gold member traveling",Compliments
