description,subcategory
"FC customer experienceCustomer was met and greeted at the door and escorted to his suitePurser introduced herself, menu, wine list, carafeCustomer had preferred beverages during the flight",KIS Application
FC Customer Experience Overview All customers were welcomed on ground by Purser Introduced the new suite facilities and seat features to each of the customers Inquired regarding any specific needs for the flight 03 customers (family with an infant) wished to sleep throughout the flight  to be woken up on TOD and declined having meals  drinks after take off The other 3 customers opted to have their meals  drinks asap after take off and to rest for the remainder of the flight,KIS Application
FC CUSTOMER EXPERIENCE FEEDBACK ! Following customers traveling in FC on present flight;! 1A   2A CROSETTO! 1EF   2EF GALLYAMOV! 1K   2K BINDER,KIS Application
"FC catering provided was 4 Hot meals for 4 customers, one meal per choiceAll customers wanted the Beef Ash Gooreh, However only one could be provided, and in JC customers had already been served and no Beef was availableCustomers were upset as some of them knew each other and started to comment how it was possible that only one customer was entitled to eat a meal choice",KIS Application
"FC CABIN CUSTOMER BREIF  FEEDBACK  Welcomed back customer at the door  Introduced myself prior to take off and established customer’s expectations  Offered menus and explained ‘Dine On Demand’ concept  During the flight, all customers checked on and enquired about the satisfaction of their meal  Before landing spoke with customer again and checked that they had enjoyed the flight, canvassing any feedback  Farewelled individually",KIS Application
"FAP RESERT SHOWER SPA PAGE  Shower Spa page at FAP was non responsive  Captain performed an FAP reset, that fixed the FAP defect, however, as a result, the smoke alarm indications of the shower spas inside the flight deck were inhibited  There were 2 shower Spas reservations when this happened, that needed to be delayed  During the FAP reset, lights in all cabins turned from dim to bright twice",KIS Application
FC Water Jug  We did not have the FC Water Jug loaded on this flight,KIS Application
"FC stowage noise claim  During lunch service, Mr Abbasi stated to me that he did not rest well as he kept waking up occasionally following crew access of the LHS galley stowage located on the isle, forward of seat 6D",KIS Application
FC EXPERIENCE  Welcome at the doo by me and escorted to huis suit  Customer denied menu as he ate in the lounge  He had his Arabic coffee on ground  Customer only drink water with lime,KIS Application
FC customers feedback:All customers were welcomedThey enjoyed the on board service,KIS Application
FC customers feedback:All customers were welcomedThey enjoyed the on board service,KIS Application
"FC customer satisfactionI interacted with customers to check their satisfaction with the product, service, and crew performanceFC customer were happy, FC customer experience was achieved",KIS Application
"FC customer experience validation;  All FC customers were welcomed, acknowledged and escorted to their suites by the FC team  Introduced self and the team whilst on ground  Offered the menu folder and wine list after take off  Customers slept straight after take off as they were very tired and stated that they had dined in the lounge  Customers woke up prior to top of descent and had some snacks and hot beverages prior to landing",KIS Application
"F C customer experience   customers were provided with a FC service experience on this sector  customers were  very satisfied with FC on board service and did not have any concerns during this sector  during Briefing,  crew members were briefed with customer's  preferences",KIS Application
"F 2 chiller in JC was making a loud noise ,was reported to engineers once noticed was reported to engineer however we learned from the maintenance officer that it is not possible to repair the fridge as it needs longer time and they ordered dry ice for us",KIS Application
EXPERIENCE  Canvassed all FC customers regarding their flight experience  All customers were happy with their flight  Everyone ate,KIS Application
Excellent PerformanceYC Crew                           I had the privilege of working as a CSV with this exceptional team in YC and CSV Ling Jia (403026)  The level of passion enthusiasm and customer focuscare that we observed today made me proud to be a Purser online  We had a full flight with nearly 40 kids travelling ( College group with teachers ) During the settling in I observed the crew in the cabin using their experience and care to show the kids how to use the IFE  functions ( Although most of them did not speak English ) During the dinner service due to late departure time most customers were sleeping however the crew very politely woke all the kids and ensured they all had a dinner  They works like well oiled machine and were in the cabin mother travelling with infantstoddlers and what was amazing to witness was how they backed each other sharing each other workload to ensure customer came 1st,KIS Application
Excellent PerformanceYasmin was given UC1 position to assist two FG1 to perform Upper Deck YC service; Yasmin is an experience YC crew; she used her experience thoroughly and I am glad that I have trusted her with the responsibilities in Upper Deck;Yasmin communicated with Catering to get correct number of catering in upper deck as initially she only had 7 trays and meals; She guided 2 FG1 Crew on how set up bar carts and meal carts; Worked as a galley operator and also double ended the cart in cabin;Prepared for second service by swapping carts;After finishing her tasks in upper deck she came to main deck to help the front economy to do hot beverage service Her I&U standard was immaculate at all times; maintained a pleasant smile while offering service and conversing with colleague and customers,KIS Application
"Equipments  loaded on a no operating FC cabin3 class configuration aircraft operating 2 class both ways, and FC Equipments were loaded carts and containersAnd suite amenities (headsets and stationary box set and vanity kit) were loadedit is an extra effort for loading and for collecting then offloading, also it is an extra weight for the aircraft, last but not least, the items might be damaged during the process of loading, collecting and offloading for a no FC flight",Printer
Entertainment System inoperative Customers Entertainment system was inoperative thought the flight and 3 resets and a seat box rested could not get the system working  The flight was full so there was no alternative seat for the Customer,KIS Application
"EMK opened (seal no's 130547 & 130548) to treat a customer (21E, Ms Courtin) with suspected food poisoningEMK sealed directly after use with seal no's 112491 & 112492",KIS Application
"EMK Opened   EMK opened by mistake but however, with Captains permission  No medication used  EMK was opened and closed by CSV Rami Wazir (384719)   EMK case no: 197   Closing seal: 102139 and 102139",KIS Application
"Duty Free seals did not match the seals as per the HHC DF 628 operated by crew member Ana Carolina (442526), did not have any seal match the HHC The opening seals on the HHC were, B010767684, B010767685, B010767686 however, the actual seals on the cart and containers were B010767678, B010767679,B010767680 All the seals in the Cart as well did not match the seal numbers on the HHC Closing seals used, A009266241,A009266242,A009266243 No items were found missing",KIS Application
"DUTY FREE SALE  Customer's husband (Mr Evgeny Fleysher 20E) was choosing items from the duty free magazine to buy for Mrs Smirnova  When paying, it was Mrs Smirnova's credit card that was given to purchase the items  Mr Fleysher however, signed the credit card slip as Mrs Smirnova refused to  The back of her credit card was also not signed",Printer
"Duty Free prices don't match between the magazine and HHC Items on the sale, page location in the magazine and price respectively:  item 2101 10, page 49, USD162;  item 2097 01, page 99, USD80;  item 1974 09, page 97 USD60;  item 2027 05, page 100, USD18 Total of the bill should be USD320HHC displayed a total of USD322Please check Duty Free pouch 17315 will have a shortage of USD2 from this sale DF413ISR 116961300001Receipt 4",KIS Application
Duty free container availability before departure Crew member CSV  Darja 399282 was called for the flight as GR1 Darja was given L4A position (duty free operator in JC and she agreed she was able to operate the duty freeAfter take off Darja informed me that she forgot to check the availability of the duty free container with drawer 89  Stated she realized after take that it was not loaded and the previous sector container with metal seal was not off loaded in DXB,KIS Application
"During the service , customer asked her screen to be reset The subtitle at the bottom of the screen keeps popping every 5 seconds and irritates herShe also exclaimed that on her previous flight from England, her seat would not even recline",KIS Application
"During meal service, customer wanted the chicken from the menu  Chicken was very popular on this trip that we ran out soon",KIS Application
"During boarding customer Mr Lichtenstein claimed that he was poisoning from the lounge food in AucklandCustomer stated that he is suffering from Diarrhoea Wen made attempt to take sample customer changed his statement and stated that he s perfectly fine and not suffering from any medical condition,",KIS Application
"During Boarding A Baggage fell on Customers Right Arm  Ms Lawrence informed me that a baggage had fallen on her right arm from the barrack and she feels    her right hand swelling up  Ms Lawrence insisted to be seen by a medical professional  Ms Lawrence also stated that she should be sat in business class and during the transit stop allowed    lounge access  Mr RUDRAJIT MITRA witness the accident and confirmed that a baggage fell on Ms Lawrence while another customer was arranging her baggage  Mr Mitra contact details,Mail address : rudrajitmitra@gmailcomContact no: 27632132866",KIS Application
Due to a severed sand storm in BSR we were delayed on ground for 3 hours and 45 mins with PAX on board Many pax complained to he hungry,KIS Application
Due to 4 crew shortage in the briefing few positions were allocated to different crew till other crew joined us on ACSafety and security searches for MR1 was initially completed by Youness387254For ML5 by Peter440924For ML2 Priyanka 433614Crew members who joined us late areEmilie CSV 422099Jessica GR1 428792Daniel GR1 432485Kristina GR2 442823These crew done security searches for their assigned areas only on the return sector,KIS Application
"Disembarkation requestDuring farewell rotation Dr Saeed requested her family of row 49, D, E, F to disembark from upper deckCustomer stated not feeling well and preferred her family members to disembark with herCustomer stated she was having cold",KIS Application
"DIRTY SPOON  During the lunch service, customer informed me that the spoon was dirty and she needed another spoon",KIS Application
DIRTY SEAT COVER Customer relocated from 9A to 10D as the seat cover was stained,KIS Application
Difficulty in breathing During service times customer complained that she is having difficulty in breathing and she feels very tired Customer speaks a bit of Italian and her origins is Bangladeshi Customer claimed that she didn't eat anything all day long and she needs to sleep and she will be okay Customer was offered food and refreshments but she declined and we had to push her to eat a bit Oxygen was administered for 10 min and afterwards she felt much better Medical ground was not contacted Customer went to sleep and was monitored throughout the flight Before landing I checked on her and she was feeling much better MIRF report :354496,KIS Application
"Difficulty breathing  Passenger's contact : 3 Snell Hatch, Crawley, West Sussex, RH117JB, UK  During cruise, passenger experienced difficulty breathing  Oxygen was given to him and hi condition started to improve immediately  Once he started to feel better, he did not want to use oxygen anymore  He fully recovered before landing",KIS Application
"DF899 has 4 items missing or openingnil stock not reflected by the previous crew on the ABC No909086: two items 2085 from drawer 4 item 2048 from drawer 9 item 2113 from drawer 10Opening seals:  A008916643, A008916644, A008916645",KIS Application
DF 1018Seals numbers:7500755797                        7500755798                        7500755799 The duty free computer inoperative so I close it manually and I used this seals numbers,Printer
Devices not syncing to net gear the devices were not connecting to the net gear and were not synced even though they were working properly on the previous sector,KIS Application
"DELAY IN SERVICE  Due to bad weather forecast, the start of service was delayed Service was started about 40 minutes after take off",KIS Application
"Defective mode controller After pushback, customer informed the crew that his mode controller was inoperative as its screen was totally blank",KIS Application
"DEFECTIVE MODE CONTROLLER  Team talks with premium cabins focussed on checking suite operations including mode controller  Despite this check, MrHill's mode control stopped working  Multiple resets including master reset failed",KIS Application
Dear team on Ek 414Please assist to reseat Ms Utz if possible to reseat her in the front of J class cabin because the lounge on our flight was noisy and she just wants to rest on the SYD sector,KIS Application
"Dear SirMadam I would like to share my work experience with my colleague Mladen on EK 205 Mladen was observed interacting with customers from Adults to children, he also built rapport with his colleagues in all cabins Mladen had thorough knowledge whilst assisting me with a customer medical incident onboard and reassured family member Upon arrival to the hotel in JFK Mladen offered to take dinner orders for his colleagues who were tired to step out to grab their dinner and then delivered it individually to their rooms Out of departure from JFK Malden was observed assisting the engineer to change seat covers After completion of economy service Mladen volunteered to assist his colleagues in business class on all sectorsOverall Mladen was highly motivated and an inspiring role model to his colleaguesI would like to wish Mladen all the best with his tenure with Emirates and keep up the great work",KIS Application
"Dear Sina, I just flew with one of your shining stars: Sarah, 392616Sarah did a great job in building Personal relationships with our FC customers, anticipating their needs and looking for opportunity to go beyond Sarah also displayed great teamwork On all sectors, she volunteered to help her colleagues in both JC and YC Her help was much appreciated for without it, we would not have been able to take our legal rest Sarah is a joy to work with She is very professional and friendly",KIS Application
"Day off after ULR operationPlease forward to management and scheduling (options not available on KIS)A lot of my crew including myself had 1 day off then leave after this flightThis is inadequateAfter a ULR flight there should be 2 days off We're scheduled to arrive at 21:15, so duty finishes at 21:45 Therefore narrowly fitting into 2 local nightsBut if my duty finishes at 21:45 and my leave starts at 00:01 after 1 day off, this gives aprox 26 hrs and not 34 hers for my day off",KIS Application
"Cutlery and Teaspoons   Not enough cutlery was loaded for dessert, fruit and cheese service   Not enough teaspoons were loaded for the ice cream service   Suggest loading more than one pack of cutlery for a full load",KIS Application
Customers were escorted to seats from door and welcomed by name All customers had flood items and drinks No comments or complaints raised,KIS Application
Customers provided with Jclass meals On arrival in KWI ground staff asked me if we had Fclass catering on board as they had last minute Fclass booking for the flight Customers were informed before hand by ground staff about the catering,KIS Application
Customers IFE was not working and only music could be played in from the screen even though reset was done few times,KIS Application
Customers IFE was jumpingAfter take off Mrs Yap alerted crew that her screen was jumpingIt took several attempts to reset but eventually worked after 3 seat box resets Mrs Yap said she was upset because on her previous flight the ice was not working,KIS Application
Customers IFE INOP One hour after take off customer upgraded to Business class,KIS Application
Customers complained on time spending for the service Few customers complained that it took longer time for the service than usual So many customers had cocktail drinks during the service Almost 10 customers were in the lounge during meal service,KIS Application
Customers companion was complaining of the customer behind her that he was pushing her chair Customer during service had complained of the customer behind that the gentleman was pushing her chair Customer seated in 28C and 29C was arguing loudly people around have heard them Customer on 29C stated that it was not my intention to push her chair my knees are long that's why,Printer
"Customer's IFE screen was inoperative From the beginning of the flight, customer's IFE screen was inoperative",KIS Application
Customer would like to request an AVML for his future flights,KIS Application
Customer wishes to have ASIAN VEGETARIAN meal for future flights,KIS Application
Customer was welcomed as per standardsIntroductions were madeCustomer was served and monitored during the flightHe was handed over to ground staff on disembarkation,KIS Application
CUSTOMER WAS UPSET FOR NOT GETTING VJML  Mr Patel asked for fruit platter  He had not ordered it  While probing I found that they are Jain,KIS Application
"Customer was unhappy about no alcohol service on ground out of IndiaAfter boarding with doors still open , customer asked for mohito and was told we were unable to serve alcohol on ground He appeared upset at first and appeared fine with explanation",KIS Application
Customer was seated in a suite of which one window blinds did not shut,KIS Application
Customer was observed by crew to drink several wines (5) in quick successionMrs Wardle then proceeded to knock drinks over herselfCustomer then requested a baileys with whiskeyCustomer became very defensive when refused alcohol stating she was not drunk and found this ridiculousCrew member Nicola then served customer baileys and whiskey despite me advising crew not toThis was discussed with crew member separatelyCustomer became quite upset stating she had been ill and was taking lots of medication (diazepamValium)Customer stated she felt that she was being incorrectly punished for no reason and became quite upset,KIS Application
Customer was not happy that we didn't have malt whisky served inboardDuring the service customer asked crew member Ruth for a glenfidic,Printer
"Customer was not happy as the landing cards were not available due to aircraft change Customer was welcomed back by the cabin supervisor and upon boarding however he said (that it is usually the purser job to come and welcome me back and give me the fast track)Customer was not welcomed back by me personally as i was busy with MrBrosnan our FC wheelchair customer who needed help to the toilet , attending to him with the service and he was talking to me about his seven month hospital experience",KIS Application
"CUSTOMER WANTED AN EXTRA MEAL AND WAS ASKED TO WAIT  Customer had the cold cuts during the service and asked crew for an extra cold cut, after he had finished his meal  Customer was not happy when the extra cold cut could not be served immediately",KIS Application
"Customer vomited, was feeling nauseous and had belly pain",KIS Application
CUSTOMER UPSET BECAUSE HE HIS SEAT WAS MOVED FROM THE FIRST CABIN OF ECONOMY TO THE SECOND CABIN,KIS Application
Customer stated to the Fclass crew that She did not like that MR Dudley 1F approached her regarding children being loud,Printer
"Customer skywards miles which are 11500 miles are expiring on January 31, 2018",KIS Application
Customer seated next to him During boarding customer from 41C transferred next to Mr Lizin in 51E As shown on Mr Lizin's profile he prefers to have the next seat vacant,KIS Application
"CUSTOMER SEAT BACK WOULD NOT STAY RECLINED  During cruise, customer claimed that his seat back would not stay reclined",KIS Application
"CUSTOMER SAID THE FISH WAS OFF  During the lunch service Mrs Asmaa Malik seated at 8J called the crew Tennille (431311), and told her she didn't like the appetizer  Mrs Malik was having salted fish salad and she said: this fish looks like if it was off",KIS Application
CUSTOMER REQUESTED TO RECORD THE VIDEO CLIP AT JC LOUNGE                                                                                                                    Mr Fuenteshernaandez asked the permission from the purser to visit JC lounge to film the video clip,KIS Application
Customer Requested to in Flight Deck For Landing Mr Alawadhi requested if he could be in the flight deck so he could film the landing,KIS Application
CUSTOMER REQUESTED FOR SOCKS BUT IT WAS DECLINED   Customer requested a pair of sock on board but it was declined Told him we only have eyeshades on board now He sarcastically said if could have 2 eyeshades so he can put it on his feet   Mr Oerer told me I can do something about it,KIS Application
Customer request for upgrade  Before take off customer requested for an upgrade   AS take off was about to happen soon and checks needed to be passed i informed customer that upgrade could be processed after take off and customer agreed,KIS Application
"Customer remote controller blank screen  Shortly after take off, customer alerted crew members that her remote controller was not working",KIS Application
"Customer offloaded during boarding  Customer boarded the aircraft wrapped in a blanket, coughing, pale, sweating and with runny nose  He mentioned to crew he had fever and asked for a paracetamol After customer went to the galley and asked where was his seat  Customer looked lost and confused  Later I approached Mr Bait and asked if he was able to do the flight as he looked sick, and he mentioned he had fever  Customer said he was fine and able to do the flight  We asked customer permission to measure his temperature with Tempus, and called medical assistance for assessment  Medical assistances found high blood pressure and fever  When we were in the flight deck communicating with medical support on ground to decide if we offload the customer Mr Bait decided to offload himself  Customer was offloaded aided by medical assistance",KIS Application
"Customer observed upset and crying  During the flight customer was observed crying and sobbing next to the dry galley at L2 door  Crew member approached Miss Heap to see if she needed any help, but she stated that she is just having her moment and declined help  Miss Heap then returned to her seat and continued crying there  Later on, the customer approached crew member's in the galley and told them that she is having a difficult time and is dealing with some emotional issues  Customer had five alcoholic drinks throughout the flight, but did not show any signs of intoxication",KIS Application
"Customer not satisfied with the serviceService sequence states : Drink service with warm nuts followed by Main meal service (Drinks without nuts) 1 hour 30 minutes after take off  After take off, Customer stated that he was feeling very hungry and wanted to be served his main meal  He was also seen speaking loudly at crew member Chloe who was at that time talking with customer on 6K  After being informed of service timings in the cabin, he asked if we could make an exception for him  Customer had his eyes closed and sleeping when his appetizer was being served Crew had woken him up during initial lay up  When serving him his main meal, Mr Hussein also rejected his main course saying that was not hungry any more",Printer
Customer non compliance  Before take off while securing the cabin customer transferred to 51E seat and placed his bags on 51F and G and did not want them to be stowed in the over head locker Asked customer several times but customer said he does not need to follow instructions as he is not an employee of the airline Customer also stated that he was asked by one of the crew 98 dollars for the seat and when asked who it was customer said it was me  Explained to customer that cabin crew does not handle the paid seats and only the ground staff at the airport counter can do it Customer seated next to the platinum passenger and advised him that he can seat on 51G so that both of them can have extra seats but customer declined Customer informed crew that he spoke to the platinum member and he said that he was ok taking 3 seats Followed up with the platinum member and he said he was ok with that,KIS Application
Customer Mr Adlem was not happy to be sited next to another customerCustomer requested to be sited by himself Mr Adlem was not happy with the aircraft parking bay,KIS Application
Customer meal     Customer did not order an AVML however did request for it during the meal service   Unfortunately we did run out of AVML choice due to percentage catered from Dubai,KIS Application
"Customer likes to cancel the spml, from his profile",KIS Application
Customer is very tall and requested a bulk head seat but did not get oneHe was also separated from two of his daughters with who he is travellingHe was not allowed to pre book  a bulk head seat in LHRCustomer said he would appreciate a bulk head seat as his next flight was very longIf possible please help Mr couper find a bulk head seat,KIS Application
Customer is requesting to have a VGML as soon as possible,KIS Application
"Customer is 7 years old, and was suffering from vomiting and stomach pain when he boardedHis mother confirmed that he had vomited 03 times in the past 5 hours He had not been given any medication nor visited any doctor",KIS Application
"CUSTOMER IFE WAS COMPLETELY OFF After take off, Mr Magdi IFE screen was turned off After 3 seat box reset it was still off",KIS Application
Customer had a VGML meal and complaint about the poor selection for the appetizer stating that it is too similar to the salad in the salad bowl and it's crap,KIS Application
"Customer gave feedback on lamb hot meal choice for lunch He said that meat was soft however was not properly seasoned, tasted bland according to himOn the other hand he said that light bites seafood was perfectly seasoned",KIS Application
"Customer found hair in desert During the flight from Dubai to AMm Whilst distributing the meal trays Mr Alkhatib uncovered his desert and pointed out to the crew that he sees a dark black long hair in his desert He continued to eat the rest of his meal and was offered a different tray and desert, but he refused Customer contact email mackrele@gmailcom Follow up required",KIS Application
Customer felt dizzy and had difficulty breathing she stood up to go to the toilet and suddenly felt dizzy and faint she said she felt cold and was having difficulty breathing she felt much better after being on oxygen for a few minutes no further incidents233264441469PO Box 2869 Accramaim Ghana,KIS Application
"CUSTOMER EXPERIENCE We had 6 customers in F class, including 1 upgrade due to over sales All customers were explained about F class products and services",KIS Application
CUSTOMER EXPERIENCE All customers were greeted and escorted to their seats during boarding Three customers had lunch and the rest of the customers enjoyed drinks only,KIS Application
CUSTOMER EXPERIENCE   FIRST CLASS  We had eight customers travelling with us in First class,KIS Application
CUSTOMER EXPERIENCE   FIRST CLASS  We had eight customers in First class on this sector,KIS Application
Customer during cruise complained about the IFE being frozen,KIS Application
"CUSTOMER DRANK FROM HIS OWN BOTTLE OF ALCOHOL  During the meal service, it was observed that the customer had a his own big bottle of whiskeys and drank from the seat",KIS Application
"Customer discontent with her seat due to obese customer on the seat next to her   During boarding, Mrs Gross approached cabin crew Marcos Lanier, staff number 454718 claiming she wanted to move seats due to the fact that the gentleman next to her was overweight  All vacant seats were middle seats  Mrs Gross swapped seats with her husband",KIS Application
"CUSTOMER DID NOT RECEIVE HER SPML  During the continental service, a GFML for Mrs Nebo was mistakenly given to another customer by the crew member   Customer was offered service recovery, however she did not accept as she opted for the turkey sandwich from the continental service She seems okay as the crew monitored her throughout the flight  Mrs Nebo received GFML for lunch service   No further incident to report",KIS Application
"Customer demanding a large bottle of water: During boarding Mr Strohbehn asked the crew for a large bottle of water Crew informed him that she will check with her senior, however it is a full flight and this is not usually customary to offer to customers Customer demanded saying he is a gold skywards customer and he always gets it on his flights CSV Mahmoud spoke to the customer and reiterated what the crew had told the customer The customer then demanded to speak to me I spoke to the customer after take off, he was very upset that we are withholding this request Customer wanted my name as he insisted that he would like to write about me I wrote down my name and staff number for the customer",KIS Application
"CUSTOMER COMPLIMENT:  Mr Simekha wanted to ensure that crew members Rhiannon Corbett's (404486) performance was acknowledged & documented  He highlighted that Rhiannon was extremely considerate & helpful with him & his child throughout the flight especially because he was travelling alone with the child  He mentioned that because of Rhiannon, he received everything that he required without having to prompt the crew at any given point",KIS Application
Customer complaintMs Evins complained regarding a second customer that decided to sit next to her and occupy the two vacant seats beside her ms evins was upset   as the customer fell asleep on her shoulder this made her very uncomfortableMs Evins brought this to my attention and asked me to talk to the other lady,KIS Application
"CUSTOMER COMPLAINT: LUNCH SERVICE Customer brought to my attention her disappointment as she had to wait for a long time until she was offered lunch She  stated that on her inbound flight she was offered a drink before meal, and this didn't happen on this flight   She also stated that she was offered coffee only 5 minutes after she received her meal tray, she rejected it and was never offered again She stated she enjoyed the afternoon tea service  She accepted apologies No further complaints",KIS Application
"Customer complaint regarding unavailability of breakfast choice and shower spa timingMr ranlaul slept immediately after take off, I offered the menu but he declined and said he would eat later When he woke the fg1 maykel 412542 offered a choice off dining options and he requested a pie from light bites and green tea which was served After this, the customer requested additional pillows from maykel which were also provided2 hours prior to landing the customer requested breakfast with fg1 ye 400068 His choice of cold plate was unavailable, however she took one from JCL, by the time she returned he was not happy and did not want to eat As the customer slept immediately after take off he did not request his shower spa until he awoke approximately 4 hours after take off in which case the preferred timing of 1 hour prior to landing was unavailable He was offered 25 hours before landing but did not accept this The customer accepted coffee, juice for breakfast Customer requests a follow up",KIS Application
"Customer complaint in J class  During purser's farewell rotation, when spoken to MrKowalski, Customer stated that he is not entirely happy with the flight  When purser inquired regarding any issues, customer explained that he did not get an answer from team members whether he could have a F class kit bag for his wife or not  Customer also mentioned that, while he was at the lounge, crew member did not ask him whether he would like a drink Therefore he had to speak up and ask for his drink Customer stated that crew member in the lounge should automatically ask to offer a drink to customer",KIS Application
Customer complaint due to delay Customer was upset that he was not given the option to be off loaded as well Customer stated that there should have been better communication from the Captains side and that he should have informed the customers that they could off load themselves Customer shared that he wasn't going to off load himself however if he knew  he could do it who could have taken it into consideration,Printer
"CUSTOMER COMPLAINT  FOOD QUALITY   Mr Mian stated that he could not bring himself to 'swallow' any of the Chicken with creamy mushroom sauce (served with Gnocchi, green beans and cous cous) which was served for Dinner  No complaints were received from other customers regarding this menu choice, infact crew stated that when clearing trays customers stated the opposite",KIS Application
Customer complaint  Customer asked during boarding if i could change his seats to be seated next to his wife Customer complained that he had been given the LFML that he had ordered,KIS Application
Customer complained IFE System not working  Mrs Ketelsen mentioned to the crew members that her IFE System is not working  Mrs Ketelsen was very happy after her seat was changed  Mrs Ketelsen was observed sleeping until the rest of the flight after the meal  was served,KIS Application
"Customer complained about their seatDuring boarding Mrs Dianez complained her daughter seat doesn't stay upright positionAfter moving the customer to new two seats, customer asked to get four free seats if it possible",KIS Application
CUSTOMER COMPLAINT   SPILLAGE   During 'we care' crew member Jieun Yang 453408 accidently spilled tomato juice on the above customers jacket with some going in her hair   Customer was upset claiming that she had paid to have her hair straightened and now would need to go to the salon to have it done again   She did not wish for crew to clean her jacket as she did not want to have the fabric rubbed incase of damage  The jacket was 100% polyester however did as she asked and did not attempt to clean it,KIS Application
"Customer commented on playing card availability  When customer was informed about that there was no more complimentary playing card, she appeared disappointed She commented that playing card has been always a good souvenir about the airline and about the trip, Thus she and her family felt it was unpleasant that the complimentary product become the item for selling",KIS Application
customer claims to be a vegetarian on today s flight only on his next journey he wont be a vegetarian Was asked if we can order a VGML for his next journeys on EK network he declined,Printer
"CUSTOMER CLAIMS THAT HER MILES HAVE NOT BEEN ADDED FROM PREVIOUS FLIGHTS  Customer brought it to my attention during the flight, that her miles from previous flights were not being added to her Skywards Account",KIS Application
Customer claims he ordered champagne for after take off however this wasn't servedI got to know this while doing the wines with the meal,KIS Application
Customer claimed that she request for vegetarian special meal however we did not received any SPML on her name Customer wants AVML as her meal choice for her future flights,KIS Application
"CUSTOMER CLAIMED HIS CHILD DID NOT GET HIS CHILD MEAL, HE DID NOT COMPLAIN, HE WAS SATISFIED WITH THE SERVICE IN GENERAL",KIS Application
Customer changed his mind,KIS Application
CUSTOMER ASKED TO OFFLOAD HIMSELF IN ABIDJAN THEN CHANGED HIS MINDMr Samardzic after boarding informed the crew he wanted to offload himself and stay in Abu,KIS Application
"Customer and his family did not appear happy with our regulations  during boarding, Mr Alsalami stated he and his family wanted to eat their lunch on ground, before take off  the crew apologised and explained to him that unfortunately we did not have time to serve lunch on ground as we were getting ready for departure   we offered to give them the menus and take their orders so that the meal would get delivered asap after take off  we also offered sandwiches and snacks that they could have during take off without compromising the on time departure and the safety requirements during take off  customer asked for his family to be moved to different seats in the cabin and they were offered all teh options available to ensure they are satisfied  during the flight, a few customers (children) who were travelling in YC were observed to be in FC",KIS Application
Customer  had ask for a pin from crew member fang 455448 and she had told the customer she don have a pin Customer had ask her to remove the name tag and give it to her Fang and told the customer that she cannot remove the name tag,KIS Application
"Cusstomer satisfactionSheik Almaktoum was met at the door, escorted to and from his seat and given a full intro and settling in experience as per standardHe did not wish to eat anything throughout the flight and spent most of the flight in the JC lounge talking with his friends who were travelling in JCHe requested for two of his friends to either sit closer or in first class prior to landing as to disembark together, this was done for them",KIS Application
Curtains were not provided,KIS Application
"CURRENCY CONVERTOR INCORRECT : DF 440CF Card label UAE0989ISR No 117045190001 Total sale was 1590dhs It was suppose to convert to 436 as the customer wished to pay some amount in USDHowever, it was converted to 433The customer paid 400 and 121dhs   equivalent to 33Therefore, there is a shortage about 9dhs",KIS Application
Cucumber slices were not loadedCustomers ordering the virgin Cucumber gimlet had to be denied their request,KIS Application
Cucumber Ribbons The Cucumber Ribbons were not loaded  from the garnish selection,KIS Application
Cross cabin product Customer requested for the pajama from first class,KIS Application
CROISSANT SHORTAGE  Not enough croissant to offer for the all cabin  5 customers asking for croissant but unable to offer  Several customers asking for a second croissant,KIS Application
CREW PULLOUT TO THE AIRCRAFT,KIS Application
Crew performanceI observed crew Victoria's performance as below:  She volunteered to help breakfast service in economy  She used proper service phrase and displayed smile as well   She delivered the service in professional manner,KIS Application
"CREW OBSERVATIONS:   Mrs Agha informed crew after take off that her seat was broken as the seat buttons were not working   The suite was still locked as crew had just been released for service when she made the complaint   Mrs Agha had made a drink and dinner meal order on ground   When crew were ready to serve her champagne, the suite doors were closed   Purser checked with her son (Mr Agha at 1E) if the crew should wake up his mother and he stated it was best that she not be woken   Crew advised Mr Agha that time permitting, they could serve her dinner later on   Mrs Agha slept the majority of the flight and only woke up on top of decent   No formal complaints made",KIS Application
"Crew members hit the back of Dr Amegadzie's leg with a cart during the service, because his foot was sticking out of the aisle  He shouted and said you could have broken my fucken leg",KIS Application
Crew member stood down from duty as she was not feeling wellIn liaison with captain decision made to dead head crew member in JcSTD 1400STOOD DOWN TIME 1700,KIS Application
Crew member Shwe was pulled out from home standby and operated as CSV,KIS Application
CREW MEMBER OPERATED HIGHER GRADE:  Please be advised that Chung Lee operated as a GR1 for this flight,Printer
Crew member Andre Gaspar s450944 during security search in Madrid found the cart sealed with both green and metal sealNo seal was found inside the pouch,KIS Application
"Crew left a note that item 1854 Lacombe la collection is physically present in drawer number 7, but missing from the opening stock It's not possible to adjust the count in the HHC The duty free cart number is 690Camilla Braghetto 439398",KIS Application
"CREW INJURYDuring TOD  i was assisting an elderly customer at 7J to place the bag in the hat rack,I experienced a very stiff spasm in my upper backMentioned the same to my colleagues who massaged on the area for a minute, but when i was seated for landing i could feel the pain in my back",KIS Application
CONNECTION ISSUES Noted that mobile connection was intermittent on this station and took some time to connect and download flight information for the onward sector,KIS Application
