description,subcategory
"Passenger was offloaded after boarding the aircraft, as advised by medical services due to an ongoing medical condition that required clearance to fly",Security Search
"As the crew boarded the aircraft, Susana Serrano Mugica 436167 was stowing her personal items to the side closet stowage at L2 door and as she has got distracted for a minute, someone had stolen perfume Channel Chance from her  One hour before landing,",Theft
"During securing the cabin for landing with seat belt sign on, customer refused to hand over his cup with hot tea and decided he will remain standing up drinking it   Later on he went to the lavatory at 9000ft while crew were trying to stow away blanket",Disruptive/ Non
"While conducting security search, 2 engineers were working on suite 2A which prompted L1 to wait for them to finish so she can conducted her checks   One of the engineers aggressively stated that we are not delaying birding because of that and she can",Security Search
"Duty free bag stolen  During disembarkation, customer claimed that someone took his Duty free bag with cigarettes in the hatrack above his seat",Theft
security search for ML3A (galley) position was completed by ML4A as the crew,Security Search
"During the meal service, it was observed that Mr Martin had A suspicious behaviour and was looking pale and sleepy   He was observed putting his face down on top of his meal tray   When I was passing by in the aisle I asked Mr Martin if He needs anyth",Suspicious Behaviour
lap top received in DXB handed over to ground staff in ARN   serial no: 162154   EK972033   one silver coloured apple MacBook   received by staff s97741,Precious Cargo
4D's applied   Since the beginning of the flight customer was using an aggressive tone with crew   Customer demanded vodka continuously,General
Locker Stowage Waybill 29680: Human eyes,Precious Cargo
Refusal to open window blinds   Mr Huwart was reminded to open his window blind for landing   Mr Huwart just kept to ignore to do so   He was reminded three times by cabin crew Jacob after which he was told to do so assertively   He and accompanying partner laughed at the cabin crew and finally opened the window blinds,Disruptive/ Non
Customer not securing child with seatbelt      Mrs Zayed had to be asked 3times to sit her child in seat and secure the seatbelt both formtake of and landing   her behaviour was not very compliant,Disruptive/ Non
Precious Cargo   Ronish s403847 handed me a box containing donated eye as precious cargo   The box had rush tag numbers 17692843645   Box had police stamp that was screened and security checked   Waybill number 44932 had all the above information deta,Precious Cargo
Precious Cargo   Security officer John Vinod s777646 handed me 2 boxes containing diamonds as precious cargo   The boxes were kept inside plastic bags   Plastic bags were sealed with 2 seal numbers 6372180 and 1710437 38   The 2 bags had rush tags nu,Precious Cargo
"customer was identified as the last one using LAV 5MK right before the smoke detector was activated   customer denied that he had been smoking in the lavatory   while talking to the customer, it was observed that customer had slow and delayed response",General
"After take off, Mr Zhu came to the galley and shout to crew Cold! Get me blanket! He was swearing in Mandarin very loudly and saying Stupid! How the fuck am I going to sleep if you wake me up twice? Get me the fucking blanket He went back to his",Disruptive/ Non
"Customer wanted to upgrade using his credit card As per the ground staff instruction: If customer would like to purchase Duty Free on board only cash is accepted This was highlighted in the copy of the email from EK( Fraud prevention & Investigation unit)   Customer arrived with his friend MR Holland seated at 40D and stated that they would like to use credit card to upgrade for 2 people as they had an accident in Thailand and MR Holland was with a cast on one of his legs   I informed customer politely that on today flight only cash can be accepted as we don't have the manual credit card machine  During the flight , Mr Loxton requested to buy all perfumes for men",Confidential Issues
"Customer Was Being Aggressive To Cabin Crew     Right before landing customer asked Purser Sinjana 271246 who was pulled out as a business class crew, how long will it take to serve him his breakfast  Sinjana asked customer what he wanted, tea or coffee but customer started shouting at her in a rude way saying, :You do not ask me, you served, ok forget it I do not want my breakfast now!  Sinjana kindly asked customer again, :Would you like to have tea or coffee?, customer shouted, :Bring me the purser!  I was standing near the customer and heard him shouting and Sinjana, therefore I quickly checked with crew Fadhila 426518 who took the order for this customer  Customer claimed that he was awake for an hour but no one served him breakfast but he gave instruction to cabin crew that he wanted his orange juice right before landing, therefore crew did not serve him his express breakfast yet",Disruptive/ Non
Voluntary Offload   While on ground Miss Ting vomited a number of times   GSM was called and allowed for the customer to continue with the trip   However the customer voluntarily offloaded herself and said she could not continue with the trip as she had a long journey to go and she was afraid of her condition worsening,Airport
Baggage ID   During the baggage ID a black cabin bag was found in Economy class,Security Search
Crew Member Lost and Found  Email sent to myself regard a crew members MOD found on the 25th of May  MOD was handed to me and was signed for by myself  Bag LF445393 was handed to me unsealed and when I asked the groundstaff why it wasn't sealed he said to me you can seal it!  Bag contained MOD and was sealed,General
"Security Search BOS DXB  As per station information manual security search is conducted by an External Service Provider  Ground staff handed me a security search check list  I explained to the Ground staff that this is not as per procedure, he replied with I don't know but everyone signs this and hands it back to us",General
"MrXu Zhou did not request any duty free purchases and also notice him not moving from his seat, he was seated in his allocated seat in 21K for the entire duration of the flight",Fraud
Customer was smoking in the cabin and saying that today is the last day of the world    I smell cigarettes smoke in the toilet Customer said It was me who smoked  I told customer that it is not allowed and he smoked in front of me saying  what are you going to do about it? After crew members arrived he stopped smoking Customers travelling around him were concerned about their security Customer was met by emirates security on arrival,Disruptive/ Alcohol
"ALCOHOL CONSUMPTION    During cruise, Mr Thapa seated at 62A was observed requesting and drinking alcohol quite fast  Upon investigation, Mr Thapa was served with 3 wines and 1 beer in a matter of 30mins  Upon speaking to Mr Thapa, there was a strong smell of alcohol from him  He's starting to have a slurred speech however still calm  Mr Thapa was persistently pressing the call bells every 2 mins  Customer who transferred at 62C started asking crew members on When are we going to stop serving alcohol to 62A?",Disruptive/ Alcohol
"cabin crew YILLIN staff number: 453331 approached me and stated:   Mr Amainei has approached her stating that he was watching her eating a lot   she replied that she was nibbling only , he replied no , i have pictures  Mr Amarinei Stated to me : he took",Disruptive/ Alcohol
"Customer was observed to be slightly under the influence of alcohol from the beginning of the flight Further consumption was closely monitored Customer was speaking loudly and kept asking for alcohol, was disturbing other customers around him However, he remained friendly and non threatening",Disruptive/ Alcohol
"As we were 2 VCM and we didn't have L4A position, I assigned R2A CSV Andreea 419828 to conduct pre departure security search for aft YC galley",Security Search
"Passenger shouting at crew member for no reason      During the service Mr Bannaga started shouting at crew member Simona 450489 as soon as she informed him that she will be back with his cup of tea shortly as he had already asked for a cup of tea while delivering his meal tray   Passenger claimed that crew member was lying and he never shouted at her , however when I went to speak to him he became really agitated for no obvious reason and starting shouting at me and cursing me the following  Fuck off ,who the fuck you are to speak to me   Passenger surrounding me witnessed how he behave and to avoid any further situation with the passenger i stepped back and informed the purser",Disruptive/ Non
MR Lee was offloaded from the aircraft during boarding CSV Bruno S408931 informed me during boarding that Mr Lee stated to him take me to my seat as I'm Drunk CSV asked me to check on Mr Lee if he is fit to fly with us I went to talk to Mr Lee however he was not in his seat I waited for him in the area Mr Lee was observed walking side to side unable to walk straight Mr Lee asked me to find his seat so I did Mr Lee sat on the arm rest as he was not able to control his moves  I asked Mr Lee if everything was fine with him He replied yes adding that he just had Cocaine MR Lee was offloaded before closing the last door,Suspicious Behaviour
"Pre flight security search : Due to the available crew compliment and the AC type ,the following security search area was delegated in accordance to the OM  E Rev 10 AC type   777  300( 3 class ) Crew compliment   13 L2A area of security search conducted by L2  Crew member Isabel ( 432890 )",Security Search
"Possible theft Just before closing doors in Rio, Mr Loiacono told me that he couldn't find his shoes He was sleeping on ground and had left his shoes under his seat, Since there was no time, we couldn't check with cleaners We looked around and asked customers but we were unable to find the shoes On ground after customers left we made a thorough check of the plane but couldn't find the shoes",Theft
customer voluntary offloaded himself   He claimed that He Lost his connecting flight Due to the Delay on ground,Security Search
customer voluntary offloaded herself   she claims that she MISSED her connecting flight in DME,Security Search
Crew needed to conduct security searches in specific areas as 3 customers voluntary offloaded themselves   Aircraft returned to stand due to technical problem,General
"customer voluntary offloaded herself   Due to the Delay on ground, she claimed she Lost her connecting flight in DME",Security Search
MsMosley had her mother seating on the floor  I asked her not to sit on the floor and she stood up but she was not happy About it,Disruptive/ Non
"Danielle was the last crew member in security, she was stopped for items in her bag The security staff member spoke very abruptly to Danielle Upon opening the bag Danielle explained she didn't realise the items were classed as a liquid and asked if they needed to be disposed Upon question the security accused her of arguing Danielle explained she wasn't arguing only asking as she was disappointed Danielle then said 'ok its fine just throw it away' and again the security staff was still aggravated as she accused her of speaking in an in polite manner",Airport
Mr Gilles was smoking in the toilet and eventually denied alcohol A safety report was written About This incident   When we landed Mr Gilles stood up and Refused to sit down   He questioned the crew member who insisted He take his Seat as to why When,Disruptive/ Alcohol
customer denied several times During cabin preparation for take off to stow her purse,Disruptive/ Non
Customers standing     One minute after landing in Delhi 3 customers stood up PA was made several times in English and local language to keep customers seated with seatbelt Customers sat down,Disruptive/ Non
"Pax with torn page in his passport  Customer informed YC CVS that, his 1st Passport page got cut while scanning it by the emirates GROUND STAFF  He informed me that , ground staff told him, they will handle it for him  When advised by the CSV, I informed the captain , who called VPNC  VPNC decision was to offload the customer and captain announced to Disarm the doors again  While bring the Customer to L2 to explain , THE CAPTAIN called me and informed that VPNC, arranged with the Lebanese authorities and allow him to travel,",Passports
"Customer got into a fight with another customer , Sandra Ademi 28F   According to Mr Coyle , since the beginning of the flight, Mrs Ademi was hitting her kids, so he told Mrs Ademi to stop, but the woman just responded to mind his own   Mr Coyle admitted that he kept looking back at the family as he was checking if the kids were fine, and this aggravated Mrs Ademi   Mrs Ademi got up on her seat started shouting to Mr Coyle to stop looking at her and the children   Mrs Ademi pushed Mr Coyle and in defense, he pushed her back, then Mrs Ademi threw a glass of water at Mr Coyle leaving him drenched and shaken",Disruptive/ Non
"During disembarkation in DXB customer caused An incident, where He verbally and PHYSICALLY attacked other customer and crew  While J class customers were disembarking, customer opened the curtain between J and Y class and wanted to enter J class   cre",Disruptive/ Alcohol
"Mr Iftikhar refused to strap his infant into the infant seat belt for landing   The infant was crying at the time and Mr Iftikhar verbally attacked crew saying that, the child is crying and its still 30minutes till landing,  what do you want me to do   The senior crew member Asked, Suggested and Insisted that Mr Iftekhar abide by safety regulations by placing the infant in the infant seat belt for landing",Disruptive/ Non
"Customer was asked to keep the noise down   During the flight Mrs Baker, Mrs Elliott 49B and Ms Taylor 42b had a few drinks (6 7)   They became a bit loud when they listened to music and sang aloud   Some customers in the area was complaining about the noise and the ladies, Mrs Baker, Taylor, Elliott was asked by the cabin supervisor to keep it down   Mrs Taylor, Elliott and Baker apologized and complied There was no further incidents during the flight",Disruptive/ Alcohol
"Non compliance  During boarding Mr Nagaki refused to show his boarding pass, when crew insisted for the boarding pass customer threw the boarding pass on the floor and waited for the crew to see the reaction  Crew picked up the boarding card and informed the passenger that it was for security reason that all passengers needs to show their boarding card during boarding  Passenger was upset and walked away, when purser went to speak to him he demanded a Japanese speaker  When the Japanese crew spoke to Mr Nagaki he informed that he was upset because his seat was right at the back and he had to board the aircraft from the ML1 Door  Customer remained being rude to crew throughout the flight",Disruptive/ Non
Locker Stowage Waybill   Ground staff handed me the item with Air Waybill No EK 971823  Serial Number of the LSW is  153333  Description of the item was a Black and Silver Ipad,General
"after take off, While searching for the social area products, I asked crew member Jiri Toufar who was carrying out security searches for the galley if he’d seen the chips   crew member stated He only broke the seals of the containers but did not have A",Security Search
Ms Ren was observed walking around YC cabin looking at almost every customer and then moved to a different seat Upon inquiry customer stated that her IFE was inop and therefore she needed a different seat Customer's IFE however was working perfectly and therefore asked the customer to return to her original seat However customer kept repeating the act several times,Suspicious Behaviour
Report about EK ground staff asking souspicious questions: On ground before passengers boarded EK ground staff on duty today in JNB airport asked me about the location of unused green seals I asked her to clarify her question and she wanted to know where to find on board the aircraft the green seals we are using to close carts and containers I find this question odd and I was very vague with my response I don't find any good reason why she needs this information,Suspicious Behaviour
"Customer observed to be inebriated and kept asking for alcohol from crew and other passengers   Mr Holloway was observed consuming alcohol in quick succession after which he appeared drunk   He kept requesting for more alcohol from the crew, who were delaying his requests   He had a slurred speech while conversing with crew and other passengers   Mr Holloway was observed trying to steal miniatures from the galley top, which, were meant for other customers   The passenger seated next to him claimed that she observed him taking a few medications and consuming alcohol at the same time",Disruptive/ Alcohol
"Customer observed to be inebriated and kept asking for alcohol from crew and other passengers   Mr Holloway was observed consuming alcohol in quick succession after which he appeared drunk   He kept requesting for more alcohol from the crew, who were delaying his requests   He had a slurred speech while conversing with crew and other passengers   Mr Holloway was observed trying to steal miniatures from the galley top, which, were meant for other customers   The passenger seated next to him claimed that she observed him taking a few medications and consuming alcohol at the same time",Disruptive/ Alcohol
"Passenger drank 7 beers throughout the flight Passenger was speaking very loudly in the cabin, disturbing other passengers",Disruptive/ Alcohol
"SUB   INAD   Customer was escorted to the aircraft with documents which were retained by me   Customer was briefed by the Bengali speaker, who informed them to remain seated once we land until crew escorts them to the ground staff",General
"SUB   INAD   Customer was escorted to the aircraft with documents which were retained by me   Customer was briefed by the Bengali speaker, who informed them to remain seated once we land until crew escorts them to the ground staff",General
"On arrival into ADDIS the customer remained seated after all other customers had disembarked   The customer did not follow the crew instructions to disembark however remained seated and was murmuring  I want to stay here, I want to go to Ethiopia",Disruptive/ Non
"Just prior to boarding, Transguard Personnel handed over 1 security sealed bag ( LF454459) containing a mobile phone, black colour under rush tag EK971827",General
"Mr Marshall 29F board the aircraft carrying with him a DF bag that he claimed does not belong to him   Mr Marshall claimed that he found the Duty Free bag, that contained 5 different perfumes, in the waiting area before boarding this aircraft   Customer refused to give the bag to the CSV Raluca that was boarding at L2 door, stating that what if no one is claiming the bag back? I rather keep it with me in case the owner of the bag is on this aircraft, so heshe can pick it up from me  customer's words",Airport
MOBILE PHONE LEFT IN LAVATORY   Crew member Piyathida Ketsriburin (450987) found a mobile phone in lavatory F in YC when conducting her we care rotation in flight   The phone was on and sitting on the vanity next to the toilet   It was a Black Samsung with a black rubber cover,General
Precious cargo transported   airway bill 176 90414155  received and immediately locked with existing seals intact,Precious Cargo
transfer to VCE Suitcasecabin bag   airway bill EK 900470 sn 7406536  received and immediately stored in an overheat hat rack with existing seals intact  was wondering if this is the normal procedure to be stored in the cabin since it cannot be locked in a secured area,Precious Cargo
Locker Stowage Waybill (wallet) was handed by ground staff to be delivered to MUC station   Rush tag number: EK971825   SL No : LF239310   Locker stowage waybill serial no: 153331,Precious Cargo
"Customer drunk continuously gin and tonic from the beginning of the flight We counted at least 6 gin tonic   30 minutes before starting the last service, customer was told that we will be serving him alcohol but in an hour time, since we were concerne",Disruptive/ Alcohol
LOCKER STOWAGE WAYBILL   Serial 153319   Seal 7406639   Tag: EK971809   Item: black backpack with contents,Precious Cargo
"Verbal abuse   During we care crew Jasmine cleared Mr Mc Donald drink as he was sleeping  30 min later customer woke up and asked crew very loudly and aggressively why his drink had been cleared Crew explained that his drink had been cleared because he was sleeping and that she would gladly make him another one  Customer stated that he never asked for his drinks to be cleared and he wanted another immediately  At this point crew realised that customer was displaying some signs of intoxication (Customer had consumed 5 cocktails at this point)  I approached Mr McDonald to apologise for the misunderstanding and could also see some signs of intoxication (Slurred speech and red eyes)  4D'd applied (Delayed, Dilute) as customer was drinking very fast and was coming back to the galley to ask for a refill  Customer had lunch then slept for the rest of the flight  No more incidents",Disruptive/ Alcohol
"Drinking Alcohol From His Own Bottle     Rianne observed that Mr Mcelroy was in tears on his seat during boarding   When I was securing the cabin for take off, I spoke to him to ask him to fasten his seatbelt , he reacted slow when I asked him to fasten the seatbelt and smell of alcohol   After take off, Rianne observed that he was drinking straight from his own bottle ( baileys)   During meal service, Rianne witnessed that he drank again from his bottle   I went and speak to him and he claimed that he needs to drink to get the pain away as his son just passed away He refused to let me keep his bottles for him   I offered him water and he accept the water   He claimed that he will not drink from his bottle again and he doesn't want anything to drink from the bar   he was asleep whenever I pass thru the cabin   Rianne witnessed that he drank from his bottle again after the check was passed, when she is seated on the jumpstart",General
"ASSET PROCEDURES SUGGESTION   During our flight there was an ASSET,   No communication was provided to the crew as per procedures,   During the search a crew member found an item and contacted the Purser through the PA informing about item found,   After that the rest of the crew realized there was an ASSET and it caused security search being longer than normal,   I am suggesting to make the procedure clear to contact the Purser through Purser call or direct interphone call only as a PA would make obvious for the other crew members making the ASSET not realistic which is different than its purpose,",General
Strong odour occurrence in galley   Crew members seated in Economy aft galley claimed that a strong smell of either chemical or vinegar like liquid in the galley left hand side area during descent and stronger just before touch down   Crew members complained of sting in the eyes and they felt better momentarily   No customer complained of any injury or discomfort during disembarkation,General
"ML1 AND MR2 MISSING  ML1 and MR2 position were missing  They were pooled out so they were joining us in the aircraft  We couldn't wait any longer, so the checks were commenced to avoid delays",Security Search
"CUSTOMER GOING TO LAVATORY DURING TAKE OFF                                                               During the take off phase of the flight, customer approached L4 lavatory   Customer returned to his seat but then got back up again after a few minutes   After being requested to return to his seat for the second time, crew stated customer said do you want me to piss on you   Customer then proceeded to unlock the lavatory from the outside and proceeded to use the lavatory   Customer apologised and stated that he just really needed to use the lavatory",Disruptive/ Non
2 crewmembers arrived to the aircraft at 0410  They were assigned L2 and R2 positions upon arrival however their security searches were done by L1A and R1A  Aircraft security searches completed as per SOP,Security Search
"Customer was observed talking alone (to herself) while standing and the accompanied customer (12G) doesn't speak English  We had a translator from the 12 D,E seats  Translator said that customer is an old teacher and she is talking about her students h",General
informed by previous senior crew that the passenger was denied alcohol and she disembarked the aircraft claiming that she is claustrophobic  the crew members also informed us that the passenger was displaying inconsistent behaviour,Disruptive/ Alcohol
"Mr Shenoy was upset that I asked for his boarding pass when he boarded aircraft  Mr Shenov claimed no one checks his boarding pass before, he only needs to tell them the seat number,  Mr Shenov claimed I delayed the boarding because he needs time to fin",Disruptive/ Non
"VPNC informed captain group security will attend aircraft Dispatchers informed me today departure EK11 01072018 had unruly customer also and were informed group security will attend There is NO group security in UK and no security will attend, only Police which does not always result in an arrest, depends on crew and any customer involved",General
Customer asked during the service for a coke can  Crew Teresa 442535 did not have one on the cart so informed Mr Mirchandani she will come back shortly  After crew moved ahead with the cart two more rows customer went and shout in the cabin at the cre,Disruptive/ Alcohol
shortly prior to closing the last cabin door Mrs Trofimova approached the L1 door and informed the crew that she wanted to offload herself in the presence of the ground staff,Suspicious Behaviour
Mrs Otero boarded the aircraft and requested to be upgraded she was informed the prices in USD and AED for upgrade   Mrs Otero kept asking for DISCOUNT price and tried to tell the supervisor Quinton that the will just sleep and not eat or drink   A,Fraud
Mrs Ramirez boarded the aircraft and requested to be upgraded she was informed the prices in USD and AED for upgrade   Mrs Ramirez kept asking for DISCOUNT price and tried to tell the supervisor Quinton that the will just sleep and not eat or drink,Fraud
"Disruptive passenger  Verbal abuse    During the service the passenger was shouting to cabin crew Natasha Daly (449508)  give me a bottle of water right now  repeatedly and the glass of water he was given was spilling on the crew while he was shouting   Cabin crew Natasha tried politely to calm down the passenger, but he was still shouting even louder   Natasha was very scare and from the station L4 requested the help of the cabin supervisor",Disruptive/ Non
on disembarkation above customer was seen shouting and pointing finger at the crew ( Karim ) face   He was upset that his jacket was not given back to him before landing   customer said that it was very unprofessional and said that He is lazy,Disruptive/ Non
"Q  During pre flight security and baggage ID check, a black bag pack was found on hat rack 49c   All reasonable attempt was made to identify the owner of the bag (PA was made in 3 English, Thai and Mandarin   for transit passenger from HKG)   Clarification was asked from passenger seating at 47,48,49   ABC   Crew waited 5 minutes before offloading the bag   20 minutes before landing to DXB the passenger made himself known to the crew and asked for the bag",Security Search
Disruptive Passenger    During cruise Mr Taha complained to cabin supervisor that he was feeling cold even after using his blanket on his seat He insisted that the cabin temperature be changed immediately to make it warm for him which wasn't possible as cabin temperature was at the highest possible in flight and this was politely explained to him   He got angry and was extremely rude and nasty towards the cabin supervisor using foul language and being loud asking her to let him get off the aircraft whilst we were cruising He told cabin supervisor to  fuck off and  Get out of his sight using hand gestures that almost touched the supervisor,General
customer observed During boarding with A bottle of Brandy full and sealed  During the clearance for the trays the customer gave the crew the bottle of Brandy empty  customer apologized and said He will not do it again,General
"Ms Eva was walking around in cabin, opening All the stowages and talking to her self out loud  When I escorted her back to her Seat, she started to throw the magazines and it hit other customers  she bit the headset code off and throw that away to other customers  she started to rip off her boading pass, money and her passport however MsAfortojo stopped her and kept her passport and money safe",Disruptive/ Non
"CUSTOMER REFUSED TO SIT UP FOR LANDING  he remained in the laying down position across 3 seats for landing  multiple crew asked him to sit upright for landing while they were securing the cabin  he said I understand why I need to, I just don't want to  Customer placing himself and others at risk of injury during landing",Disruptive/ Non
"Denied Alcohol   Customer became intoxicated during the flight He was argumentative, talking back to the crew when ever the seatbelt sign was switched on for turbulence, stating the captain didn't tell the crew to sit down, so he doesn't need to",Disruptive/ Alcohol
"3 X 1L BOTTLES   Customer managed to bring inboard 3 large 1L bottles on board   asked crew to store in fridge, crew asked what was inside the customer said sweets   crew observed they were 3 large 1L bottles full of liquid   how did they manage to bring on board as security rules around world only allow 100ml in plastic bag",Airport
"customer appeared drunk During boarding       During boarding, crew member Faniola Alerted myself About customer who smelt strong of alcohol",General
Mr Asghar did not request any duty free purchases and was seated in his allocated seat in 12A for the entire duration of the flight,Fraud
Upon landing customer became verbally abusive and aggressive to a customer who came and sat on 24C to have ample room to tie up his shoe lace  Also began shouting at other customers and crew demanding to be given space to bring down her bags  Customer,Disruptive/ Alcohol
Customer informed crew that 9k gentleman was in the cabin trying to take his trousers off and she didn't feel safe,General
customer was walking in the cabin with his eyes closed and swaying  He drank A double whiskey,General
Purser found a KIS tablet in briefing room 21 at EGHQ,General
CUSTOMER UNAPPROPIATE CONVERSATION     About two hours before landing this customer approached me in the galley and started asking me personal questions regarding my sexual orientation and preferences,General
DisruptiveAlcohol        Mr Choudhury was served approx 4 vodkas which he chased with his own red bull (he had 3 empty cans)  He was moving from seat to seat talking very loudly to customers around  He was acting very strangely and showed signs of being in the red zone of the traffic light  He said that of we did not serve him he had 4 bottles of his own alcohol,Disruptive/ Alcohol
"PURFUME WAS MISSING When inbound team took the aircraft, the JC team found three bottles of gentlemen's perfume and one bottles of ladies' perfume were not placed in JC lavatories During cruise, three bottles of gentlemen's perfume and one bottle of lady's one were found missing",Theft
Intoxicated Passenger          Please reassess Mr Robson's behaviour as he was denied alcohol from Newcastle to Dubai   He was in the Amber stage of Assessment when boarding and agreed that he will not be offered alcohol by the crew   On board he,Disruptive/ Alcohol
"Mrs Bergin was observed hitting her son Mstr Leon Bergin by crew member Shuhada Binti Hassan 432031 grade 1 operating as grade 2 during the service   Crew member Christlor Cini 451747, grade 2 observed Mrs Bergin hitting and slapping her son on the face",Disruptive/ Alcohol
"Security Search Video Not Played  NA to this drop down category, however the Security Search Video was not played for the pre departure Safety Security searches, due to a full reset completed by the Engineers  IFE Audio & Visual reset was completed  NB: Crew were not affected by this & no delays caused",Security Search
The customer seated at 41K claims that his phone was stolen in the bathroom,General
"Theft of crew cabin bag During disembarkation and while all JC customers had disembarked, cabin crew Sophie s427773 reported that she cannot locate her cabin bag Crew was suspicious that customer who was seated with his family at row 7 had taken her bag",Theft
OCAS not sealed      While doing a security search was observed that OCAS compartment was not sealed   It was very easy to open and could represent a security breach as is not part of crew security search,Security Search
"Security search and baggage ID following offloading a PAX due to medical reasons: A customer was unwell during boarding and GMS advised to offload the customer After decision was made to offload the customer, moved the customer to ML1 area so that we could start security search of the area During the search, medical team came and escorted the customer off the aircraft Customer's original seat was 58H and was sitting in 69K Hence security search and baggage ID conducted in both MR3 and MR4 areas",Security Search
we finished checks in standard time but A stowage at R2 M235 was jammed Due to A broken latch and it was not logged in the defect log book for the Engineers to fix it in advance   it took some time for the Captain and Engineers to broke open the lock to check the closet at M235,Security Search
"Engineering staff conducting search for a lost ring   15 minutes before STD, two engineering personal approached the purser to inform,   They will carry out a search for a lost diamond ring of a passenger, from the previous (KHIDXB) flight   They informed purser that after said search, they did not find any ring from the seat area   Same incident was logged in the cabin defect log book",General
BAR KEY MISSING FROM PURSER KEYS   Purser keys were left on board on arrival into Johannesburg on the inbound sector   The ground staff handed back the same Purser keys to the operating purser prior to departure   The key to open the padlocks on the bars had been removed,Theft
"Security Search Video     This is to advise that pre flight security search was performed without playing the video, due to the PAX SYS being switched off by engineers, and by the time the system reboots it would cause a flight delay",Security Search
Security Video    Due to engineers resetting the CMT I was not able to play the security video,General
"Security Search Clarification  We were aware that an external service provider completes our security search for us and will remain on board until final doors are closed and then will de plane  However I noticed that when they had finished, I asked them if they have a set of keys to open ships library and the occasional dog house that is locked  Security agent replied with we do not open anything that is locked with a key!",General
LOCKER STOWAGE WAYBILL S125397  Envelop contains EK metal seals  Valuable handling advice receipt  922664,Precious Cargo
":4D's APPLIED: :Customer was traveling with his friends and family and kept asked for white and red wines as well as JD coca cola consistently after take off :Customer was served approximately 5 drinks after which customer appeared to be slightly drunk :Customer insisted on getting more alcohol and kept pressing the attendant call bell :Customer was observed sleeping after the second service, 4Ds were applied to monitor alcohol service and customer left the aircraft unaided",Disruptive/ Alcohol
"DISRUPTIVE PAX    When securing the cabin for take off, she was seen lying down on 4 empty seats with her seat belt fasten  I asked her twice to sit upright and MR1 crew (s428994) asked her once, but all were ignored  I assertively demanded her again",Disruptive/ Non
Suspected theft on board     Received alert mail from briefing that Mr Hu was suspected theft,Theft
The aircraft for this flight is B777 300   The crew was for B777 200 (13 crew),Security Search
Andy decided to help James Shaw SN 389105 with aft galley search without informing me   I came to know by my own discovery   He was not aware of the ACI,Security Search
James and Xiangci Peng SN 410041 arranged that Xiangci will do the aft galley security search I was not informed When I discovered this James was not aware of the ACI,Security Search
"customer suspected of drinking before boarding  customer assessed and decision made to allow customer to travel  customer travelling with mother seated in 47J  customer observed speaking in a intimidating fashion, and raising his voice towards his mother",General
"Intoxicated customer     4 hours into the flight customer came to Y class galley asking for more alcohol   Customer appeared intoxicated and was loud when she spoke in galley and in cabin, disturbing other customers' rest   Customer said that she want",Disruptive/ Alcohol
SECURITY    Customs officer came accompanied by his supervisor   When I asked to see his ID his supervisor did not have any,General
"44C Mr Faisal Malik shouting and pointing finger in crew members face during taxi      During taxi Mr Mailk asked what was happening for the flight to be delayed Mr Malik was informed that due to the weather conditions, all flights out of London Heathrow were delayed   Mr Malik asked if his connecting flight to Karachi would be waiting for him to land   I told Mr Malik that unfortunately we cannot guarantee that the next flight would wait for him however the ground staff will already be informed and available to direct and help him further when we reach Dubai   Mr Malik started pointing his finger in the face of myself and crew member Eve Mr Malik said ''Don't come to me with your disclaimers, I will speak to you very rudely I want an official answer right now''",General
"Customer boarded the aircraft but was not able to walk straight and kept on losing balance while walking in the aisle, when the cabin supervisor Georgette 399373 asked him if he was okay, he replied yes and continued to walk  Once customer arrived to his",General
"Ground staff Mohammed informed me that the airport will be closed soon for Iftar , hence I should try and expedite the departure  This was while the security checks were conducted",Security Search
security video not played   IFE system was resetting When crew arrived on board by engineers   IFE was not ready to play the security video   security search completed without security video running on the cabin screens,Security Search
Mrs Zubaida was sat at the front of Y class and decoded to place her infant child in a spare J class seat to sleep and proceeded to leave it there J class CSV Vanessa saw this and went to inform the customer that she could not leave her child in the J class seat unaccompanied The customer then requested for a bassinet but this was refused by Vanessa as the child was too large,General
customer did not have his boarding pass During boarding  cabin supervisor identified customer through the KiS tablet passenger list system,General
Customer upset due to blocked toilet for security search       Mrs Omar got upset because cabin crew Alexandra 445 633 asked her to use the lavatory quick as she had to perform security search of the lavatory on transit sector and she knocked on the door of the lavatory to verify if is anyone inside the toilet  Customer stated she felt pressured while using the toilet  Cabin crew stated Mrs Omar stated :  you're a Gestapo!,Disruptive/ Non
"While diseambarking, A customer from economy tried to Sneak to the bus of business class   crew member Nantmanasa S396864, stopped him and his friends   customer took his phone out and was taking selfies with the crew member without permission   Custo",Airport
"Mrs Ukani was seated next to Mr and Mrs Valand on 30JK  At top of descent, while walking towards the EY galley , I noticed Mrs Valand Shouting loudly at Mrs Ukani   I called the CSV Grace(407909 ) as well as Purser Emily (220080 ) and rushed to the sc",Disruptive/ Non
"Customer displayed public affection explicitly in cabin   Crew informed that customer and travel companion, Mrs S Armale displayed public affection of a sexual nature ( kissingtouching ) in front of fasting customer, Ms S Al Zaabi at 1k during boarding   Ms S Al Zaabi appeared uncomfortable with behaviour but did not complain to crew   Customers were observed kissing after take off even after being told not too   As flight progressed customer apologized to crew member, Eva Suarez in Swiss German for behaviour displayed on earlier   Customers did not behave inappropriately afterwards and disembarked aircraft in a normal manner",General
