description,subcategory
"Mr Capper's divider was not working  Mrs Girle was travelling with Mr Capper and were seated 9K,J  Their divider was not working",Systems (non
MAJOR IFE ISSUE     Approximately 2 hours after take off 50 screens in JC stopped to work ( screens either black or movies time running but movie not playing and only black picture showing ),Systems (non
"The WIFI was inoperative, and the defect was logged in the cabin log book deferred pages on 18TH May 2018 The defect stated that HESU robbed to service A6 EEN",Systems (non
WI FI not working Wi Fi was faulty during the entire flight,Systems (non
A single cockroach was found in the jc galley crawling above the microwave area It was coming from the upper container stowage at M1 galley from in between the containers,Galley
A single cockroach was found in the jc galley crawling above the microwave area It was coming from the upper container stowage at M1 galley from in between the containers,Galley
WI FI not working Wi Fi was faulty during the entire flight,Systems (non
"JC roller blind   JC aft roller blind latch is broken, therefore, we were unable to keep lowered for boarding",Galley
"Unavailability of Live TV, WiFi and mobile services  Engineers in DXB tried unsuccessfully to rectify this",Systems (non
"Voice and Video calls not working in First Class Fully Enclosed Suites Voice and Video Calls from all six suites did not work Performed a Seat Box reset to two unused suites, however the reset did not sort out the problem",Systems (non
"PLACEMENT OF TABLET HOLDERS The placement of tablet holders on this aircraft (QPJ) in the J galley are at a height that conflicts with they latches for the stowage above It is quite difficult to insert and remove the tablet, and could potentially cause it damage",Galley
Internet not working   Trough out the flight internet was not working,Systems (non
2 hours prior to landing the FAP on ML1 and UL1 lost power and none of the cabin functions could be accessed   Due to no FAP the shower could also not be used by customers   Along with the FAP JC IFE screens & seat power from Row 06  Row 21 stopped re,Systems (non
"Forward economy Galley water leakage after take off   Water flowed into the cabin , 02 customers seated at the bulkhead row had to be moved to alternative seats   Blankets were used to cover the floor aft of the forward galley for customers who did no",Galley
There was a trash bin cover broken in toilet number 3UH in business class,Lavatory
"COCKROACHES FOUND   Approx 1 hour prior to landing, crew discovered one alive cockroach in the business class galley as well as one in forward upper deck economy",Galley
"A380 Galley Leakage feedback    On today's flight and other previous flights, the forward galley on this aircraft A380 does leak water which travels through to 1st row seats 52A,B,C and the other side 52H,J,K which could affect the customers   It appears that the leakage is coming from the ice drawers and travels through the galley walls behind the carts until it reaches behind the wall to the customers side however we are not sure that the reason is the ice drawers   The incident happened before boarding started and the ice cubes were inside the plastic bags",Galley
"A380 Galley Leakage feedback    On today's flight and other previous flights, the forward galley on this aircraft A380 does leak water which travels through to 1st row seats 52A,B,C and the other side 52H,J,K which could affect the customers   It appears that the leakage is coming from the ice drawers and travels through the galley walls behind the carts until it reaches behind the wall to the customers side however we are not sure that the reason is the ice drawers   The incident happened before boarding started and the ice cubes were inside the plastic bags",Galley
"Due to continuous flush in the toilet 1UD we had to close the valve, switch off flush and put the blanket in the toilet bowl as advised by the Captain,",Lavatory
"Due to continuous flush in the toilet 1UD we had to close the valve, switch off flush and put the blanket in the toilet bowl as advised by the Captain,",Lavatory
The Aft side of the J Class cabin was very cold in spite of a reset on the system  Temperatures showed on the system for the Aft were 16°C  Customers complained that it was very cold in the cabin,Systems (non
The Aft side of the J Class cabin was very cold in spite of a reset on the system  Temperatures showed on the system for the Aft were 16°C  Customers complained that it was very cold in the cabin,Systems (non
Customer was very unhappy with his seat   He mentioned that these JC seats are is not fully flats as the head rest don't go down completely   Mr Melwani also mentioned that British Airways and Virgin Atlantic JC seats are way more comfortable than EK,Systems (non
After arriving to the aircraft FC team members were checking the serviceability of the suites and discovered that all remote controllers were INOP and had no power accept 1K ( TV screens and IFE were working normally for all the 8 suites )   When engi,Systems (non
WiFi did not work for the most part of the flight Number of customers were inquiring cabin crew for the reasons Customers had difficulty in connecting,Systems (non
Magazine Shelves   There are no magazine shelves for display at the AFT of the J class as there are on any other 777,Systems (non
Magazine Shelves   There are no magazine shelves for display at the AFT of the J class as there are on any other 777,Systems (non
DEFECT   SIDE LIGHTS IN THE 34ABC AREA ON FULL BRIGHT   Defect was noticed and logged on the DXB DPS sector on the 19 May but on the return sector it was not fixed and some customers in the area were upset regarding this  Side lightswall were in full bright even if cabin is set for SUNSETOFF  Also trash compactor was INOP on both sectors,Systems (non
"IFE ENTERTAINMENT   INOPERTAIVE   Customer alerted the Cabin Supervisor that his IFE Entertainment System had No Audio and the movies weren't playing   The Customer claims that he only had the entertainment system for 2 hours of the flight, He only alerted the Cabin Supervisor during the breakfast service When asked for not informing the crew earlier he states he was sleeping for most of the fight",Systems (non
"Two ovens inop FWD galley      When checking the temperature of the meals I noticed that they were still cold  Two ovens were not heating the meals properly   FWD galley, RHS, Ovens number one and two (2M408 and 2M409 )",Galley
Aircraft was dispatched with two lavatories inoperative   Lavatory B in JC and Lavatory F in YC both had no flush available   Aircraft had been on ground in DXB for a couple of hours (previous sector EK840BAHDXB30JUN)   Having only one lavatory in JC,Lavatory
Mr lubczonok IFE screen got blank during the flight,Systems (non
Mr lubczonok IFE screen got blank during the flight,Systems (non
Mr lubczonok IFE screen got blank during the flight,Systems (non
IFE INOP   Customers IFE was INOP it worked on and off after few resets,Systems (non
IFE INOP   Customers IFE was INOP it worked on and off after few resets,Systems (non
"Live TV, Wi Fi internet and mobile phone services were not available on both sectors",Systems (non
All chillers not working   All chillers on this AC where not working properly   Chillers were on but it was not chilling the carts inside   Return catering was available,Galley
"No live tv on flight Many customers were asking about the live tv on todays flight, to watch the football world cup Throughout the flight crew had mentioned that customers were not happy when they found out there was no live tv on todays flight",Systems (non
Toilet B forward did not work the whole flight Engineers tried to fix it to no avail in Dublin,Lavatory
WIFI was inoperative   Few customers who were seated in (8B & 6D and 6J) claimed that WIFI service was inoperative after take off They faced difficulty in getting the connection while using their own devices   There was PA on ground announcing the malfunction of WIFI on board according to the type of AC,Systems (non
"Latches in several lavatories from the waste bin doors were broken; as result door are loose and cannot be closed   This aircraft is quite new, about 4000 flying hours",Lavatory
Leakage in the lavatory      After boarding the aircraft the cabin crew reported leakage in lavatory 3MF   Upon checking the lavatory floor was full of water   engineer stated that this defect could not be fixed before take off,Lavatory
1x lounge shelf broken,Lounge
1x lounge shelf broken,Lounge
Customers complained of extreme heat in the aircraft during boarding in JED,Systems (non
shower spas were INOP During cruise,Shower Spa
1The aircraft was dispatched out of DXB with the following lavatories having technical issues as listed in the CabinIFE Logbook:  5MK DD Ref:612  3MH DD Ref:655  1MD DD Ref:666 2An additional Lavatory 3MF became inoperative during the flight due to a pax vomiting inside the lavatory sink 3All other lavatories were fully operational and additional efforts were made to maintain their serviceability througout the flight,Lavatory
IFE   LIVE TV      During the flight the LIVE TV kept going off and replaying,Systems (non
Inoperative cabin light   First class light system become inoperative   It was under sunset scenario however it become full bright by itself   It happened 1 hour before landing,Systems (non
Inoperative cabin light   First class light system become inoperative   It was under sunset scenario however it become full bright by itself   It happened 1 hour before landing,Systems (non
Ms Makhoukh seated at 11K commented that the aircraft is too loud for her to be able to relax during the flight,Systems (non
GALLEY CHILLERS IN FIRST CLASS CABIN WERE NOT COOLING PROPERLY 2 x chillers in particular under the ovens on right hand side stowage  On ground I noticed galley chillers in first class cabin were not chilling properly  Food items felt very warm to tou,Galley
CUSTOMER SUITE WAS UNABLE TO USE THE CONTROL IN ARMREST AND PRIVACY SUITE DOORS INOPERATIVE SEAT WAS 03K  Customer was unable to use the controls on the armrest to move seat function and the privacy doors were unable to be moved automatically from mode c,Systems (non
"We need a paper clipper inside the upper deck economy class galley, there is no place to put our in flight service paperwork Such as we care form and other relevant document",Galley
On this sector all the chillers were inoperative Dry ice was loaded by the catering,Galley
boarding  arrival music was inoperative for the duration of the flight,Systems (non
"Water leakage to cabin  pre boarding it was observed that the carpet at the bulkhead seats have water that it due to leakage from the galley   the source of leakage is unknown ,",Galley
chillers and fridges were inop      Chillers and Fridges inop in the JC galley  One and a half hour delay to change all business class catering,Galley
chillers inop in Business class    Just for information dry ice was loaded to be placed in chillers and carts since chiller were inop and seafood items were loaded as part of the service,Galley
"Internet disconnected   Internet didn't work for the entire flight  Amber light for InternetMobile phone, green for Live Tv  At the beginning of the flight Satcom communication faulty, contact maintenance message was displayed on CMT",Systems (non
"8 seats had IFE defect in JC on this aircraft seats: 7E, 11E, 12J, 26J, 21B, 24B, 24D and 17D Same defect reported every time: menu bar flickering at the bottom of the screen",Systems (non
"8 seats had IFE defect in JC on this aircraft seats: 7E, 11E, 12J, 26J, 21B, 24B, 24D and 17D Same defect reported every time: menu bar flickering at the bottom of the screen",Systems (non
the aft galley has very Bad smell coming from the corners  This type of smell comes only on the old aircraft like This One,Galley
the aft galley has very Bad smell coming from the corners  This type of smell comes only on the old aircraft like This One,Galley
CDD Regarding Chiller Not Clear       CDD No 755 Dated 090610  Log Page No 778108   01 reads that M5 chiller at L4 Galley is inoperative and the CB is pulled and collared   Catering provided 15 KG of dry ice for this sector   It is found that all chillers in the L4 galley are working correctly and none of them have CB's pulled or collared   All galley chillers are found to be operating satisfactorily in all cabin classes,Galley
"Recurring Defect       When checking the CDLB during cabin preparation on ground it was noted that there was a CDD No765 dated 280618 Waste tank 1 shows full repeatedly   When the engineer came he said that the defect was going to be cleared from the log book   About 30 minutes after take off the waste page showed that waste tank 1 was full   It also stated that Lavs D,H,G,S were all inop",Lavatory
Waste tank full       20 minutes before top of descent I got a message at my CASP stating that waste tank was full,Lavatory
COCKROACH IN THE CABIN Customer stated there was cockroach on the back area of seat 9A,Galley
customer Seat functions were inoperative throughout the flight   the customer Alerted the cabin crew shortly after take off as wanting to recline the Seat to the flat bed position,Systems (non
customer Alerted the cabin crew shortly after take off that her Seat functions were not recline to the flat bed position,Systems (non
There was a major water leakage from the M4 galley towards the cabin floor The area in front of the customers seat became very wet The water spread to up to 4 rows into the cabin,Galley
A Cockroach was found in the FC galley  A medium sized cockroach was found near the expresso maker  The size was close to a one AED Dirham coin,Galley
"LIVE TV WORLD CUP                                               Two hours after take off, the world cup matches were supposed to start, 8A informed me that both the sports channel 24 showing the two matches were",Systems (non
Seat controls  The seat controls were not working and hence the customer could not control the seat for comfort,Systems (non
"FC seats loose power During recline and return to TTL position When using armrest buttons   noticed happening on multiple occasions, randomly   power is cut for All Seat functions on armrest and control unit under mode controller   power returns aprox",Systems (non
"FC seats loose power During recline and return to TTL position When using armrest buttons   noticed happening on multiple occasions, randomly   power is cut for All Seat functions on armrest and control unit under mode controller   power returns aprox",Systems (non
"The internet was not working properly today Some customers paid with their credit cards, however it was either very slow or stopped working at all",Systems (non
Many customer were not happy today as we did not have the LIVE TV They all wanted to watch the world cup games but were very much disappointed,Systems (non
Customer in JC brought to my attention about that there no glass holders in JC new ac EQK hence wine spillage unlike the older 777 where's a glass holder and less accidents,Systems (non
WIFI INOP the whole flight (KU CONNECTION to the ground INOP)  A lot of complaints received,Systems (non
Lounge floor is stained and was not properly cleaned      Lounge floor was dirty (catering was done after cleaning) and stained when checking for cleaning;,Lounge
Lounge floor is stained and was not properly cleaned      Lounge floor was dirty (catering was done after cleaning) and stained when checking for cleaning;,Lounge
insufficient light in the J class galley on This aircraft variant there is no galley switch to make the light brighter  AC reg: A6 EQI,Galley
the mode lighting system         On three occasions on this trip the crew members when were trying to pass the area ready due to turbulence ad by touching the mini FAP specifically in the YCL the YCL cabin lighting system get to full bright    T,Systems (non
the mode lighting system         On three occasions on this trip the crew members when were trying to pass the area ready due to turbulence ad by touching the mini FAP specifically in the YCL the YCL cabin lighting system get to full bright    T,Systems (non
"Slippery Floor Surface   The galley floor area in J class is extremely slippery, both when dry and more so when wet   As it is the galley it is impossible to keep this floor area completely dry   It is extremely dangerous as several pf the crew slipped while organising the meal trays",Galley
"There is always water leak on the floor at 52H,J,K Probably caused by condensation in the galley Customers often complain since their feet get wet in this area",Galley
Bad Smell in Mid Galley         When we boarded the air craft in CGK we noticed the mi galley had a very bad smell  Informed the cleaning staff to try and do something about the smell  They came on board with a spray for the smell as the galley was clean but the smell was more towards the carpet area by R4 door,Galley
Bad Smell in Mid Galley         When we boarded the air craft in CGK we noticed the mi galley had a very bad smell  Informed the cleaning staff to try and do something about the smell  They came on board with a spray for the smell as the galley was clean but the smell was more towards the carpet area by R4 door,Galley
"Not sufficient ovens on this aircraft for hot meals on a full flight   Lately I would often fly on an A380 full flight in Economy Class with not enough ovens in our galleys to heat all meals at the same time for the service   Some of our A380 (2 class, and the ones with a lavatory at ML2) do not seem to have enough oven stowage for the respective passenger number on a full flight   More casseroles are loaded in a cart to obviously load into the ovens and heat later   This causes disruption for a rolling service",Galley
"Not sufficient ovens on this aircraft for hot meals on a full flight   Lately I would often fly on an A380 full flight in Economy Class with not enough ovens in our galleys to heat all meals at the same time for the service   Some of our A380 (2 class, and the ones with a lavatory at ML2) do not seem to have enough oven stowage for the respective passenger number on a full flight   More casseroles are loaded in a cart to obviously load into the ovens and heat later   This causes disruption for a rolling service",Galley
"Not sufficient ovens on this aircraft for hot meals on a full flight   Lately I would often fly on an A380 full flight in Economy Class with not enough ovens in our galleys to heat all meals at the same time for the service   Some of our A380 (2 class, and the ones with a lavatory at ML2) do not seem to have enough oven stowage for the respective passenger number on a full flight   More casseroles are loaded in a cart to obviously load into the ovens and heat later   This causes disruption for a rolling service",Galley
Narrow overhead lockers in the front of economy class (above row 41 43) very often causing stowage issues with customer bags on full flights,Systems (non
"Trash compactor errors on every flight   I have joined the A380 fleet roughly 15 years ago and must admit, that I remember 1 2 flights since, where the trash compactor was working without any issues from beginning till the end of a flight   Various errors occurring eg squashing the box, nothing working  error message, resets needed, maintenance required, cannot close the trash compactor door etc etc   causing very often huge problems during full and busy flights with delays in services and unhygienic circumstances due to storage of garbage in different areas",Galley
"Trash compactor errors on every flight   I have joined the A380 fleet roughly 15 years ago and must admit, that I remember 1 2 flights since, where the trash compactor was working without any issues from beginning till the end of a flight   Various errors occurring eg squashing the box, nothing working  error message, resets needed, maintenance required, cannot close the trash compactor door etc etc   causing very often huge problems during full and busy flights with delays in services and unhygienic circumstances due to storage of garbage in different areas",Galley
Printer is not working,Systems (non
Printer is not working,Systems (non
WIFI IISUES   WIFI service was inoperative for the whole duration of the flight on flight EK 702 MRU DXB on the 270618 A6EUS   As per cabin defect log book the problem keeps re occurring   As a note LIVE TV worked fine,Systems (non
Live TV:   many customers expressed dissatisfaction due to no live TV onboard   this mainly originated from the preference to watch football world cup,Systems (non
Customers complained because the AC was not equipped with Live TV during German world cup football match,Systems (non
"Trash Compactor Missing Since 040218   Reg: EUE   Upon boarding, it was noted in the cabin log that the trash compactor had been missing since 040218 This is due to damage sustained to the galley top making the compactor unable to be secured in place This is a very long time for a ULR aircraft to go without a trash compactor The sight of multiple trash bags is not professional and shoud be resolved asap The last update in the log book was 522018 Engineers in IAD confirmed it had been a number of months since the compactor was removed",Galley
"Trash Compactor Missing Since 040218   Reg: EUE   Upon boarding, it was noted in the cabin log that the trash compactor had been missing since 040218 This is due to damage sustained to the galley top making the compactor unable to be secured in place This is a very long time for a ULR aircraft to go without a trash compactor The sight of multiple trash bags is not professional and shoud be resolved asap The last update in the log book was 522018 Engineers in IAD confirmed it had been a number of months since the compactor was removed",Galley
Informed me she will never fly on a B777 again The reason she said is because only 2 lavatories in business class She had to wait for 5 minutes to use the lavatory At one stage of the flight there were 4 people queuing for the lavatories She said the A380 is much better than the B777 in business class as you don't have to que as much,Systems (non
JC galley centre ceiling display light is part of mood lighting Can be to dark inside the galley especially at night,Galley
WATER LEAKING  Both sides of the FWD galley were leaking water into the cabin  Carpet in front of seats 52ABCHJK was wet  This is a common issue in this type of aircraft,Galley
WATER LEAKING  Both sides of the FWD galley were leaking water into the cabin  Carpet in front of seats 52ABCHJK was wet  This is a common issue in this type of aircraft,Galley
Water Dripping From Top Panel Of 70k     There is water dripping from time to time on top panel of 70K from time to time,Systems (non
Water Dripping From Top Panel Of 70k     There is water dripping from time to time on top panel of 70K from time to time,Systems (non
Water Dripping From The Panel Above     Mr Diazhernandez is complaining regarding the water is dripping from the panel above him from time to time   Outcome     Mr Diazhernandez reclined the offer and stated that he prefer to be seated there with family He thanked me for the offer and seemed happy,Systems (non
The seats are extremely difficult to recline,Systems (non
"Carpet in lounge observed dirty  Cleaners informed but could not do anything about it  The carpet is full stains, deep stains, it looks dirty  Also the grey platformdoorstep at UL3 door is observed scratched with white lines and does not look nice (C",Lounge
"Major Leak from Spa B   There was a heavy water leak coming from the sink of SPA B  Water leaked thru the social area and reached the galley   The shut off valve was closed, however the lever keeps moving to the open position  Capt and FO used AC items to keep the lever from moving to the open position  Communicated with DXB MCC regarding the issue  SPA B was switched off, and was blocked  All shower spa request were accommodated as per customer preference",Shower Spa
"Major Leak from Spa B   There was a heavy water leak coming from the sink of SPA B  Water leaked thru the social area and reached the galley   The shut off valve was closed, however the lever keeps moving to the open position  Capt and FO used AC items to keep the lever from moving to the open position  Communicated with DXB MCC regarding the issue  SPA B was switched off, and was blocked  All shower spa request were accommodated as per customer preference",Shower Spa
"ROLLER BLINDS WHITE PLASTIC SIDE EXTENSIONS DAMAGED   When crew tried to extend the roller blinds and secure them behind the two clips, the white plastic side extensions attached to the roller blinds bended, causing the roller blinds to retract   The little white plastic extensions do not have the power to hold the weight of the roller blinds   Due to this, crew were unable to follow SOP; it is a requirement to close the J class galley roller blinds during boarding and disembarkation, as per ACI 2017 012",Galley
All galley Chillers Inoperative,Galley
customer Alerted the cabin During top of decent that He had experienced technical issues with his IFE entertainment system as well as the WIFI systems,Systems (non
Galley lighting is too dim for not just safe but normal working environment Ceiling and side lighting (LR2) to be specific For night flight its worse,Galley
For info Shower spa B has no water from the faucet as per the cabin logbook Defect was reported and differed on the 230618 under ref: C500 Cabin p:927200 Item:n2,Shower Spa
"There were few customers commented that Live TV facility should be installed in every aircraft       Customers wanted to watch world cup soccer matches, yet there was no live TV facility available on aircraft registration no: EDX",Systems (non
"stowage SL102 at L1 station is for FAK it is large and there used to also stow service item A strap should be in place for the FAK to be stowed and ready for quick access and removal   the galley wine and juice chiller needs some Latches to be installed there are none which causes the wine and juices to slide out rapidly in flight, Once the fridge is opened without Latches it is also difficult to close I have noticed some damages to the fridge Due to the way it is closed   the ice drawers are not refrigerated, causing the ice to melt mid way on A LRV flight such as this",Galley
Many customers commented positive reviews of the new seating design in JC    they said they were wider than the A380 seats    there was more legroom and the minibar was very fancy,Systems (non
Mr Parry was recommending that free wifi should be offered to Fc customers,Systems (non
Electricity power socket was inoperative in the suite of Mr Hejair,Systems (non
Electricity power socket was inoperative in the suite of Mr Hejair,Systems (non
"Damaged galley tops with sharp edges,  On this aircraft found the aft galley in economy with damaged joins holding the metal galley tops on each side peeling off and with sharp metal edges  The engineers had done their best to cover with duck tape but the edges are still peeling off and sharp  The sharp joiners not only the galley appearance is very bad for customers walking to the galley to have a drink The metal joins are still sharp and potentially hazardous for the cabin crew walking in the galley",Galley
"Damaged galley tops with sharp edges,  On this aircraft found the aft galley in economy with damaged joins holding the metal galley tops on each side peeling off and with sharp metal edges  The engineers had done their best to cover with duck tape but the edges are still peeling off and sharp  The sharp joiners not only the galley appearance is very bad for customers walking to the galley to have a drink The metal joins are still sharp and potentially hazardous for the cabin crew walking in the galley",Galley
CABIN DEFECTS   26D & 43J both the seats reclined on it own,Systems (non
"Wi Fi FAULTY CONNECTION TO GROUND   The aircraft had been towed to the stand approximately  70 Minutes prior to STD  When the crew boarded, it was observed that the master power had been switched off for the all the systems  The system only rebooted approximately 30 minutes to departure  A short time after take off, it was observed that it was showing as faulty  A message was received approximately 20 minutes from the time the system was restarted to the flight deck from MCC requesting them to inform me to reboot the system  Second and third messages were also received from MCC informing the flight to inform me not to reboot the system instantly but to carry out the standard 10 minutes interval prior to restarting the system, and then informing the flight crew to inform me to log the defect on the tech log if no change  Complaints were received from several customers",Systems (non
Wifi on and off       wifi connection kept dropping during the flight,Systems (non
WI FI INOP                 The wi fi was inoperative after take off and remained faulty throughout the flight   There was no customer's complaint,Systems (non
Paint of almost All lavatory doors have started coming out which makes it look unprofessional,Lavatory
Paint of almost All lavatory doors have started coming out which makes it look unprofessional,Lavatory
just a feedback       our Platinum gave a feedback that the JC seat for this new aircraft was more comfortable but the only thing was they should have retained the small side table the same as the old ones to put the nuts and drinks for this one is too small,Systems (non
MAJOR COMPLAINTS FROM KOREAN CUSTOMERS DUE TO OLD AIRCRAFT FLYING INOUT OF ICN    Continuously crew are receiving complaints from customers due to old AC series always flying inout of Korea (D series)   Old IFE system (software and hardware wise)   JC seats not designed to recline fully to flat bed   Several IFE defects This flight had total 37 seats with IFE inoperative in YC   Galley Cooling faulty on FAP system with several actual galley chillers INOP   Both Shower Spa floor heating inoperative   2A Suite completely INOP despite Suite SPM switch reset done several times   Several CDDs on Cabin defect log book which require 'C check' (please refer to Cabin defect log for details)       Please use newer AC to this destination and avoid sending D series,Systems (non
MAJOR COMPLAINTS FROM KOREAN CUSTOMERS DUE TO OLD AIRCRAFT FLYING INOUT OF ICN    Continuously crew are receiving complaints from customers due to old AC series always flying inout of Korea (D series)   Old IFE system (software and hardware wise)   JC seats not designed to recline fully to flat bed   Several IFE defects This flight had total 37 seats with IFE inoperative in YC   Galley Cooling faulty on FAP system with several actual galley chillers INOP   Both Shower Spa floor heating inoperative   2A Suite completely INOP despite Suite SPM switch reset done several times   Several CDDs on Cabin defect log book which require 'C check' (please refer to Cabin defect log for details)       Please use newer AC to this destination and avoid sending D series,Systems (non
"Seat reclining inoperative      After take off, customer brought to the attention of the crew that her seat could not be reclined",Systems (non
"Seat reclining inoperative      After take off, customer brought to the attention of the crew that her seat could not be reclined",Systems (non
WiFi     Wifi system INOP all flight  System showed NA possible due to zone area  Later then showed fault,Systems (non
Seat would not recline,Systems (non
Seat would not recline,Systems (non
customer called my attention regarding his power socket not working not charging  his charging his IPad using the Australian charger  customer had forced it to fit our socket that is A regular socket,Systems (non
Customer wanted to use the 1UD toilet but unfortunately the shower spas are all occupied and there is another FC customer who is waiting to use the lavatory  Mrs Chidiac refused to use the JC lavatory as it is all the way at the back and she said she i,Lavatory
Customer wanted to use the 1UD toilet but unfortunately the shower spas are all occupied and there is another FC customer who is waiting to use the lavatory  Mrs Chidiac refused to use the JC lavatory as it is all the way at the back and she said she i,Lavatory
LEAKING OF WATER  Both sides of the galley were leaking water that ended to the carpet of the customers sitting in the first row (52ABCHJK)  This is a common phenomenon in A30 that can moderate customer inflight experience,Galley
Galley lighting Galley lighting is very low which makes it difficult for crew to adjust during night flights and cabin mood lighting,Galley
Galley lighting Galley lighting is very low which makes it difficult for crew to adjust during night flights and cabin mood lighting,Galley
IFE System reset throughout aircraft inflight   IFE System reset throughout aircraft due to many IFE Mal functions and inoperable in J and Y class cabin,Systems (non
IFE System reset throughout aircraft inflight   IFE System reset throughout aircraft due to many IFE Mal functions and inoperable in J and Y class cabin,Systems (non
"Galley Feedback      On this aircraft, only 4 ovens are loaded in FWD economy cabin  Service needs an additional oven This creates an unnecessary step for the CSV operating the galley, and interrupts a smooth service flow  Additionally this galley is responsible for the Flight deck meals which cannot be served if the flight deck want to eat after take off",Galley
"Galley Feedback      On this aircraft, only 4 ovens are loaded in FWD economy cabin  Service needs an additional oven This creates an unnecessary step for the CSV operating the galley, and interrupts a smooth service flow  Additionally this galley is responsible for the Flight deck meals which cannot be served if the flight deck want to eat after take off",Galley
"Galley Feedback      On this aircraft, only 4 ovens are loaded in FWD economy cabin  Service needs an additional oven This creates an unnecessary step for the CSV operating the galley, and interrupts a smooth service flow  Additionally this galley is responsible for the Flight deck meals which cannot be served if the flight deck want to eat after take off",Galley
Privacy divider inop   solved      During cruise Mr Aziz brought to my attention that his privacy divider was inop,Systems (non
Privacy divider inop   solved      During cruise Mr Aziz brought to my attention that his privacy divider was inop,Systems (non
Emirates logo    A6ERD Emirates logo at UL1 door galley wall ( s ) is upside down :: Emirate(s)::   It is not matching the brand logo image,Galley
Emirates logo    A6ERD Emirates logo at UL1 door galley wall ( s ) is upside down :: Emirate(s)::   It is not matching the brand logo image,Galley
"lavatory E   After customers boarding , crew member Alejandro s447333 found out that the tap water is leaking at lavatory E by L3 door   When the engineer checked the tap he stated that the tap must be changed",Lavatory
Airshow in the monitor in first class galley       Feedback to aircraft development is that air show should be playing in the first class monitor at all times,Galley
THE DIVIDER BETWEEN 3J & 3K WAS NOT WORKING,Systems (non
THE DIVIDER BETWEEN 3J & 3K WAS NOT WORKING,Systems (non
There seems to regular issues with logging on via the CMT card reader on the Panasonic EXE systems Sometimes they work and then they stop The only way to get them to work again is by manually logging on or rebooting the CWS main power,Systems (non
There seems to regular issues with logging on via the CMT card reader on the Panasonic EXE systems Sometimes they work and then they stop The only way to get them to work again is by manually logging on or rebooting the CWS main power,Systems (non
"IFE   Problem with channel selection     Mr Macdonald was extremely unhappy that he was only able to select his channel by using the cursor from the mode controller The system is slow and unresponsive, difficult to use compaired to more up to date systems on other aircrafts The system on our Aircraft Reg A6 EBE (B777 300) was the old MAS non touch screen and it was not possible to select channels over 4 digits from the channel selection on the mode controller It was only possible to do this from the Mode controller by using the cursor and selecting on the screen",Systems (non
"GALLEY LIGHTS IN J CLASS  New B777 aircraft     There is not enough lights to work in the j class galley, the galley is very dark and contributes for the fatigue in flight specially at night time   Also the entry way and cross lights are very low   Please take in consideration to install more lights",Galley
IFE   Problem with channel selection     Mr Mullarkey was extremely unhappy that he was only able to select his channel by using the cursor from the mode controller The system on our Aircraft Reg A6 EBE (B777 300) was the old MAS non touch screen and it was not possible to select channels over 4 digits from the channel selection on the mode controller It was only possible to do this from the Mode controller by using the cursor and selecting on the screen,Systems (non
IFE   Problem with channel selection     Mr Mullarkey was extremely unhappy that he was only able to select his channel by using the cursor from the mode controller The system on our Aircraft Reg A6 EBE (B777 300) was the old MAS non touch screen and it was not possible to select channels over 4 digits from the channel selection on the mode controller It was only possible to do this from the Mode controller by using the cursor and selecting on the screen,Systems (non
carpet in the lounge is out,Lounge
carpet in the lounge is out,Lounge
WIFI was inop through out the flight,Systems (non
"FC social area , water fountain feature was not working It was already mentioned in the deferred section of cabin log book",Lounge
"Ms Bonnet enjoyed the flight experience and stated the angle of the mirror could be displayed in An upright position for more practicability  she stated the slant angle looks good but, forces someone to lean forward when eg wearing lenses causing A sudden jab in the eye",Shower Spa
"IFE NOT WORKING   IFE for most seats in all the cabins did not work, screens were blank when press play button",Systems (non
"IFE NOT WORKING   IFE for most seats in all the cabins did not work, screens were blank when press play button",Systems (non
The new pre recorded message for duty free seat messaging sounds quite illiterate and abrupt It says ''We are starting duty free You can browse our magazine'' Or ''you can browse the onscreen guide'',Systems (non
The new pre recorded message for duty free seat messaging sounds quite illiterate and abrupt It says ''We are starting duty free You can browse our magazine'' Or ''you can browse the onscreen guide'',Systems (non
"Suite 3F   Leather seat cover is torn, small portion on the left hand side of the seat",Systems (non
"Suite 3F   Leather seat cover is torn, small portion on the left hand side of the seat",Systems (non
"The screen plastic cover is protruding out at 45G  Crew struggled each time , a meal cart goes past this area and cart gets stuck slightly Customer around assisted the crew",Systems (non
"SEAT INOP 2 hours after take off, Mr Almarzooqi experience problems with his seat He was not able to use the IFE or control the seat",Systems (non
"SEAT INOP 2 hours after take off, Mr Almarzooqi experience problems with his seat He was not able to use the IFE or control the seat",Systems (non
"DEFECTIVE FC AND JC CHILLERS   The FC and JC chillers in this AC are experiencing insufficient cooling   Due to this dry ice is loaded by the catering   Even with the dry ice the food items still have insufficient cooling   In this flight we experienced immense food wastage, 50% of the food catered especially in the premium cabins went to waste because it was inedible ie Caviar, Cheese selection and seafood items   Advance customers experience was affected due to choice unavailability",Systems (non
"New Boeing 777 EQ series business class Galley              The business class galley light is very low, It is very challenging for us to operate in such a dark galley",Galley
IFE inop on most seats after take off Only 3 Customers upset,Systems (non
Service Trolley Missing   One service trolley was missing in the JC galley,Galley
Service Trolley Missing   One service trolley was missing in the JC galley,Galley
